"","alpha","beta","eps","T3","L","M"
"time...49",0.0215517863544528,0.263155625352237,0.00379,20.1,2.06545825502254,0.31355596366319
"time...50",0.0155494222214579,0.192255743981879,0.00471,26.3,3.40465478347917,0.400755160763601
"time...51",0.171892832863585,2.16052000710408,0.00133,3.3,0.105261227725375,0.101933696756715
"time...52",0.119290186911806,1.43400182132879,0.00139,4.7,0.184237626700712,0.122375498602443
"time...53",0.116795302292173,1.48482732484043,0.00152,4.6,0.164732884481154,0.112019092760338
"time...54",0.0311750097871807,0.369288766793812,0.00288,15.1,1.28478629787274,0.259679566429448
"time...55",0.0860033268222452,1.04135045000088,0.00163,6.2,0.276422079816412,0.136824640223424
"time...56",0.0436167254541888,0.578399155867225,0.00247,10.4,0.542524969582881,0.156233068342603
"time...57",0.194200065425205,2.31793137199409,0.00124,3,0.101386592618983,0.105613531315549
"time...58",0.151633674781271,1.73169245921253,0.00123,3.9,0.153089264269474,0.122093235770798
"time...59",0.0878551541039723,1.13547044281977,0.00174,5.8,0.226487307781966,0.119914290538374
"time...60",0.109190234026605,1.27845115634936,0.00147,5.1,0.218464733395587,0.131112015688129
"time...61",0.111721261529297,1.26232322669473,0.00143,5.1,0.231255471123079,0.13803212010282
"time...62",0.0973061929184211,1.09216895736779,0.00151,5.8,0.283175803015892,0.14838940834251
"time...63",0.106436598566099,1.27155311428845,0.00146,5.2,0.216303863892775,0.128748302271024
"time...64",0.204257422867169,2.24442406548228,0.00102,3.1,0.116374375008442,0.119022299269642
"time...65",0.19129572510251,2.23130393190174,0.00119,3.1,0.108975738228177,0.109861875039512
"time...66",0.0170790902683351,0.211387123604718,0.00439,24.3,2.90136489490298,0.367990419606202
"time...67",0.137436485109289,1.61174056584032,0.0013,4.2,0.163036328516365,0.121140604288171
"time...68",0.14746538210226,1.92938078491219,0.00154,3.6,0.114306791898854,0.098890131314431
"time...69",0.0034400172945476,0.041986266429031,0.02129,82.4,31.5024138911288,1.18941559363575
"time...70",0.179382635097753,2.12790432542357,0.00119,3.3,0.114186879412608,0.109859382771512
"time...71",0.109407463717076,1.38678182314903,0.00153,4.9,0.180655353965662,0.115362844224363
"time...72",0.10894366329229,1.28960255256847,0.00146,5.1,0.213979736238409,0.129214268973751
"time...73",0.0817374549282478,0.993440507720625,0.00164,6.5,0.294334386545507,0.13952550143218
"time...74",0.111040512130518,1.45151224068628,0.00162,4.7,0.163619592777204,0.108472719695267
"time...75",0.0445841422089362,0.439318751566207,0.00257,12.4,1.29272741784215,0.317531153021375
"time...76",0.0878627951247189,1.02556748479561,0.00161,6.2,0.294185696883778,0.144589232896407
"time...77",0.32747705852333,3.41699991471866,0.00079,2.1,0.0741640484626911,0.113825710443529
"time...78",0.0827615123746291,1.02511068789648,0.0017,6.3,0.273702508534971,0.133010181778338
"time...79",0.11048408942436,1.56004064671803,0.00188,4.4,0.135435286633085,0.0949426957034539
"time...80",0.146481166991479,1.91983618706126,0.00148,3.7,0.115953315833632,0.0998706602219503
"time...81",0.00739629746511222,0.0877624434627933,0.0093,49.1,13.8137113014654,0.907964337670392
"time...82",0.00230582661371489,0.0270852919716832,0.03263,103.6,40.8860000882363,1.14495375142132
"time...83",0.072176491480619,0.814465919144743,0.00178,7.5,0.420628634774771,0.169408793166726
"time...84",0.0496601091543667,0.62757960159659,0.00219,9.7,0.524258746087754,0.163877427638264
"time...85",0.192113531120959,2.30932369869794,0.00118,3.1,0.102258770376362,0.106115174186994
"time...86",0.135075289563925,1.56118754340196,0.00129,4.3,0.172480871040438,0.124708852274401
"time...87",0.106489821775484,1.40410472628011,0.0017,4.8,0.167864780060281,0.107746857231721
"time...88",0.00393237759561097,0.0530821982484036,0.01663,71.3,18.1613982104915,0.775477354237368
"time...89",0.176035980999664,2.20243941381623,0.00134,3.2,0.102820387324006,0.101430951272367
"time...90",0.0583566291301459,0.710264812658086,0.00194,8.7,0.466840275384527,0.164008753927291
"time...91",0.0770032047606496,0.952258068574704,0.00177,6.7,0.30206125722722,0.137364601186635
"time...92",0.022466880378629,0.271547830287009,0.00373,19.5,1.9928083174142,0.311278386536265
"time...93",0.180552778859293,2.20857697187411,0.00127,3.2,0.105350068811773,0.104532124189249
"time...94",0.0316451028269319,0.355987688821543,0.00292,15.4,1.48323857177029,0.295121102617553
"time...95",0.149646388816316,1.80137917444221,0.00124,3.9,0.139052809718357,0.114194073322313
"time...96",0.13138611318866,1.61332596260016,0.00143,4.2,0.153640580775286,0.113441553414685
"time...97",0.16928272570324,1.99611208380584,0.00129,3.4,0.122765367941404,0.111248443036067
"time...98",0.0526227123059353,0.619441429172529,0.00205,9.7,0.594224113027496,0.186592369085638
"time...99",0.188347273849432,2.28742673050509,0.00123,3.1,0.101830429325839,0.104553575635663
"time...100",0.0269895985771715,0.309880601065956,0.00324,17.4,1.7921628139029,0.316471413355511
"time...101",0.0706993848208241,0.825045624571077,0.00179,7.5,0.396625342711452,0.160462321573612
"time...102",0.0561143945282254,0.654058691205263,0.00192,9.3,0.561511557116443,0.185275259035991
"time...103",0.11828679451809,1.52268401456624,0.00155,4.5,0.157068664272324,0.109128612615044
"time...104",0.0910905250880929,1.22877398400843,0.00177,5.5,0.195041693571172,0.110277692670665
"time...105",0.192004988173463,2.4433729426079,0.00138,2.9,0.0889029670978259,0.0965469416885347
"time...106",0.14092134944751,1.72093908263746,0.00135,4,0.143394482623635,0.112561410475423
"time...107",0.0799510134224419,1.03419944428118,0.0018,6.3,0.255771344456754,0.124330995917339
"time...108",0.131572745492791,1.49030657885269,0.00124,4.5,0.188471436094486,0.130986651633176
"time...109",0.127883848018273,1.44709667989205,0.00127,4.6,0.195512698816707,0.132260139388424
"time...110",0.113375871100042,1.44713250902895,0.00155,4.7,0.169161494904123,0.112243378051012
"time...111",0.146188734117982,1.65664981626982,0.00119,4.1,0.164527920770415,0.126100238648236
"time...112",0.0250114734070639,0.287887655020576,0.00344,18.5,2.00614860936471,0.333484829503061
"time...113",0.0680862232990546,0.879387231895232,0.00197,7.2,0.315922426787795,0.13263419947233
"time...114",0.011310898302339,0.124954614850368,0.00687,36.5,8.99438543588336,0.792554469780459
"time...115",0.11049569083946,1.3938811696088,0.00149,4.9,0.181139494801537,0.11631630290234
"time...116",0.11395028944011,1.43331565930191,0.00154,4.7,0.173648057252136,0.114449493770431
"time...117",0.114480849081196,1.5951236608888,0.00183,4.3,0.1338112679013,0.0959574574068515
"time...118",0.0985673858790704,1.16044734284281,0.0016,5.5,0.244355753132439,0.134094132604457
"time...119",0.0990784824552419,1.19768233803997,0.00152,5.5,0.230731632246419,0.129753319613526
"time...120",0.163544064409779,1.93189132269101,0.00131,3.5,0.127486382058061,0.112005243711914
"time...121",0.135665896799603,1.83064752566438,0.00165,3.8,0.117708614775192,0.0965125939401057
"time...122",0.0901652720942628,1.05842885460376,0.00163,6,0.27851277557738,0.140683344676479
"time...123",0.0188104711496007,0.217614130387881,0.00436,23.3,3.12476847488764,0.414771031882016
"time...124",0.18213843313229,2.07015708559235,0.00116,3.3,0.122861146085978,0.115850971719665
"time...125",0.194459249724646,2.54942738448503,0.00137,2.9,0.0828516978282376,0.0934242602533672
"time...126",0.0270402543770928,0.337903571003283,0.00325,16.3,1.32617167988843,0.245322432555596
"time...127",0.0816507768427765,1.03030049254113,0.00165,6.4,0.269014702153188,0.13091652360014
"time...128",0.139895404445397,1.67729303107598,0.0013,4.1,0.151712517548906,0.116601257825069
"time...129",0.115389652415852,1.47275422842128,0.00156,4.6,0.164886272060753,0.111194976030934
"time...130",0.173502833400882,2.13952248493025,0.00129,3.3,0.108544242814736,0.104403350454561
"time...131",0.0836504148607057,1.08592213102306,0.00181,6,0.237646031548987,0.120691980457151
"time...132",0.0389865456350703,0.468281627148631,0.00245,12.4,0.874739181701788,0.215000146943826
"time...133",0.115737801678581,1.35983200987026,0.00137,4.9,0.202699902027614,0.128686024828988
"time...134",0.0852402012085445,1.10666618737138,0.0018,5.9,0.231799547771164,0.119773782550425
"time...135",0.0917734473704621,1.0522706197332,0.00159,6,0.289070690060898,0.145885499697975
"time...136",0.0215784252848285,0.265860523878218,0.00374,20,2.00570686419911,0.306162277776557
"time...137",0.0646002614809657,0.721414216412666,0.00191,8.3,0.50573480967145,0.183493197836684
"time...138",0.0595274540438114,0.720173624219517,0.0019,8.6,0.462463989127079,0.164677707835538
"time...139",0.135478716963088,1.5749488603501,0.00127,4.3,0.170099529007113,0.123889244991128
"time...140",0.115398567072011,1.36620457597848,0.00147,4.8,0.197249215831836,0.125574655426497
"time...141",0.10322759562174,1.16845529806944,0.00145,5.5,0.25694356450229,0.142915771954803
"time...142",0.00537100718106753,0.0574527740840776,0.01435,66.5,35.8420606727158,1.81179942043257
"time...143",0.115388595699279,1.3037924321356,0.00137,5,0.223057498466781,0.137143244749521
"time...144",0.128075478171594,1.54809387741767,0.00137,4.4,0.166089346289271,0.118326452869129
"time...145",0.115606947667765,1.4308233049807,0.00149,4.7,0.177590150433599,0.117159391432041
"time...146",0.154361360129904,1.99734670072035,0.00148,3.5,0.111232781874309,0.0995859419471409
"time...147",0.0510915770122691,0.604366253229842,0.00202,10,0.617919318605159,0.189725575146353
"time...148",0.0723001337516304,0.888778182094008,0.00173,7.2,0.338178411684877,0.144718678005732
"time...149",0.0537065337923584,0.669404568550173,0.00213,9.1,0.485011300198563,0.160909592440192
"time...150",0.0996870985448498,1.16557621537524,0.00146,5.6,0.249409486604158,0.137624390495528
"time...151",0.147323570289901,1.77384372031645,0.00129,3.9,0.140673292741621,0.113842315476341
"time...152",0.161487815022824,1.97693925930474,0.00125,3.6,0.121514938713021,0.108630696237909
"time...153",0.060625207474292,0.790369499967645,0.0021,7.9,0.359774790224808,0.137011233581039
"time...154",0.0560172409814606,0.724687888911388,0.00209,8.6,0.414024877910462,0.146186486096142
"time...155",0.0176653424639095,0.202470431247831,0.00461,24.7,3.59544220727979,0.452376082311512
"time...156",0.208442361232139,2.52730405339509,0.00123,2.8,0.0901189651861928,0.101702532590638
"time...157",0.0798043261137055,0.963014469997046,0.00171,6.6,0.307044301684739,0.141700475966102
"time...158",0.0932379161077558,1.12854396768228,0.00155,5.8,0.249255571518261,0.132739070811001
"time...159",0.0764395820918532,0.929359248974402,0.00177,6.8,0.318285352746316,0.142056359796557
"time...160",0.239338381568635,2.95652487663194,0.00118,2.5,0.0740732152381281,0.0969236064847574
"time...161",0.18478023497734,2.11326653901896,0.00111,3.3,0.119962198497717,0.115266965053327
"time...162",0.000566851715092025,0.00719802497975125,0.04833,130,6.54168924249284,0.0642424582718523
"time...163",0.0460710831412147,0.565179353465248,0.00222,10.6,0.640425715494216,0.183990165845159
"time...164",0.00999489010397684,0.112773401908181,0.00734,40,10.3854673366015,0.840291345826092
"time...165",0.00150450603547834,0.0180074959922931,0.04109,118.9,28.6098176842461,0.587698047856511
"time...166",0.0631595819920644,0.726797355183868,0.00194,8.3,0.480216742722119,0.17422437387172
"time...167",0.173142178368147,2.20505355873006,0.0014,3.2,0.100596094218406,0.099109876125564
"time...168",0.105570440249912,1.24326571814362,0.00153,5.2,0.223948782673632,0.130872739634431
"time...169",0.117111002950206,1.41499857646056,0.00138,4.8,0.187277712430897,0.122783749316736
"time...170",0.121139482066693,1.55626299947523,0.00154,4.4,0.152964466211605,0.108487212401583
"time...171",0.0997738801636215,1.34591822202856,0.00179,5,0.172165140452619,0.105878852825477
"time...172",0.0962666531796718,1.22550010666955,0.00166,5.4,0.208855460533006,0.118893813052122
"time...173",0.0940103812609909,1.15424332581326,0.00157,5.7,0.237591572137762,0.128830062346329
"time...174",0.0923828346158192,1.14192577845246,0.00156,5.8,0.240139860762876,0.128801605982965
"time...175",0.109490798984152,1.34403561709316,0.00147,5,0.195335801284754,0.121803271786582
"time...176",0.128913458073477,1.52450165647592,0.00136,4.4,0.172796002913708,0.121764666392716
"time...177",0.0958644691289809,1.21944800133022,0.00168,5.4,0.209787779819286,0.118890839589045
"time...178",0.0604721053650329,0.647694213540178,0.00193,9.1,0.633098612278608,0.21118939921631
"time...179",0.0298391373953896,0.394326833809995,0.00299,14.5,0.959350505754886,0.198920671515794
"time...180",0.127056208138917,1.62358862175629,0.00145,4.3,0.147251020248264,0.108758832139401
"time...181",0.0686720110043991,0.855356696648365,0.00176,7.5,0.351789611489636,0.14509615596245
"time...182",0.100006708757965,1.31901952028967,0.00171,5.1,0.182164950183217,0.110347123483088
"time...183",0.0569944672486945,0.655067818612058,0.00204,9.1,0.559746028797963,0.185510070399336
"time...184",0.163477780558952,1.9982561029761,0.0013,3.5,0.119081772685065,0.107521985730105
"time...185",0.0161522661925321,0.190359708483815,0.00471,26.3,3.82890149669433,0.454657804940975
"time...186",0.161649850321154,1.8475517192479,0.00118,3.7,0.141405000904985,0.119790025046604
"time...187",0.15263366607996,1.68920411163807,0.00115,4,0.164689404051337,0.129004163403704
"time...188",0.0578611659103531,0.611801633618216,0.00193,9.6,0.708698152884106,0.22579788423338
"time...189",0.0970335963429968,1.16792331750612,0.00154,5.6,0.239193190435582,0.131549395809727
"time...190",0.0372304133221953,0.487564012719319,0.00261,12.1,0.713018084403038,0.177581188645369
"time...191",0.0539292577398542,0.647140570290664,0.00201,9.4,0.544001856931326,0.176685291565043
"time...192",0.12901613828007,1.6704025119942,0.00156,4.1,0.138154017552418,0.10454386289581
"time...193",0.111947754813414,1.44566481239393,0.00159,4.7,0.166731724938495,0.110324012694669
"time...194",0.106329453281489,1.32637294722059,0.00158,5,0.192978423369348,0.118540312239481
"time...195",0.0867684590001054,1.03360348644771,0.00162,6.2,0.284310500930087,0.140196203592631
"time...196",0.0400269872986688,0.467236701023566,0.00238,12.4,0.923381059605688,0.228180579543933
"time...197",0.012672296333461,0.148557452238049,0.00587,32.1,5.84287433521773,0.573765950156936
"time...198",0.131063886308682,1.61472043083526,0.00135,4.3,0.154944224808585,0.114482256750786
"time...199",0.095961784314484,1.08028116782419,0.00148,5.9,0.287965369536697,0.149343131477318
"time...200",0.203485382312739,2.38913906928952,0.0012,2.9,0.099382089729096,0.10676057660611
"time...201",0.105275722391193,1.24522566514332,0.00153,5.2,0.222386131844634,0.130049705074965
"time...202",0.132065726648989,1.62848855985065,0.00141,4.2,0.15174778736995,0.112967751744718
"time...203",0.131032793596892,1.54854941176031,0.00139,4.3,0.168612240390371,0.120546826645568
"time...204",0.0464130718562103,0.498527659726307,0.00222,11.5,0.947795804393172,0.25274557542231
"time...205",0.233312962378331,2.89272054499065,0.00124,2.5,0.0751890114235614,0.0962540666421754
"time...206",0.156641286792603,1.85058191598142,0.00127,3.7,0.135569045345634,0.114443256550613
"time...207",0.0235587816278903,0.297043175721914,0.00348,18.3,1.6118481010264,0.267438852451874
"time...208",0.102366022654234,1.22926219821442,0.00146,5.4,0.225780589974694,0.130184712668636
"time...209",0.0502532400639891,0.607165238362391,0.00205,10,0.594725414944515,0.182451990782288
"time...210",0.188240138244358,2.2290135262605,0.00123,3.1,0.107155700863425,0.107686625586128
"time...211",0.0369027613596846,0.445727403788735,0.00258,12.9,0.929217686637896,0.218723296282602
"time...212",0.078212583200113,0.934049413073198,0.0016,6.9,0.330235799540958,0.14859415904374
"time...213",0.0448612474287377,0.538705421626421,0.00225,11,0.709794645188914,0.196645790579978
"time...214",0.109686464739133,1.33327411158628,0.00139,5.1,0.201732190888111,0.125086726728732
"time...215",0.137414918458872,1.6186698079087,0.00129,4.2,0.161595368407155,0.12047132997469
"time...216",0.111029431204721,1.34316772566561,0.00143,5,0.199294948816577,0.124498855665206
"time...217",0.0918923291466883,1.11940996678785,0.00153,5.9,0.251615297885077,0.132869498366623
"time...218",0.145670766353559,1.91222196122419,0.0015,3.7,0.116102671838874,0.0995964836849641
"time...219",0.125276703914226,1.47695467023651,0.00139,4.5,0.180006308607398,0.12323197568542
"time...220",0.00976878919632043,0.12442495972758,0.00684,37.6,6.48953536387269,0.539080329021962
"time...221",0.0967002388551713,1.29606038642044,0.00176,5.2,0.182769307252057,0.108657002304032
"time...222",0.183859019395854,2.22771419130631,0.00121,3.2,0.105791293902256,0.105987824890564
"time...223",0.0838086873095501,1.05305566967705,0.00169,6.2,0.260283925238625,0.12928986285499
"time...224",0.0516494972554174,0.660912652965462,0.00215,9.3,0.478593948014712,0.156131913737306
"time...225",0.0725144100339175,0.871939183578787,0.00178,7.2,0.353473558314993,0.149322142076317
"time...226",0.107024326236111,1.24678628948298,0.00148,5.2,0.226851434781882,0.133170532248036
"time...227",0.110056701638284,1.42142186008052,0.00166,4.7,0.168797646179215,0.109922041199541
"time...228",0.0434165936470066,0.524303239423781,0.00227,11.3,0.735120087466635,0.198711345811656
"time...229",0.0388622314000624,0.47599569061744,0.00252,12.2,0.820482274892315,0.203483129355936
"time...230",0.132257798275665,1.65716262546644,0.00148,4.1,0.144830431181942,0.109304113013605
"time...231",0.107329305319746,1.40745482822729,0.00167,4.8,0.168770481449929,0.108664523595965
"time...232",0.0630227381672229,0.695549390684299,0.00189,8.6,0.5458794587794,0.192362851209686
"time...233",0.0261096177562744,0.306198789411853,0.00324,17.7,1.76912344012074,0.307428864091727
"time...234",0.00396195134397311,0.0515461433547892,0.01719,72.4,20.94283980588,0.890635845998744
"time...235",0.0897375627043543,0.969616924255641,0.00144,6.5,0.355372938473078,0.168615534005817
"time...236",0.0916585652252412,1.21047978643126,0.00176,5.5,0.20287354223009,0.113502336292141
"time...237",0.0652183001732518,0.687264285638462,0.00176,8.7,0.600862625012432,0.211786559999092
"time...238",0.0612083388272603,0.757924440561667,0.00195,8.2,0.413275708476716,0.153207773462054
"time...239",0.0803965253047805,0.997367294881217,0.00169,6.5,0.284971326909489,0.135058768033178
"time...240",0.149627582743853,1.8837894830577,0.0014,3.7,0.123650629376896,0.105177787313189
"time...241",0.201734687657745,2.23643010381764,0.00105,3.1,0.115490703589023,0.117559363027565
"time...242",0.0219005319914035,0.247697617713047,0.00378,21,2.68098267040795,0.397245536307209
"time...243",0.10016006633481,1.06453434189196,0.00132,6,0.320439779111048,0.165842533325264
"time...244",0.0838318282461302,0.959983443696124,0.00157,6.6,0.332382395244586,0.15451433396253
"time...245",0.11369507729097,1.35212614710693,0.00135,5,0.202994802682487,0.127963181807155
"time...246",0.1366294066177,1.46198806964702,0.00118,4.5,0.205928136856142,0.141960911051465
"time...247",0.0532454907663922,0.63425446397687,0.00198,9.6,0.569567312031021,0.182077370806231
"time...248",0.105391329310134,1.22807874697458,0.00146,5.3,0.23228167281642,0.134491931740909
"time...249",0.0426713066871491,0.512776621058707,0.00238,11.4,0.755956057168366,0.200721186836762
"time...250",0.0785935856090094,0.928840175539267,0.0016,6.9,0.336550342324503,0.150978157475774
"time...251",0.168298052156238,2.10709351118576,0.0013,3.4,0.109368534697205,0.103503929071413
"time...252",0.00588510963308328,0.078490713262745,0.01074,54,11.6219871133805,0.668184834307516
"time...253",0.0547042787963079,0.700326488500439,0.00205,8.9,0.443732222005357,0.152337152605191
"time...254",0.033110408000778,0.368891518693678,0.00285,14.9,1.42209955642527,0.292168568248855
"time...255",0.00470371040387629,0.0520951978004105,0.01659,70.9,35.0449245466141,1.62349195977614
"time...256",0.0262682167613266,0.314249081727639,0.00327,17.3,1.62294233587115,0.286374392260642
"time...257",0.0120431353184528,0.145539886260767,0.00599,32.8,5.63961579354083,0.538989066413436
"time...258",0.202930259622977,2.21823082521017,0.00104,3.1,0.118204802993603,0.119633978252037
"time...259",0.0700897802252794,0.808426428009022,0.00171,7.7,0.419265183740605,0.167004774014486
"time...260",0.153438338428014,1.99195364641373,0.0015,3.5,0.111038998680273,0.0991081814205155
"time...261",0.0607262602436108,0.817886817110958,0.00208,7.8,0.331911963056175,0.129533998781605
"time...262",0.110953004303281,1.2514214150378,0.00137,5.2,0.236541375200058,0.14013962452771
"time...263",0.203311381373103,2.57932256711178,0.00132,2.8,0.0841061755696551,0.0962447788377577
"time...264",0.0669156334769811,0.840261591004066,0.0019,7.5,0.35093718458508,0.142212873096016
"time...265",0.054911790613985,0.729464888357647,0.00214,8.6,0.395644319719345,0.139764102518981
"time...266",0.0826683489781869,1.02766887088207,0.0017,6.3,0.271856221322692,0.132327306162665
"time...267",0.0716252162011939,0.873623702307966,0.00173,7.3,0.350006617919299,0.147714360461366
"time...268",0.0853961872136974,1.02359656125936,0.00152,6.4,0.291104012264322,0.142154976735457
"time...269",0.0533574250801455,0.692514196770818,0.0021,9,0.441548814243299,0.149663291662711
"time...270",0.149253201340901,1.74469921507692,0.00127,3.9,0.147840325863688,0.118311646334066
"time...271",0.124250947595179,1.6081001127128,0.00153,4.3,0.145945278132999,0.106615244099055
"time...272",0.116855284033108,1.42836981029319,0.00146,4.7,0.180742659843166,0.119287240848559
"time...273",0.148668532174019,1.64496856793708,0.00115,4.1,0.170527196564076,0.130337790658016
"time...274",0.211339971546576,2.56673623869852,0.00119,2.8,0.0887732686096207,0.101683123871038
"time...275",0.0657265635062258,0.85951806847546,0.0019,7.5,0.32571852857558,0.133672718189393
"time...276",0.0932755086973813,1.12173680731378,0.00148,5.9,0.255915703394387,0.135710176090734
"time...277",0.00564783083336943,0.0740267991495638,0.01138,56.3,13.2656766981098,0.735546341292856
"time...278",0.128554526499121,1.5933175926791,0.00142,4.3,0.155311098077907,0.113210446103706
"time...279",0.104783184852534,1.4070576850256,0.00167,4.9,0.165636202611505,0.106261169290762
"time...280",0.0896061710228134,0.958623391524608,0.00149,6.5,0.36298667001348,0.1708171903463
"time...281",0.130661882754681,1.75840315887404,0.00161,4,0.124917756066227,0.0986812553844101
"time...282",0.0784825806785621,0.955500889006914,0.0017,6.7,0.308468992425028,0.141129783456112
"time...283",0.148764341120003,1.63936809455289,0.00116,4.1,0.171844393897786,0.131011943166519
"time...284",0.103818749439989,1.32205205537555,0.00158,5.1,0.19059377660728,0.116357470819594
"time...285",0.133303834400922,1.63933441851538,0.00138,4.2,0.151505193863528,0.113545262818507
"time...286",0.291666520426549,3.28188504867979,0.00096,2.2,0.0718761106173464,0.105094118272581
"time...287",0.120994840152922,1.49514756630253,0.00148,4.5,0.167844380040086,0.115356597632285
"time...288",0.125141914854925,1.4653925736911,0.00131,4.6,0.185211111344184,0.126046197991609
"time...289",0.17539389343856,2.18002145859338,0.00135,3.2,0.104498334512833,0.102163591674067
"time...290",0.105277089145362,1.33621849706271,0.00152,5.1,0.189992586797757,0.117214825837148
"time...291",0.0594692379500983,0.742115578968328,0.00196,8.4,0.422920227096759,0.153641344106986
"time...292",0.0502046670071653,0.609967142969629,0.00212,9.9,0.580832010192877,0.178672492676841
"time...293",0.0721254357103149,0.925387786325068,0.00189,6.9,0.298459812468203,0.131361754655459
"time...294",0.0777620558150865,0.913870664957591,0.00168,6.9,0.342550424221609,0.151598996742834
"time...295",0.0103714445673608,0.114406684363431,0.00741,39.2,10.5446866323154,0.870326776932352
"time...296",0.114839810072283,1.44474471022794,0.00151,4.7,0.172605602859728,0.114612257354102
"time...297",0.0412354357025417,0.493538277645266,0.00232,11.9,0.817844550492931,0.210391537168887
"time...298",0.00146469184637967,0.0163314512147792,0.0422,121.3,32.1197377159893,0.64061587905238
"time...299",0.177600607880973,1.95531255217848,0.00108,3.5,0.137581832519111,0.123596944904832
"time...300",0.0426952923926454,0.535558832512677,0.00237,11.1,0.666189680294013,0.181744304039753
