"","lambda","eps","T2","L","M"
"time...28",0.0401333339143505,0.10785,36.2,12.2752787518011,6.35983200158566
"time...29",0.0406295135910254,0.07714,39.4,25.6059166293128,13.1910260030516
"time...30",0.0406845395355293,0.07288,32.3,9.72333639166023,5.00280149946083
"time...31",0.0408527347070053,0.11705,33.6,12.8140537936895,6.58105645246043
"time...32",0.041985959509447,0.4946,39.9,57.8394467564539,29.2832967831553
"time...33",0.0393514394209297,0.33373,35.5,7.85852411973209,4.11792366805082
"time...34",0.0395547636669007,0.2876,45.7,29.828633083852,15.5817132755603
"time...35",0.0397295067553473,0.23934,42.3,21.7944769636098,11.3577252473945
"time...36",0.0404255483453232,0.05107,40.8,27.6535948835683,14.2845353412388
"time...37",0.0401715391023376,0.11074,33.1,8.22734097779853,4.25885858951086
"time...38",0.0389233629845659,0.37192,51.9,44.9159805933221,23.700601024921
"time...39",0.0403627370113651,0.07807,30.4,6.30971035463244,3.25787427832303
"time...40",0.0401317235931621,0.10168,36,11.9624241039362,6.1979697187564
"time...41",0.0414882720377976,0.28305,48.5,157.533668467867,80.2704841416444
"time...42",0.0393352891364716,0.29994,38.9,11.8303673699773,6.20154798454808
"time...43",0.0417326700104309,0.30107,72.1,6378.88859489611,3240.06512521671
"time...44",0.0413766355330198,0.27708,34.5,17.9467314278785,9.14756904222333
"time...45",0.0389786799444089,0.36963,40.4,11.7901287217451,6.21307932803302
"time...46",0.0393385074273825,0.30828,44,21.8509644082785,11.4535388314573
"time...47",0.0416100507242376,0.35631,39.9,44.4110479719998,22.5687305863058
"time...48",0.041904246788765,0.43392,40.6,56.2117836226592,28.4449214542367
"time...49",0.0412056743146261,0.23996,44.6,67.4183629996753,34.4222954970937
"time...50",0.0404316362713585,0.05039,35.4,13.4206253297668,6.93149867425882
"time...51",0.0410554447167495,0.17233,38.3,27.6067661323645,14.1427165490463
"time...52",0.0407707453214046,0.07769,48.3,86.2218581041311,44.2762300121151
"time...53",0.0415371152128642,0.33542,42.1,61.389117418243,31.2468073492848
"time...54",0.0386103132506165,0.41292,54.6,48.9104355458535,25.9240552809047
"time...55",0.0399972853546482,0.16294,45.5,40.7749670815327,21.1917102178258
"time...56",0.0416907149373062,0.4239,36.2,25.7604452724195,13.0676936470358
"time...57",0.0399558963184214,0.16262,47.6,47.4083827905718,24.6191856772765
"time...58",0.0402973364568312,0.06708,35.8,12.8303290654198,6.63453890415598
"time...59",0.0399158884561575,0.19394,33.1,7.54105561396512,3.91968830134696
"time...60",0.0396321168878547,0.21523,45.8,33.7088528373435,17.6064516159652
"time...61",0.0406940054988298,0.07611,36.9,18.2096275602938,9.3671237155782
"time...62",0.0386896840240984,0.44611,38.1,8.29858390258597,4.39665636358774
"time...63",0.0395889965248293,0.24974,38.2,13.0789969949819,6.83814570460904
"time...64",0.0413099555520142,0.24255,49.7,161.167613177396,82.2697947453553
"time...65",0.0431186258605461,0.48732,100.5,2528558.28244593,1261848.70059054
"time...66",0.0419531507908135,0.47169,43,93.0099427443627,47.1233228628667
"time...67",0.0408506782650485,0.13494,37.8,22.971982399957,11.798522669412
"time...68",0.0405679333691467,0.04645,41.1,28.7914028712828,14.8242607426653
"time...69",0.0412509867884045,0.2506,40.5,37.7216838478501,19.2404280762554
"time...70",0.039316019393408,0.3227,45.5,26.1738039276748,13.7266706163192
"time...71",0.0391350543172528,0.34147,39.4,11.4703786501818,6.03162468849936
"time...72",0.0400444518951881,0.14272,35.1,10.6498791968474,5.52898783185482
"time...73",0.0415128722262559,0.32553,43.8,78.8476386206924,40.1546000162351
"time...74",0.0409512560871399,0.15095,33.4,12.4655819367909,6.38794144720332
"time...75",0.0404351328517392,0.06245,36.5,15.5501292156109,8.03070837144625
"time...76",0.0413426712647864,0.25843,43.3,63.9585455921638,32.6246589033036
"time...77",0.0404928986788018,0.05894,37.1,16.8520653401996,8.6916604182329
"time...78",0.0419271137054162,0.44356,48.7,189.838744842161,96.0163823734885
"time...79",0.0399413958347358,0.19731,34.1,8.56050901822683,4.44696150702729
"time...80",0.0419924162124924,0.48783,42.2,82.2918639942852,41.6573543047715
"time...81",0.0393489095805247,0.31848,35.5,7.85854429238102,4.11817857014928
"time...82",0.039327275683719,0.30702,39.1,12.1186217814313,6.3538483238079
"time...83",0.0394449448714164,0.27532,50.7,55.022489750098,28.8161674539351
"time...84",0.0408304300820216,0.12543,36.8,19.9902626728483,10.2717726357054
"time...85",0.041494171028951,0.29086,60.3,895.66640504728,456.322797661401
"time...86",0.0398342002877074,0.17391,32.8,7.25938885440184,3.78041401096745
"time...87",0.0414129560843446,0.28193,47.8,122.532135442939,62.4052264323946
"time...88",0.0412413767793477,0.24309,39.9,34.6471025833026,17.6759782818247
"time...89",0.0402828518415369,0.08999,36.3,13.7017213237439,7.08747850447798
"time...90",0.0385978788315265,0.40481,58,71.7020682399953,38.015656317944
"time...91",0.0405555341969018,0.04658,39.2,22.3247581188345,11.4979147729114
"time...92",0.0401716685642278,0.11214,37.6,14.7068797957271,7.61295004304818
"time...93",0.0403997648484736,0.06334,35.6,13.7842416879254,7.12446517784148
"time...94",0.0404774730249585,0.052,35.5,13.6023641807982,7.01804598453109
"time...95",0.0414926648073929,0.30013,52.5,283.943958721231,144.668166012591
"time...96",0.0398201611655637,0.19437,35.2,9.84150770917465,5.12674916763736
"time...97",0.0407813232691253,0.0949,35.5,15.0466991119862,7.72486612180745
"time...98",0.0390385939215789,0.39305,38.8,10.6864597160592,5.63223337885614
"time...99",0.0410713548365928,0.17899,43.1,54.4930724418308,27.9064240095652
"time...100",0.0383774603528788,0.49008,44.9,14.9820092463986,7.97400280209665
"time...101",0.0402520885250942,0.07986,38.3,17.8212173705404,9.22485082376921
"time...102",0.0413257223752705,0.25439,48.1,127.921569071887,65.2761464010934
"time...103",0.0407924111497705,0.11087,37.5,19.7658523577589,10.145110964629
"time...104",0.0395132494637147,0.2407,36.8,10.0351985656442,5.2472121896918
"time...105",0.0401828963002122,0.11035,38.4,18.0560619433897,9.36122720488886
"time...106",0.0409467822559543,0.14441,35.2,16.0086719932905,8.20440723201774
"time...107",0.0406514761331271,0.09205,38.3,22.0392952698844,11.3480243061279
"time...108",0.0407442602456584,0.08139,38.9,23.9224898759192,12.2918995446984
"time...109",0.0405422507939516,0.04411,36.1,14.7413839681983,7.5945393174858
"time...110",0.039779723754109,0.20179,32.3,6.81328804172565,3.55257964772257
"time...111",0.0399587912880051,0.18183,35.3,9.9672929946968,5.17567267322764
"time...112",0.0405066851302218,0.07243,34.1,11.2779774864996,5.81493491182706
"time...113",0.0395571284106435,0.25389,39,13.1359719809264,6.86151683831732
"time...114",0.0414167531110397,0.284,48.5,135.56931476042,69.0392237530516
"time...115",0.0404812273484377,0.0422,37.6,18.0184936877378,9.29572373906789
"time...116",0.0382317729784995,0.49578,47.1,17.3971589946107,9.27902937828184
