"","G","r","eps","T4","L","M"
"mu...300",62.7963729094853,30.8810496505149,0.01097,50.6,92.287957891828,47.510729866374
"mu...301",62.6999338003655,31.059550345878,0.01066,50.8,93.5136344292224,48.2157602584586
"mu...302",62.82010420376,31.1128810069858,0.01069,50.8,93.5136342754612,48.123530720001
"mu...303",62.7896691876192,30.7943502117846,0.01097,50.6,92.2879583464117,47.5157979599359
"mu...304",62.7513376493485,31.0548701607781,0.01096,50.6,92.2879586081902,47.5448196711369
"mu...305",62.7893721923044,30.7377764908891,0.01068,50.8,93.5136347556725,48.1470809444163
"mu...306",62.8044841975227,30.858566108771,0.01097,50.6,92.2879582376234,47.5045953863591
"mu...307",62.7290108647082,31.0690023478525,0.01081,50.7,93.5136342736109,48.1934143606143
"mu...308",62.7710348320105,30.7935880923798,0.01082,50.7,93.5136344863406,48.1611471355506
"mu...309",62.6510779849263,31.1883869853753,0.01065,50.8,93.5136349264407,48.2533644467669
"mu...310",62.7010546143783,30.9727909403807,0.01066,50.8,93.5136346501153,48.2149034004588
"mu...311",62.7956381846667,31.4461185474385,0.01097,50.6,92.2879583229322,47.5112845793417
"mu...312",62.7276942082621,30.8746293328093,0.01081,50.7,93.5136353478806,48.1944284889576
"mu...313",62.7365726386585,31.1671535658845,0.01067,50.8,93.5136348155986,48.1876011013788
"mu...314",62.574083542531,31.3708922688759,0.01092,50.6,92.2879584811745,47.6794993911172
"mu...315",62.7295780492031,31.4074316097561,0.01081,50.7,93.5136348155933,48.1929742043822
"mu...316",62.7827392806819,30.70602212444,0.01082,50.7,93.5136351312255,48.152169983888
"mu...317",62.7421422970245,30.9783096834987,0.01067,50.8,93.5136344102372,48.1833280732935
"mu...318",62.7616391313109,30.9057712863213,0.01096,50.6,92.2879583976178,47.5370219055943
"mu...319",62.7999258262216,31.5011796583545,0.01083,50.7,93.5136349150892,48.1389877018053
"mu...320",62.7847101611547,31.4595177498627,0.01097,50.6,92.2879581243523,47.5195513268801
"mu...321",62.6979180242356,30.5725042364854,0.0108,50.7,93.5136349057936,48.2173108935123
"mu...322",62.7476406413826,31.4679105656278,0.01096,50.6,92.2879582287783,47.5476244216677
"mu...323",62.6323097288259,31.3607996696227,0.01093,50.6,92.287958644538,47.6351745145166
"mu...324",62.8356825909745,31.5993750462421,0.01098,50.6,92.287958554613,47.4810048803518
"mu...325",62.7657515945497,30.7993426759387,0.01096,50.6,92.2879585042488,47.533901623211
"mu...326",62.7109760186446,31.013389353862,0.01095,50.6,92.2879588002493,47.5754240355083
"mu...327",62.7583654958288,31.0334614537452,0.01096,50.6,92.2879584031119,47.5394980034616
"mu...328",62.7633523271613,31.2132783305824,0.01082,50.7,93.5136347361271,48.167041318813
"mu...329",62.6988020358815,31.0516465922316,0.01066,50.8,93.5136348916861,48.2166336718151
"mu...330",62.7079313092977,30.7646425039475,0.01095,50.6,92.2879579904401,47.5777318777113
"mu...331",62.65388486832,30.9984693338169,0.01065,50.8,93.5136345090681,48.2511961837808
"mu...332",62.7627194249465,31.4301908659546,0.01082,50.7,93.5136345645501,48.1675261608162
"mu...333",62.6893998043729,31.6619491640633,0.01066,50.8,93.5136350420295,48.2238652379104
"mu...334",62.7466693415418,31.4373489418419,0.01096,50.6,92.2879583972104,47.5483634350633
"mu...335",62.7656443281057,31.4690430761104,0.01082,50.7,93.5136344649912,48.1652861545025
"mu...336",62.6852223704689,30.5850918556786,0.01094,50.6,92.2879585149553,47.5949693653407
"mu...337",62.6945544138388,31.0136630044246,0.01066,50.8,93.5136351218267,48.2198993519849
"mu...338",62.7421727348346,31.5249778558499,0.01096,50.6,92.2879585104426,47.5517697346369
"mu...339",62.7843137093412,31.0443687915507,0.01068,50.8,93.5136347795013,48.1509623270555
"mu...340",62.7554258769106,31.2419456627528,0.01096,50.6,92.2879586912187,47.5417257005735
"mu...341",62.7831326136958,31.5298422804528,0.01097,50.6,92.2879583785407,47.5207405001225
"mu...342",62.6114869304947,30.9537941058313,0.01064,50.8,93.5136351052792,48.2838669389808
"mu...343",62.823512916691,31.0746929076827,0.01069,50.8,93.5136344898131,48.1209191190348
"mu...344",62.8484271752321,31.3487545970776,0.01084,50.7,93.5136341953364,48.1018402898213
"mu...345",62.8147978342134,31.3484362627068,0.01083,50.7,93.5136342183462,48.1275949404237
"mu...346",62.6798638289733,31.2676442671388,0.0108,50.7,93.5136351771975,48.2312030273979
"mu...347",62.7827673966211,31.0651998083116,0.01068,50.8,93.5136343921078,48.1521427203557
"mu...348",62.7171959947288,31.1357180457034,0.01095,50.6,92.2879585946673,47.5707112350912
"mu...349",62.6433729408794,30.868094693387,0.01079,50.7,93.5136344852286,48.2592908039476
"mu...350",62.7958306329054,31.3364549835431,0.01097,50.6,92.2879580801899,47.5111361018047
"mu...351",62.6841061890274,31.2397394590533,0.0108,50.7,93.5136347902044,48.2279372001091
"mu...352",62.7594713227378,31.4297964768684,0.01082,50.7,93.5136350221232,48.1700234494021
"mu...353",62.7080008191238,30.8644734668637,0.01095,50.6,92.2879584361575,47.5776824249358
"mu...354",62.7100691086753,31.3200292857593,0.01095,50.6,92.287958678858,47.5761090734757
"mu...355",62.9185734457048,30.6267839683153,0.01071,50.8,93.5136340943973,48.0482135149997
"mu...356",62.7797829466403,31.2134797882264,0.01068,50.8,93.5136347540776,48.1544343287305
"mu...357",62.9472316603367,30.6798336918261,0.01086,50.7,93.5136343198314,48.0263404662985
"mu...358",62.6793420679885,31.0773392409862,0.01094,50.6,92.2879589164096,47.599435440124
"mu...359",62.7018970920481,30.8458739253846,0.01066,50.8,93.5136348713196,48.2142564036486
"mu...360",62.7334675811249,30.607341451085,0.01081,50.7,93.5136343188212,48.1899882449434
"mu...361",62.7111428864867,30.9893789590383,0.01095,50.6,92.2879584036743,47.5752919813414
"mu...362",62.6348792797052,31.3683212763386,0.01079,50.7,93.5136345602548,48.2658400343404
"mu...363",62.6894600268463,31.245294874171,0.0108,50.7,93.5136346552903,48.2238201461016
"mu...364",62.6685741359965,31.3847877211026,0.01094,50.6,92.287958543091,47.6076066197253
"mu...365",62.6981893331198,31.2609450333589,0.01095,50.6,92.2879590747942,47.5851237591725
"mu...366",62.7102484435453,30.8182963402083,0.01095,50.6,92.2879587986233,47.5759724956587
"mu...367",62.7931794030198,31.4094630487735,0.01097,50.6,92.2879590099432,47.5131427831517
"mu...368",62.8042136058114,31.0467312408034,0.01097,50.6,92.2879582756164,47.5047941822828
"mu...369",62.6462723634725,30.5691401944777,0.01079,50.7,93.513635022691,48.2570634726358
"mu...370",62.7714714788671,31.4242916932951,0.01082,50.7,93.5136347786606,48.1608151809496
"mu...371",62.6585378924217,31.0618790087633,0.01108,50.5,91.0783467979589,46.9911537190902
"mu...372",62.7768749300536,31.294407849044,0.01068,50.8,93.5136349242744,48.1566682606606
"mu...373",62.8117043723048,31.2727719688748,0.01083,50.7,93.5136341250422,48.1299585344364
"mu...374",62.7557697162813,31.0433807742142,0.01096,50.6,92.2879588545964,47.5414656336749
"mu...375",62.6647772546248,31.2785826165505,0.01094,50.6,92.287958038574,47.6104915347691
"mu...376",62.8488799333633,31.3195958815491,0.01084,50.7,93.5136342293174,48.1014927478093
"mu...377",62.715224442553,30.7177217007945,0.01095,50.6,92.287958874291,47.5721996621164
"mu...378",62.761602123306,30.4750914032221,0.01096,50.6,92.2879586775938,47.5370459092136
"mu...379",62.6656949497298,30.7775623335877,0.01094,50.6,92.2879584371903,47.6098022931939
"mu...380",62.7307678880094,31.1627071230658,0.01081,50.7,93.513634139871,48.1920687947786
"mu...381",62.7476049724269,31.5727370970946,0.01096,50.6,92.2879588850397,47.5476552310229
"mu...382",62.7149997424617,31.5413427856445,0.01095,50.6,92.2879584731053,47.5723750639908
"mu...383",62.7327864202583,31.4287339563348,0.01067,50.8,93.5136344601447,48.1905078257571
"mu...384",62.6822579610679,31.3780730176596,0.0108,50.7,93.5136344537403,48.2293563597947
"mu...385",62.6503977006668,31.0252984396056,0.01079,50.7,93.513634697819,48.25389156367
"mu...386",62.738964440005,31.0412073333941,0.01067,50.8,93.5136348535675,48.1857627441594
"mu...387",62.7829112026051,31.0776254631129,0.01068,50.8,93.513634586093,48.152041012365
"mu...388",62.7117338594228,30.4422233610749,0.01095,50.6,92.2879579373685,47.5748459143179
"mu...389",62.7532272503638,30.6064773408566,0.01096,50.6,92.2879584180737,47.5433903595485
"mu...390",62.7697328756398,31.1316826767736,0.01082,50.7,93.5136343921079,48.1621418088627
"mu...391",62.7266564371744,31.1273978664027,0.01081,50.7,93.5136348347805,48.1952211595856
"mu...392",62.6092394752844,31.5222764613005,0.01107,50.5,91.0783469361324,47.028156540632
"mu...393",62.721078031354,30.7960066639341,0.01095,50.6,92.2879582431164,47.5677631964877
"mu...394",62.7153193607177,30.7613192437252,0.01095,50.6,92.2879586733372,47.5721254629622
"mu...395",62.7044079054176,31.0907682401226,0.01095,50.6,92.2879584206925,47.5804068136925
"mu...396",62.793892025125,30.8290809353086,0.01097,50.6,92.2879585815725,47.5126013469032
"mu...397",62.6418510098127,30.6611342100463,0.01093,50.6,92.2879582674391,47.6279191884392
"mu...398",62.7489631101551,31.4692448653912,0.01096,50.6,92.2879589660102,47.5466258911424
"mu...399",62.6590407835404,30.9628051724817,0.01108,50.5,91.0783473874615,46.9907667985997
"mu...400",62.7134786321673,30.9797111855183,0.01095,50.6,92.2879583228881,47.5735210411464
"mu...401",62.7139670606303,30.8874957590346,0.01095,50.6,92.2879584214371,47.5731510431252
"mu...402",62.7570255132663,30.7632862028399,0.01096,50.6,92.2879581065892,47.5405126112929
"mu...403",62.6989654083293,31.2690759764213,0.01095,50.6,92.2879591645436,47.5845365684796
"mu...404",62.7569727268772,30.8654237746119,0.01096,50.6,92.2879582823233,47.5405554886006
"mu...405",62.7243825379212,31.5933341902418,0.01081,50.7,93.5136343842726,48.1969682744154
"mu...406",62.6276630509914,31.2794434144213,0.01093,50.6,92.2879576511958,47.6387101516764
"mu...407",62.7497927605725,30.8219418262353,0.01096,50.6,92.2879590455927,47.5459910656899
"mu...408",62.6818998765181,31.2067087470778,0.0108,50.7,93.5136345813433,48.2296343141043
"mu...409",62.6685991407832,30.7979920346181,0.01094,50.6,92.2879585510046,47.607590443928
"mu...410",62.6211408041942,30.7939130943794,0.01107,50.5,91.0783468822424,47.0192089527103
"mu...411",62.7506540123608,30.7827758720537,0.01096,50.6,92.2879584227074,47.5453363937045
"mu...412",62.6896827733751,31.8004829153327,0.01066,50.8,93.5136346432618,48.2236442767807
"mu...413",62.7011351222638,30.9667151841186,0.01066,50.8,93.51363477884,48.2148319780947
"mu...414",62.7289492537467,30.847379961649,0.01081,50.7,93.5136347365797,48.1934586408698
"mu...415",62.8177913623571,30.385915033975,0.01083,50.7,93.5136347413262,48.1253027498564
"mu...416",62.5675814163756,30.9943534743826,0.01077,50.7,93.5136342502721,48.3177601597177
"mu...417",62.7163627669853,31.1436577721122,0.01095,50.6,92.2879577869691,47.5713340203385
"mu...418",62.7238193401472,30.8711705246552,0.01095,50.6,92.2879584199251,47.5656833288912
"mu...419",62.6555878156844,30.7872838890146,0.01065,50.8,93.5136344636588,48.2498856718366
"mu...420",62.6996028426208,31.018275450693,0.01066,50.8,93.5136341343462,48.2160192122029
"mu...421",62.7662010868256,30.8440289320275,0.01096,50.6,92.2879583637517,47.5335700119714
"mu...422",62.720245126199,30.945983783477,0.01095,50.6,92.2879583929353,47.5683918788318
"mu...423",62.7885672028195,30.8458884141814,0.01068,50.8,93.5136340036367,48.1477035394601
"mu...424",62.7820261279204,31.3709634435801,0.01097,50.6,92.2879580814546,47.5215816736648
"mu...425",62.741315438608,31.0660673232392,0.01067,50.8,93.5136345654653,48.1839616761222
"mu...426",62.7629010955603,31.0306820075984,0.01096,50.6,92.2879583186655,47.5360645167152
"mu...427",62.6895251379652,31.2663453216576,0.0108,50.7,93.5136347976458,48.2237659305655
"mu...428",62.6029701040334,31.0129126343417,0.01078,50.7,93.513634483253,48.2904429094164
"mu...429",62.6617271896975,31.1957064745575,0.01094,50.6,92.2879585096336,47.6128114280679
"mu...430",62.6767601654444,31.6385410526523,0.0108,50.7,93.5136353756988,48.2335883456529
"mu...431",62.7343208138576,31.1102533371131,0.01081,50.7,93.5136342744488,48.1893333893536
"mu...432",62.7557531794151,30.826761933957,0.01096,50.6,92.2879586775914,47.5414764434416
"mu...433",62.757087520994,31.0282059041358,0.01096,50.6,92.2879587957819,47.5404641535627
"mu...434",62.840963581602,30.802828725425,0.01098,50.6,92.2879585313124,47.4770105643072
"mu...435",62.7812297685258,30.7940168811138,0.01082,50.7,93.5136345392646,48.1533244931519
"mu...436",62.7581425059633,31.0815999845736,0.01096,50.6,92.2879589160651,47.5396622699657
"mu...437",62.7077645315521,31.8868121249278,0.01095,50.6,92.2879581845127,47.5778577760387
"mu...438",62.7081733839161,30.84080481891,0.01095,50.6,92.2879585676645,47.5775469505383
"mu...439",62.7545767399352,31.4401705779502,0.01096,50.6,92.2879580696736,47.5423722733595
"mu...440",62.7085254097554,31.2724564837416,0.01095,50.6,92.2879586696767,47.5772786119718
"mu...441",62.8060241402095,31.5125236926734,0.01083,50.7,93.513635031539,48.1343151048003
"mu...442",62.6644648959731,30.9570983099764,0.01094,50.6,92.2879582813309,47.610738558766
"mu...443",62.6893597399367,31.2771219281029,0.0108,50.7,93.5136350956019,48.223898241456
"mu...444",62.7585602644102,30.7639287218826,0.01096,50.6,92.2879581537003,47.5393529755518
"mu...445",62.7355819671627,30.8577798340139,0.01081,50.7,93.5136342502797,48.1883693090786
"mu...446",62.7197855955989,30.9832600832914,0.01095,50.6,92.2879578343089,47.5687397045647
"mu...447",62.8278584754155,31.9547762537436,0.01098,50.6,92.2879585271923,47.4869142481643
"mu...448",62.7142553216897,31.0345336288974,0.01095,50.6,92.2879582907477,47.5729363656835
"mu...449",62.7799556894309,31.4612461603065,0.01068,50.8,93.5136347003829,48.1543033400515
"mu...450",62.7034031640537,30.380337281719,0.0108,50.7,93.5136347003827,48.2130933473399
"mu...451",62.7470738880048,31.4403823525497,0.01096,50.6,92.2879583362413,47.5480537647091
"mu...452",62.7615666038417,30.8750505683164,0.01096,50.6,92.2879581845215,47.5370718703114
"mu...453",62.6736942646142,30.9672583991774,0.01094,50.6,92.2879581065897,47.6037227080595
"mu...454",62.6852353839134,31.0928351058566,0.0108,50.7,93.5136346356419,48.2270673063777
"mu...455",62.8198382992241,31.1236475079727,0.01083,50.7,93.5136341773545,48.1237368975148
"mu...456",62.8075900674903,31.0837201219589,0.01083,50.7,93.5136351053374,48.1331205464394
"mu...457",62.7741190749416,31.1500826080408,0.01082,50.7,93.5136348610733,48.1587832481489
"mu...458",62.6873434805296,31.4354433826119,0.0108,50.7,93.5136342996323,48.2254432016553
"mu...459",62.7991515556741,31.1624787732233,0.01097,50.6,92.2879585575051,47.5086275042174
"mu...460",62.7141716886031,31.917585489432,0.01081,50.7,93.5136348599474,48.2048144970124
"mu...461",62.6974776444742,30.6916460766774,0.0108,50.7,93.5136346551772,48.2176505353883
"mu...462",62.672692856776,30.5895440510373,0.01094,50.6,92.2879587089744,47.6044821558595
"mu...463",62.6403771839332,31.3179599041009,0.01079,50.7,93.5136347791779,48.2616022278288
"mu...464",62.6898728246555,31.1033692472868,0.0108,50.7,93.513634023304,48.2234973308174
"mu...465",62.6571298963065,31.5380269993886,0.01094,50.6,92.2879576511968,47.6163062767314
"mu...466",62.6402020477502,31.3136059831016,0.01079,50.7,93.5136347595857,48.2617402657487
"mu...467",62.7805599597937,30.8569710138993,0.01082,50.7,93.5136344832601,48.1538418215447
"mu...468",62.7997225366926,30.8186376970908,0.01097,50.6,92.287958530264,47.5081890918272
"mu...469",62.8068897846912,30.7726335502081,0.01097,50.6,92.2879584949561,47.5027680966254
"mu...470",62.8483227549904,31.3239601418683,0.01084,50.7,93.5136344537376,48.1019194167388
"mu...471",62.8360097904375,30.9292978444264,0.01098,50.6,92.2879584573762,47.4807565507883
"mu...472",62.7981369498373,31.2713802149335,0.01097,50.6,92.2879579682239,47.5093914380625
"mu...473",62.6644073065335,31.1659960803022,0.01094,50.6,92.2879583095727,47.610778061004
"mu...474",62.6973161278168,30.4336127732357,0.0108,50.7,93.5136347556594,48.2177734565638
"mu...475",62.8003474705921,31.2402545801433,0.01097,50.6,92.2879586200162,47.5077181375699
"mu...476",62.8661238140363,31.1507630444334,0.0107,50.8,93.5136346995453,48.0883019170777
"mu...477",62.6551071634296,31.0821735792774,0.01065,50.8,93.5136345719154,48.2502564701014
"mu...478",62.751033634679,31.3129964761613,0.01096,50.6,92.287959177861,47.5450497967034
"mu...479",62.7522148713065,31.2567921589482,0.01096,50.6,92.2879588501664,47.5441561192391
"mu...480",62.7279513947524,30.6345137550768,0.01081,50.7,93.5136346965043,48.1942285525446
"mu...481",62.7372720747678,31.3256170982754,0.01067,50.8,93.5136346684475,48.1870614348328
"mu...482",62.7696204020068,31.1902816932333,0.01082,50.7,93.5136346356443,48.1622327268337
"mu...483",62.7334378353162,31.5160430360507,0.01067,50.8,93.5136348155988,48.1900090461399
"mu...484",62.8195950657141,30.707413884973,0.01083,50.7,93.5136353485617,48.1239207475249
"mu...485",62.7530203609643,30.688466998266,0.01096,50.6,92.2879583362387,47.5435481135699
"mu...486",62.7370950752368,31.2371796841843,0.01067,50.8,93.5136347361223,48.1872005903603
"mu...487",62.7157904075199,30.9474686505536,0.01095,50.6,92.2879579658457,47.5717672694342
"mu...488",62.6917446445928,31.1635572160058,0.0108,50.7,93.5136344085322,48.2220605203183
"mu...489",62.7548831198669,31.5155389924682,0.01096,50.6,92.2879585517928,47.5421375445465
"mu...490",62.694247125442,30.7899911787495,0.0108,50.7,93.5136349256465,48.2201338832122
"mu...491",62.8032216516219,31.1521871322551,0.01097,50.6,92.2879583796247,47.5055469092881
"mu...492",62.7122189626554,31.2347557307168,0.01095,50.6,92.2879589911071,47.5744769222506
"mu...493",62.7074157419111,31.7150295156196,0.01095,50.6,92.2879581102431,47.5781242756192
"mu...494",62.7115727648001,31.2740217346981,0.01095,50.6,92.2879581525884,47.5749667727488
"mu...495",62.8524335401004,30.7686905820023,0.01084,50.7,93.5136349704774,48.0987739227518
"mu...496",62.6430665527186,31.1570133244165,0.01079,50.7,93.5136350049118,48.2595302269542
"mu...497",62.7128309212392,30.8586493369188,0.01095,50.6,92.2879583228883,47.5740123901982
"mu...498",62.7796869767637,30.7861082094354,0.01082,50.7,93.5136343843505,48.1545152891759
"mu...499",62.8036616755493,31.3222810949938,0.01083,50.7,93.5136346601602,48.1361271878462
"mu...500",62.7089533417033,31.1492375622536,0.01095,50.6,92.2879580330742,47.5769552998552
"mu...501",62.7873431777222,30.9439673039244,0.01068,50.8,93.5136347963976,48.1486404032031
"mu...502",62.686838447582,30.8311207483871,0.0108,50.7,93.5136343738388,48.2258304437023
"mu...503",62.7160365174511,31.0325291355979,0.01095,50.6,92.2879585250992,47.5715776787204
"mu...504",62.7093471428397,30.7975784493798,0.01095,50.6,92.2879584130939,47.5766596365468
"mu...505",62.7119968255575,31.1923210997798,0.01095,50.6,92.2879587439531,47.5746450096544
"mu...506",62.6842604227381,31.227529683161,0.0108,50.7,93.5136344106914,48.227820549048
"mu...507",62.77697076816,30.895477824177,0.01082,50.7,93.5136346395315,48.1565904308923
"mu...508",62.7722214462742,31.2620944821968,0.01082,50.7,93.5136349941414,48.1602373527972
"mu...509",62.7347862510792,30.9196529597175,0.01081,50.7,93.5136347003779,48.1889747394977
"mu...510",62.6477022986788,31.0738822674675,0.01079,50.7,93.5136349652931,48.2559603362824
"mu...511",62.787490763747,31.2310199793706,0.01097,50.6,92.2879586648384,47.5174532681385
"mu...512",62.7717233702507,31.2450976774476,0.01082,50.7,93.5136351411496,48.1606201607177
"mu...513",62.7183021524088,30.8913867849321,0.01095,50.6,92.2879589307024,47.5698622188945
"mu...514",62.6608551417607,31.0430033840953,0.01094,50.6,92.2879588797241,47.6134780336344
"mu...515",62.7608205140923,30.7391455009941,0.01096,50.6,92.2879587413551,47.5376410392587
"mu...516",62.8445400878315,30.9278283327833,0.01098,50.6,92.2879578065777,47.4743116931349
"mu...517",62.783427231487,30.8392443212103,0.01068,50.8,93.5136347790697,48.1516350140778
"mu...518",62.7902557476387,31.1353480678526,0.01097,50.6,92.2879585355798,47.5153556168726
"mu...519",62.6728899556048,30.9592106089185,0.01094,50.6,92.2879584494755,47.6043335047562
"mu...520",62.7975983610218,31.3618060227252,0.01097,50.6,92.2879582198252,47.509795805527
"mu...521",62.7513454355682,31.1673732201823,0.01096,50.6,92.2879583314245,47.5448103671881
"mu...522",62.7232492557682,31.1342002766025,0.01081,50.7,93.5136348648161,48.1978397848437
"mu...523",62.7826687449878,30.8816365110588,0.01068,50.8,93.5136343143194,48.1522211975464
"mu...524",62.6998141701068,31.006340603546,0.01066,50.8,93.5136349708103,48.2158568354156
"mu...525",62.8539749142649,30.8185601474823,0.01084,50.7,93.5136343910477,48.0975958581157
"mu...526",62.7414726482948,31.3043513189949,0.01096,50.6,92.287958425143,47.5523031055924
"mu...527",62.5759621589986,30.9561735308167,0.01106,50.5,91.078347339533,47.0531566678798
"mu...528",62.7097777935634,31.3388514106082,0.01095,50.6,92.2879583362385,47.576332555746
"mu...529",62.6509986866928,31.2450288023197,0.01065,50.8,93.51363441023,48.2534243617383
"mu...530",62.8798640268867,30.8832158657467,0.01099,50.6,92.2879584206942,47.4476413605978
"mu...531",62.6353840824016,30.9541892728467,0.01093,50.6,92.2879582669344,47.6328405214339
"mu...532",62.7072288323773,31.3038371220576,0.01095,50.6,92.2879585510041,47.5782626204666
"mu...533",62.6175202556616,30.8001616851958,0.01064,50.8,93.5136347368438,48.2792163025945
"mu...534",62.6653288478378,31.3962211659612,0.01094,50.6,92.2879578785713,47.6100797426756
"mu...535",62.7658443676197,31.4549466790738,0.01082,50.7,93.5136340233133,48.1651277902929
"mu...536",62.789184837404,31.2746256912751,0.01097,50.6,92.2879586101004,47.5161604575837
"mu...537",62.6744123992965,30.6203289553164,0.01094,50.6,92.287958486915,47.6031764240238
"mu...538",62.7644991985049,30.621023173046,0.01096,50.6,92.2879582639931,47.5348503458545
"mu...539",62.770063557583,31.3366880792486,0.01082,50.7,93.5136345999581,48.1618966773777
"mu...540",62.7574758238862,30.8251167500165,0.01096,50.6,92.2879589720781,47.5401687843109
"mu...541",62.8483679971047,31.0441499935384,0.01084,50.7,93.5136349157657,48.1018806836693
"mu...542",62.6635307074374,31.1553472742942,0.01094,50.6,92.2879580271216,47.6114440901814
"mu...543",62.8382953452149,31.3483988481426,0.01098,50.6,92.2879580956738,47.4790328041138
"mu...544",62.6827838066365,31.1847974104096,0.0108,50.7,93.5136350870711,48.228952043926
"mu...545",62.695937642506,31.3592010066119,0.01066,50.8,93.5136344862423,48.2188317010924
"mu...546",62.8007334997297,31.105739073147,0.01097,50.6,92.2879580814572,47.5074257260184
"mu...547",62.7122746908237,31.1054019264604,0.01095,50.6,92.2879584286078,47.5744410255444
"mu...548",62.7310378602269,31.0219817133919,0.01081,50.7,93.5136345227729,48.191855777301
"mu...549",62.7500765234874,30.9834205534844,0.01096,50.6,92.2879582330756,47.5457791742134
"mu...550",62.7280057739119,31.3652237516361,0.01081,50.7,93.5136344291753,48.194189506212
"mu...551",62.6518198602115,31.9146452325359,0.01094,50.6,92.2879589443368,47.6203466925583
"mu...552",62.7283532517706,31.0002978984792,0.01081,50.7,93.5136346442682,48.1939174073914
"mu...553",62.7519051084785,31.1043126880141,0.01096,50.6,92.2879585104426,47.5443947937585
"mu...554",62.5899099022111,30.7263508872837,0.01092,50.6,92.2879582494049,47.6674490818888
"mu...555",62.8532954637343,30.6029058016058,0.01098,50.6,92.28795851119,47.4676963055516
"mu...556",62.6102134259099,31.6335505435907,0.01093,50.6,92.2879583963991,47.6519871893345
"mu...557",62.7676383476905,31.1182065977372,0.01082,50.7,93.5136346807806,48.1637560993716
"mu...558",62.6443448905679,31.3839502827375,0.01079,50.7,93.5136344712065,48.2585456482355
"mu...559",62.5790011867431,31.5789416269529,0.01092,50.6,92.2879580510511,47.6757552459131
"mu...560",62.6931397804355,30.8988945149281,0.0108,50.7,93.5136351166379,48.2209880755641
"mu...561",62.7102957800794,31.1119815631932,0.01095,50.6,92.2879584361597,47.5759412607448
"mu...562",62.7746943144415,31.0170099716093,0.01082,50.7,93.5136338883155,48.1583425718335
"mu...563",62.7459772094712,31.4310234954558,0.01096,50.6,92.2879583653662,47.5488865931828
"mu...564",62.847001357069,31.5322419087218,0.01084,50.7,93.513634404131,48.1029324276499
"mu...565",62.6822109404572,30.8422606992371,0.01094,50.6,92.2879583530013,47.597252096637
"mu...566",62.7669480728262,31.5710921415744,0.01082,50.7,93.5136353555958,48.1642822350389
"mu...567",62.7604775990488,31.2199989677019,0.01096,50.6,92.2879581363567,47.5378946133964
"mu...568",62.7564857591462,31.1906494639151,0.01096,50.6,92.2879586127377,47.5409246593623
"mu...569",62.6687764204815,31.388136518948,0.01094,50.6,92.2879586007046,47.6074592652639
"mu...570",62.7639566601097,30.5397609680299,0.01096,50.6,92.2879580948069,47.5352668724599
"mu...571",62.7371874288039,31.214217091154,0.01067,50.8,93.5136346607381,48.1871296220876
"mu...572",62.6827100083726,30.784407095526,0.01094,50.6,92.2879583464088,47.5968769488521
"mu...573",62.8092341735283,30.3998276480663,0.01097,50.6,92.2879584280308,47.5009961694743
"mu...574",62.7836549752131,31.1439628739936,0.01068,50.8,93.5136347589671,48.1514632095669
"mu...575",62.7780469531871,31.4351509595469,0.01068,50.8,93.5136342933231,48.1557683473258
"mu...576",62.8571951193951,31.354368717719,0.01084,50.7,93.5136346601591,48.0951312022945
"mu...577",62.8648768533729,31.1612171109173,0.0107,50.8,93.5136342345291,48.0892537830348
"mu...578",62.732824231684,30.7077573922336,0.01081,50.7,93.5136346356462,48.1904824627928
"mu...579",62.8045278828103,30.9625975536665,0.01097,50.6,92.2879583534615,47.5045550547382
"mu...580",62.7287306633647,30.6043920352663,0.01081,50.7,93.51363464458,48.1936299497217
"mu...581",62.7196505332512,31.077082211955,0.01095,50.6,92.2879581363577,47.5688391855588
"mu...582",62.8160714864719,31.2081483834247,0.01083,50.7,93.5136349911003,48.1266194510259
"mu...583",62.8442476887956,31.5223061610491,0.01084,50.7,93.513634544774,48.1050434656946
"mu...584",62.7381135051695,31.2207225306334,0.01067,50.8,93.5136343949329,48.1864168110423
"mu...585",62.8051062510856,31.5582967829654,0.01083,50.7,93.513635101508,48.1350205315737
"mu...586",62.7942068375366,31.3682302885028,0.01097,50.6,92.2879587673636,47.5123668888104
"mu...587",62.8370625615183,31.2909913780152,0.01098,50.6,92.2879591821313,47.4799606573459
"mu...588",62.8137474552561,30.9866545431149,0.01083,50.7,93.5136346982141,48.1283953573029
"mu...589",62.7396650456996,30.7695396357662,0.01081,50.7,93.5136336726921,48.1852301184922
"mu...590",62.7062706150272,30.8009171897502,0.01095,50.6,92.2879580448626,47.5789873311947
"mu...591",62.7528458027642,31.2558725818153,0.01096,50.6,92.2879582535248,47.5436813924897
"mu...592",62.7731713741977,31.0358843832817,0.01082,50.7,93.5136347893593,48.1595111880988
"mu...593",62.606273920144,31.3850972130212,0.01064,50.8,93.5136347112826,48.2878924338359
"mu...594",62.789242622658,31.0964179720515,0.01097,50.6,92.287958106594,47.516119612937
"mu...595",62.7712971007363,30.9526978598752,0.01082,50.7,93.5136348866959,48.1609463650159
"mu...596",62.7933500482311,31.0860959512885,0.01097,50.6,92.2879581745902,47.5130122306147
"mu...597",62.7206975880613,31.0445681039545,0.01095,50.6,92.2879580668717,47.5680527143498
"mu...598",62.7472427125988,31.4015411269218,0.01096,50.6,92.2879583121726,47.5479190720032
