"","alpha","beta","eps","T2","L","M"
"time...27",0.216007361797166,2.58358836405561,0.04001,42,29.7288208770986,34.0338347505949
"time...28",0.152212304199367,1.64537853824449,0.03501,37.5,36.4193023465811,27.6821535308006
"time...29",0.00745023168369778,0.0883927100593329,0.05438,71.7,74.2788868602346,4.86456104163732
"time...30",0.0963788534326241,1.04201328315314,0.04699,34.1,22.651736632427,11.3481726390002
"time...31",0.0412780974922803,0.450128031548101,0.04393,35.1,20.6976266812934,4.99592283289221
"time...32",0.0169655496627734,0.201602905567089,0.03211,49.1,36.1456032679118,4.43457022091173
"time...33",0.131653689265604,1.57411850140652,0.02756,45.8,61.352013160001,44.0434388384904
"time...34",0.135526148652784,1.66420212326279,0.05332,34.6,10.4085154213542,7.8381021546594
"time...35",0.126669479981066,1.6476008211446,0.04179,44.5,27.1170504087458,20.0602000687023
"time...36",0.198448404780528,2.43093149517229,0.04836,36.7,11.9685220045006,12.8898101117842
"time...37",0.0203125575760118,0.28461449324187,0.0504,49.5,22.6814435047416,3.48870002587249
"time...38",0.0708012814141714,0.83315506988252,0.03326,40.8,34.9734833912789,14.1074398209339
"time...39",0.0824212345827266,1.00495740373465,0.04728,37.7,18.6956106789345,8.86148664411149
"time...40",0.0970655499102083,1.2213233623038,0.05128,38.5,16.7070342363059,9.40819982822276
"time...41",0.120340869584947,1.50528464085094,0.03214,43,30.1265407705556,20.6025494791856
"time...42",0.155297154983237,1.76690921820005,0.0414,37,23.3600902881546,18.8187539887055
"time...43",0.156621013858159,1.95231015552295,0.04911,36.9,12.2197551370808,10.6670665747436
"time...44",0.1724979072473,2.07699581713301,0.03863,44.8,46.5910017510472,43.3248680359207
"time...45",0.0152807751761077,0.192182042085018,0.06769,55.9,49.2557401436757,5.70775830853243
"time...46",0.0103248600961807,0.115115930215829,0.05643,59.3,58.5739088227516,4.7923382272635
"time...47",0.118789347059548,1.50540137182323,0.06342,39,16.1467272894513,11.0210767155693
"time...48",0.0746200018944533,0.91847776164435,0.05835,34.3,11.4364580025234,4.98928228711726
"time...49",0.034439973889765,0.411271506082201,0.04836,44.3,38.4465017497794,8.39833698582339
"time...50",0.154438045665764,1.76285332634061,0.04073,38.6,29.1380842639446,23.4115163318719
"time...51",0.110871900998843,1.3204048081767,0.03521,37.6,20.4630918448161,12.4939282101942
"time...52",0.252821217677021,3.20677227568708,0.05139,38.7,10.7124206292551,14.9772579012166
"time...53",0.114435429499466,1.3765836156455,0.02867,43.2,41.6137856445357,26.3584189581351
"time...54",0.053619739245934,0.695600851768137,0.04156,35.3,10.0405380457438,3.38277992141231
"time...55",0.19101191104931,2.26112401083614,0.04365,39.6,23.9094479226652,24.1488878854163
"time...56",0.029814517975134,0.405338312306349,0.05391,49.9,33.9832374929736,7.08936948102547
"time...57",0.0399513364885103,0.47606422271559,0.04462,40.6,27.0531367872542,6.68939187705393
"time...58",0.0368329089948557,0.436248011258037,0.04219,41,28.1290799118712,6.47050922963108
"time...59",0.186474818046903,2.25386213105839,0.04899,39.3,19.7765382507995,19.8577869468798
"time...60",0.0627624073588855,0.844466951946612,0.07997,42.5,19.10671742375,7.59986873946882
"time...61",0.105465946794837,1.2382878792504,0.042,38.2,24.6441323576926,14.2202333462036
"time...62",0.124628850203529,1.51151041683048,0.05765,35,12.2629727443534,8.45874945175532
"time...63",0.046521778221287,0.602052691263441,0.04574,40.3,18.0285948562366,5.35214048964344
"time...64",0.136861810428395,1.60516649783676,0.03918,39.1,26.7625742327376,19.6231624785601
"time...65",0.0338507559737076,0.398036613819092,0.04635,39.2,22.5038224274895,4.80313572558339
"time...66",0.113716085171144,1.47696227901853,0.05372,36.8,10.4640343984289,6.99058422133124
"time...67",0.106324397450102,1.09266025807465,0.03963,37.1,49.4943911474133,26.1336313566797
"time...68",0.0674938569397574,0.751053315500753,0.07833,32.4,14.9466630124166,5.56640105599581
"time...69",0.0699473645950901,0.834744103064457,0.04198,40.2,29.6155123728788,11.9325475634707
"time...70",0.0576020112407934,0.765418048947263,0.07103,35.5,9.08392704393002,3.31609110418514
"time...71",0.161473814589561,2.00164047290429,0.05576,37.5,13.6155096851204,12.1779336877558
"time...72",0.179249388889961,2.36982737558304,0.04864,40.1,11.6197711440221,12.0972039570983
"time...73",0.00540925422103016,0.0626173056652607,0.12468,80.5,78.2189290145539,4.01938867938787
"time...74",0.108654235109146,1.32044125563312,0.03736,42.6,35.8717672417765,21.8290968331378
"time...75",0.128084442743848,1.57599684673536,0.03082,47.7,64.0104104784476,45.8008190187106
"time...76",0.09194310146728,1.23787353787153,0.04549,41.3,15.5966542243115,8.79560946766259
"time...77",0.104567133320157,1.22844024769853,0.04434,38.9,27.1434015792551,15.5468413874978
"time...78",0.0764234096354031,0.995048433442216,0.04433,40.8,18.7796187643573,8.71773369618157
"time...79",0.0658388186772307,0.810086016591312,0.03326,44.2,40.9974504573093,15.9848920822706
"time...80",0.132864438511886,1.65046094335331,0.03102,49.4,74.2039932784957,55.3527957489285
"time...81",0.13150635195129,1.56826781547511,0.05208,34.9,13.2171129118219,9.45934595390096
"time...82",0.0170157633675326,0.203734762545415,0.07827,48,31.706203137264,3.91213148403129
"time...83",0.0243930096255054,0.324318200908212,0.0474,47.2,25.7533419425406,4.48064564979171
"time...84",0.164652550631779,1.78482701351119,0.03215,35.1,23.8597872638298,19.5498637783896
"time...85",0.0438091345036859,0.523800030848183,0.03609,39.1,22.9818716836442,6.15999027036704
"time...86",0.127842956076791,1.51599203409892,0.05326,34.3,12.6861099795558,8.80578268550391
"time...87",0.119907003472989,1.63050976577508,0.04298,44.9,20.881682867904,15.2011834854566
"time...88",0.0753931229078722,0.953917037797737,0.05636,35,10.7560984311304,4.83053028038915
"time...89",0.0626515189224373,0.738905018960491,0.03406,43.8,50.2386564593408,18.2138545630736
"time...90",0.117619914210104,1.4712603864319,0.05294,36.5,12.6237556799138,8.45140202259682
"time...91",0.0847172207526222,1.0040578610581,0.05167,33.8,12.9764925331453,6.17814742126676
