"","G","r","eps","T3","L","M"
"mu...309",62.7577868255809,30.9585998686483,0.00162,6,0.257077215146806,0.132270812574103
"mu...310",62.6481118695349,31.519242717603,0.00161,6,0.257077205992184,0.132502374445015
"mu...311",62.7586140994581,30.997438871617,0.00162,6,0.257077207985169,0.132269070483584
"mu...312",62.620995989714,31.2755086790508,0.00162,6,0.257077208882616,0.132559749263204
"mu...313",62.7760143946457,31.0221118896831,0.00162,6,0.257077213709755,0.132232406786291
"mu...314",62.745996274869,31.0347436802249,0.00162,6,0.257077222177612,0.132295666046653
"mu...315",62.717353243953,31.1192168882084,0.00162,6,0.257077219151987,0.132356086042622
"mu...316",62.7609813571578,31.1405485817493,0.00153,6.1,0.260454017251157,0.134023219368431
"mu...317",62.7675735878029,31.1192162318011,0.00162,6,0.257077225575835,0.1322501864895
"mu...318",62.7968563062464,31.2825510247321,0.00161,6,0.257077225797389,0.1321885171406
"mu...319",62.694090604086,31.4282121594278,0.00161,6,0.257077243431742,0.132405191584574
"mu...320",62.7946231060808,30.4779859024771,0.00162,6,0.257077208865953,0.13219322158713
"mu...321",62.7484398712388,31.5618283972044,0.00161,6,0.257077194693576,0.132290519829628
"mu...322",62.7231370006314,30.774529502,0.00162,6,0.25707720952236,0.132343883529296
"mu...323",62.6630596077052,31.0617139541457,0.00162,6,0.257077199227872,0.132470768725278
"mu...324",62.6876857712365,30.8545529333232,0.00162,6,0.257077196648094,0.132418729575501
"mu...325",62.7080649151171,30.8225512177988,0.00162,6,0.257077218456636,0.132375691055781
"mu...326",62.7954237652759,31.2099772297359,0.00161,6,0.257077222639575,0.132191533697847
"mu...327",62.8931452203522,30.829459567519,0.00162,6,0.257077211139466,0.131986140640137
"mu...328",62.8268050107549,30.8813165940415,0.00162,6,0.257077218771878,0.132125506018395
"mu...329",62.7009888298307,31.0239804263251,0.00162,6,0.25707720967012,0.132390632033511
"mu...330",62.7754272608412,31.153900197928,0.00153,6.1,0.260454021994706,0.133992376690364
"mu...331",62.6904773551185,31.058880471589,0.00162,6,0.257077209039668,0.132412830143755
"mu...332",62.6783445698051,31.4972146910578,0.00161,6,0.257077219106657,0.132438459665571
"mu...333",62.7314723212592,31.3221379321077,0.00161,6,0.257077202156775,0.132326299938764
"mu...334",62.7578081472659,31.240791999023,0.00153,6.1,0.260454021887021,0.134029994719735
"mu...335",62.7115987619608,31.2747185614201,0.00153,6.1,0.26045402924049,0.13412875410788
"mu...336",62.9017831718575,31.1285439226567,0.00161,6,0.257077194550261,0.131968019157323
"mu...337",62.7223385930606,31.0099250720885,0.00162,6,0.257077217955466,0.132345566442323
"mu...338",62.6464615273171,30.9588402243999,0.00162,6,0.257077219568658,0.132505862496097
"mu...339",62.6915803692461,31.1079164108942,0.00162,6,0.257077209778827,0.132410500632426
"mu...340",62.5733665627967,30.8928119619077,0.00162,6,0.257077216467283,0.132660649491498
"mu...341",62.7955130178179,31.1207273634287,0.00153,6.1,0.260454034583397,0.133949515133514
"mu...342",62.8393626262199,30.9911797550193,0.00162,6,0.257077211090661,0.132099104210693
"mu...343",62.6934684035533,30.877739381871,0.00162,6,0.257077204141902,0.132406514218411
"mu...344",62.6872501624522,30.7372782017493,0.00162,6,0.257077194707457,0.132419650053
"mu...345",62.721232073564,31.2369064174922,0.00153,6.1,0.260454017056027,0.134108155895803
"mu...346",62.7081914670722,30.9870132734718,0.00162,6,0.257077220883359,0.132375423254899
"mu...347",62.7788878274979,30.9613564241775,0.00162,6,0.257077196901805,0.132226358277594
"mu...348",62.7264549541238,31.1835227515867,0.00162,6,0.257077196262227,0.132336885759307
"mu...349",62.8527155406909,30.9573095181909,0.00162,6,0.257077213510889,0.132071039367265
"mu...350",62.7372387483618,31.2191826144815,0.00153,6.1,0.260454037259315,0.13407393545478
"mu...351",62.6852341517162,30.8202875843465,0.00162,6,0.257077208882531,0.132423905555158
"mu...352",62.7315445342993,31.5068510091482,0.00161,6,0.257077194850579,0.132326149361296
"mu...353",62.72106823635,31.7901035410428,0.00161,6,0.257077226878999,0.132348244864801
"mu...354",62.7348891740298,30.9213470896364,0.00162,6,0.257077216275367,0.132319089985674
"mu...355",62.8088754651173,31.3245126583874,0.00161,6,0.257077212050381,0.132163224176733
"mu...356",62.7132886753539,31.0370760587222,0.00162,6,0.257077227170212,0.132364662695507
"mu...357",62.7767314528821,30.9085410145747,0.00162,6,0.257077225425574,0.132230893801303
"mu...358",62.9302601680536,30.9813145557291,0.00153,6.1,0.260454000155215,0.133662707958403
"mu...359",62.7680118779726,31.431876640705,0.00161,6,0.257077196368062,0.132249269281913
"mu...360",62.7993690549428,31.2713461651036,0.00161,6,0.257077196901847,0.132183234307411
"mu...361",62.5525991407436,30.5837007166378,0.00162,6,0.257077210171505,0.132704694055513
"mu...362",62.6157939259851,31.2008280121016,0.00162,6,0.257077204594518,0.132570763506908
"mu...363",62.7339372092165,31.0969194091001,0.00162,6,0.257077202983445,0.132321100632511
"mu...364",62.6702123688162,31.149456081706,0.00162,6,0.257077215864411,0.132455645595597
"mu...365",62.7151371046768,31.0711099191475,0.00162,6,0.25707723424465,0.132360760036144
"mu...366",62.7641589423399,31.3500264773979,0.00161,6,0.257077203804585,0.132257385940764
"mu...367",62.7346510114219,30.3594347083547,0.00162,6,0.257077211354635,0.132319593400883
"mu...368",62.7464571305701,31.878364826439,0.00161,6,0.257077222020416,0.132294694328756
"mu...369",62.7316318943329,30.6927307061965,0.00162,6,0.257077185753154,0.13232596702824
"mu...370",62.7996359607972,31.3274760964664,0.00161,6,0.257077230158422,0.132182665409425
"mu...371",62.7770582941965,30.8848218501387,0.00162,6,0.2570772208832,0.132230206584442
"mu...372",62.7008663753018,30.8039604877945,0.00162,6,0.257077224646539,0.132390887454301
"mu...373",62.6958223535945,31.1842133973464,0.00162,6,0.257077208202262,0.132401541854952
"mu...374",62.6986320012616,31.0935929053303,0.00162,6,0.257077217673612,0.132395606566596
"mu...375",62.6854970371345,30.6799684886433,0.00162,6,0.25707721800836,0.132423348504897
"mu...376",62.7351160833754,30.9850750586764,0.00162,6,0.257077215827334,0.132318611274521
"mu...377",62.7646780812835,31.4844155151962,0.00161,6,0.257077220331569,0.132256288828346
"mu...378",62.7323163688813,31.1547603310912,0.00162,6,0.257077229726626,0.132324513763182
"mu...379",62.7071281650024,31.4767254486207,0.00161,6,0.257077220866968,0.132377667892718
"mu...380",62.7197291103397,31.275507536092,0.00153,6.1,0.260454027571099,0.13411136704401
"mu...381",62.6788317304649,31.1004967228369,0.00162,6,0.257077234515075,0.132437427251358
"mu...382",62.6302613675248,30.6961239698969,0.00162,6,0.257077213887453,0.132540137844
"mu...383",62.7584286414315,30.8057181540057,0.00162,6,0.257077227913913,0.132269457296434
"mu...384",62.7676582853105,30.7404853130652,0.00162,6,0.257077227169983,0.132250007867269
"mu...385",62.706398307598,31.0813592274407,0.00162,6,0.25707720434278,0.132379212099612
"mu...386",62.7635047608085,30.8637260999299,0.00162,6,0.257077210263216,0.132258763545839
"mu...387",62.633150742653,32.0755808080949,0.00161,6,0.257077204594223,0.132534025670693
"mu...388",62.6419555946887,30.7728186345099,0.00162,6,0.257077226862767,0.132515391929397
"mu...389",62.6883255946352,31.2676444183794,0.00153,6.1,0.26045402282029,0.134178550997337
"mu...390",62.831126093814,30.8601247591556,0.00162,6,0.25707721382346,0.132116420708743
"mu...391",62.8338741128684,31.5421510480687,0.00161,6,0.257077211448315,0.132110642873583
"mu...392",62.6320926530106,31.2724953023741,0.00162,6,0.257077206169902,0.13253626421524
"mu...393",62.7547373957992,30.9873677008506,0.00162,6,0.2570771930779,0.132277244494727
"mu...394",62.7516894722975,31.0648107243749,0.00162,6,0.257077208882456,0.13228366593501
"mu...395",62.7524507656322,31.1282297930916,0.00162,6,0.257077210589736,0.132282060974656
"mu...396",62.6571052380775,31.3844912190717,0.00153,6.1,0.260454040882157,0.13424540456755
"mu...397",62.7975305190862,31.0978087377946,0.00153,6.1,0.260454005676241,0.133945217935766
"mu...398",62.6778289045551,30.6882998903499,0.00162,6,0.257077218569627,0.132439549596837
"mu...399",62.6339592302856,31.3131301769701,0.00162,6,0.257077218852655,0.132532311655479
"mu...400",62.6416206429049,30.9438976355193,0.00162,6,0.257077220612994,0.132516101870436
"mu...401",62.7018239240422,31.2335423079271,0.00153,6.1,0.260454042802689,0.134149660964438
"mu...402",62.695692907775,31.1604698328455,0.00162,6,0.25707720119034,0.132401816580953
"mu...403",62.8194519544304,30.7916308871277,0.00162,6,0.25707721555373,0.132140972229487
"mu...404",62.599230740157,30.7133458815606,0.00162,6,0.257077216224402,0.132605837912887
"mu...405",62.7194903748858,31.0310996806243,0.00162,6,0.257077210933879,0.1323515777923
"mu...406",62.7467023872446,30.8509443260775,0.00162,6,0.257077222020715,0.132294177231285
"mu...407",62.7736350241799,31.4003180662083,0.00161,6,0.2570772273893,0.132237416274293
"mu...408",62.7047597031207,31.4677838356712,0.00161,6,0.257077218569782,0.132382668702127
"mu...409",62.7113093511355,31.1100508263161,0.00162,6,0.257077205747033,0.132368844774082
"mu...410",62.755471111751,30.5795197053053,0.00162,6,0.257077236620454,0.132275688862215
"mu...411",62.7131236376151,31.1759029456985,0.00162,6,0.257077217479266,0.132365012774692
"mu...412",62.771878365949,31.2165444886153,0.00153,6.1,0.260454019592823,0.133999952607409
"mu...413",62.7262548554529,31.2630872262449,0.00153,6.1,0.260453999981114,0.134097420616072
"mu...414",62.6667798934644,31.4651206209081,0.00161,6,0.257077211538961,0.132462901935672
"mu...415",62.7787828559933,31.568313514133,0.00161,6,0.257077218651373,0.132226574506124
"mu...416",62.7572227150227,30.9881873249876,0.00162,6,0.257077209030392,0.132272002653888
"mu...417",62.6575231232952,31.3401663555814,0.00153,6.1,0.260454016846456,0.134244514360733
"mu...418",62.674115127618,31.6020137731333,0.00161,6,0.257077202727022,0.13244740029125
"mu...419",62.6679509680934,31.1833440535978,0.00162,6,0.257077202579042,0.132460428073247
"mu...420",62.7344608387922,30.8616953951486,0.00162,6,0.257077202748119,0.1323199963938
"mu...421",62.7244404496342,30.6264131601645,0.00162,6,0.257077193094265,0.132341136604357
"mu...422",62.780034895414,30.6502258032225,0.00162,6,0.257077220379893,0.132223937230818
"mu...423",62.7413302251603,31.7266216020323,0.00161,6,0.257077213938452,0.13230550652857
"mu...424",62.7212842511318,31.4029305382081,0.00161,6,0.257077220574134,0.132347790638242
"mu...425",62.677797711725,30.7641997641769,0.00162,6,0.257077227142867,0.13243961342085
"mu...426",62.7134722885608,30.9204149623077,0.00162,6,0.25707720467264,0.132364280062317
"mu...427",62.7034054446993,30.9208024467337,0.00162,6,0.257077210976009,0.132385529400137
"mu...428",62.6468291847438,30.6996379051012,0.00162,6,0.257077211587705,0.132505086465479
"mu...429",62.7519868070313,31.4963002104089,0.00161,6,0.257077212092301,0.132283038700208
"mu...430",62.6220146648529,31.3305551489547,0.00162,6,0.25707722172917,0.132557590263025
"mu...431",62.8078070069031,31.3146861588756,0.00161,6,0.2570772260676,0.132165469809547
"mu...432",62.7565676836908,31.2717120162183,0.00161,6,0.257077221572537,0.132273380542042
"mu...433",62.7894768787474,30.6873392330178,0.00162,6,0.2570772163374,0.132204054876077
"mu...434",62.7031979390693,30.4313946314565,0.00162,6,0.257077211090879,0.132385967301983
"mu...435",62.6638514066764,31.1141357466139,0.00162,6,0.257077216275159,0.132469091182898
"mu...436",62.7857771822949,31.3540356033813,0.00161,6,0.257077198652207,0.13221184875299
"mu...437",62.8211954627572,30.9618957760749,0.00162,6,0.257077209330537,0.132137306102254
"mu...438",62.6547176188307,30.8140552561343,0.00162,6,0.257077211539011,0.132488403669013
"mu...439",62.7858722107658,30.6897898098921,0.00162,6,0.257077203256717,0.132211647435422
"mu...440",62.7625345252317,31.5601959313732,0.00161,6,0.257077203645308,0.132260809254887
"mu...441",62.6754646075544,31.3833314703755,0.00161,6,0.257077209522416,0.132444547316564
"mu...442",62.7002883911474,31.0388911298019,0.00162,6,0.257077207945531,0.132392111043775
"mu...443",62.6982626802839,30.7748257214134,0.00162,6,0.257077225411537,0.132396384761694
"mu...444",62.6879070119483,30.9694669063781,0.00162,6,0.257077218803287,0.132418257238356
"mu...445",62.8642370156355,31.1292809730631,0.00161,6,0.257077196930691,0.132046837423555
"mu...446",62.8158248582305,30.3050522931569,0.00162,6,0.257077228787254,0.132148599390761
"mu...447",62.6499883297137,31.4567356167087,0.00161,6,0.257077201795506,0.132498406852216
"mu...448",62.8412038612993,30.883584617402,0.00162,6,0.257077236849267,0.132095228368971
"mu...449",62.7419037405072,31.258744914639,0.00153,6.1,0.260454015215195,0.134063971432796
"mu...450",62.7518781344133,31.1091217796975,0.00162,6,0.257077223220231,0.132283265520221
"mu...451",62.788131645216,31.3816567262748,0.00161,6,0.257077217931076,0.132206886704156
"mu...452",62.7130551224237,30.5714725055448,0.00162,6,0.257077208162518,0.132365159508578
"mu...453",62.8069923948385,30.3542207161637,0.00162,6,0.257077208391305,0.132167187631359
"mu...454",62.6053875587489,31.6445698472645,0.00161,6,0.25707721115308,0.132592798109549
"mu...455",62.7560760293244,30.6756971099553,0.00162,6,0.257077236671492,0.132274413845742
"mu...456",62.7419927889459,31.2775052696519,0.00153,6.1,0.260454036803261,0.134063776378819
"mu...457",62.7590869360297,31.1218419942295,0.00162,6,0.25707722106093,0.132268071370582
"mu...458",62.6977570184761,31.1516448219319,0.00162,6,0.257077204146066,0.132397457190647
"mu...459",62.6540632267903,31.4602395271372,0.00161,6,0.257077226224871,0.13248978431566
"mu...460",62.708999199015,31.3891897042094,0.00161,6,0.257077216310058,0.132373719122876
"mu...461",62.8298183720407,30.6662843221111,0.00162,6,0.257077213938371,0.132119170336663
"mu...462",62.7149111763407,31.196957395705,0.00162,6,0.257077230935044,0.13236123735334
"mu...463",62.776332726376,30.5802933352829,0.00162,6,0.257077203639597,0.132231738763413
"mu...464",62.7932295240582,31.0458302666935,0.00162,6,0.257077213730333,0.132196154507907
"mu...465",62.72388518168,31.4117344980479,0.00161,6,0.257077203369525,0.132342306299947
"mu...466",62.7414325976822,31.1919180084607,0.00153,6.1,0.260454014363846,0.134064978406946
"mu...467",62.7464120770453,31.2009846199906,0.00153,6.1,0.260454034743513,0.134054334671329
"mu...468",62.6956155999753,31.5403541046118,0.00161,6,0.257077226026265,0.132401974853184
"mu...469",62.7463122498298,31.4054120220287,0.00161,6,0.257077213730296,0.132295001484106
"mu...470",62.7765779488547,31.8291340215395,0.00161,6,0.257077236463337,0.132231214885558
"mu...471",62.7437811457386,31.0253972766049,0.00162,6,0.257077219968876,0.13230033693928
"mu...472",62.8201474880905,30.9713651554283,0.00162,6,0.257077225988945,0.132139507011239
"mu...473",62.7493867129362,31.1690622276025,0.00153,6.1,0.260454014758923,0.134047983950021
"mu...474",62.6653862458642,31.3960620910058,0.00161,6,0.257077222177493,0.132465845441017
"mu...475",62.8385133241493,31.2595717703479,0.00161,6,0.257077219106519,0.132100887976048
"mu...476",62.774101844965,30.2783103904321,0.00162,6,0.257077226879058,0.132236432750991
"mu...477",62.755009789963,30.3929763474978,0.00162,6,0.257077204423744,0.132276668121069
"mu...478",62.7663154290328,31.3227860412997,0.00161,6,0.257077198871738,0.132252843322431
"mu...479",62.7909611965536,30.6791833299158,0.00162,6,0.257077209670258,0.132200931186909
"mu...480",62.7825524866267,31.1004150412436,0.00162,6,0.257077221331397,0.132218635047255
"mu...481",62.7777673450043,31.251203305963,0.00161,6,0.257077202748216,0.132228716996818
"mu...482",62.6949904592442,31.246344265563,0.00153,6.1,0.260454026605485,0.134164286080515
"mu...483",62.7901277646064,31.2787180550197,0.00161,6,0.257077220222819,0.132202683546595
"mu...484",62.7972781944988,31.4121502980882,0.00161,6,0.257077213229441,0.132187631650151
"mu...485",62.7789494923528,31.5258732297611,0.00161,6,0.25707722710559,0.13222622177516
"mu...486",62.7638188749796,30.4558033425388,0.00162,6,0.257077212050306,0.132258100880076
"mu...487",62.7206528576042,30.2975596778646,0.00162,6,0.257077202473918,0.132349126825175
"mu...488",62.6873808120528,30.8483016373576,0.00162,6,0.257077234050306,0.132419365782162
"mu...489",62.7482691531864,30.940691700201,0.00162,6,0.257077204337817,0.132290877757456
"mu...490",62.5616741662497,30.8179883914155,0.00162,6,0.257077204195004,0.132685445357515
"mu...491",62.7997773721955,30.9733959761854,0.00162,6,0.257077209584556,0.132182372075334
"mu...492",62.6367193280288,30.9544380640104,0.00162,6,0.257077204365367,0.132526474782812
"mu...493",62.7956529712974,30.8389326298155,0.00162,6,0.257077225640304,0.132191050188827
"mu...494",62.6517502996196,31.2456246120293,0.00162,6,0.257077236401069,0.13249467297852
"mu...495",62.7640688509446,30.6588631645188,0.00162,6,0.257077213594867,0.132257574066228
"mu...496",62.766270668845,30.9258612176879,0.00162,6,0.257077220112071,0.132252932990628
"mu...497",62.7261218972259,30.754881420556,0.00162,6,0.257077212436405,0.132337585105111
"mu...498",62.7476076961124,30.9674607244944,0.00162,6,0.257077213351801,0.132292270383021
"mu...499",62.7727269009301,31.1569911798227,0.00153,6.1,0.26045403318985,0.133998138499966
"mu...500",62.8026707351888,30.7195127517125,0.00162,6,0.257077215864466,0.13217628074968
"mu...501",62.702784128392,31.2273395643797,0.00153,6.1,0.26045402628842,0.134147610269949
"mu...502",62.6780129935473,30.7839131360585,0.00162,6,0.257077213282228,0.132439161169753
"mu...503",62.6928459283005,31.0747572716483,0.00162,6,0.257077225349369,0.132407823982753
"mu...504",62.6807708430259,31.2429355837782,0.00162,6,0.257077209901106,0.132433335058693
"mu...505",62.6349468006984,31.19876137871,0.00162,6,0.257077226416776,0.132530220757772
"mu...506",62.6925700138766,30.9742721070309,0.00162,6,0.25707722579733,0.132408406839558
"mu...507",62.8379508154085,31.0976091650666,0.00153,6.1,0.260454015055548,0.133859056172992
"mu...508",62.7516567479434,31.2764272580343,0.00161,6,0.257077212270177,0.13228373452597
"mu...509",62.9416268589998,30.6828243574894,0.00162,6,0.257077210666088,0.131884476681369
"mu...510",62.8678360331861,30.5175321867215,0.00162,6,0.257077225462329,0.132039272135727
"mu...511",62.7792240063926,31.1419740548567,0.00153,6.1,0.260453993535596,0.133984279300958
"mu...512",62.6488906282823,30.8473115905543,0.00162,6,0.257077211539238,0.132500726451827
"mu...513",62.6429118126101,31.5961307841303,0.00161,6,0.257077212270026,0.132513372417032
"mu...514",62.9147522951267,30.8738769781182,0.00162,6,0.257077227389236,0.131940808839312
"mu...515",62.7646684649825,31.1132729777327,0.00162,6,0.257077227327301,0.132256307691891
"mu...516",62.7103550149915,31.337077672214,0.00161,6,0.257077201384357,0.132370860188566
"mu...517",62.6832205273912,31.1202560012932,0.00162,6,0.257077210754142,0.132428159310109
"mu...518",62.7704591105592,31.1653950593853,0.00153,6.1,0.26045402517383,0.134002981398165
"mu...519",62.8185902888308,31.1811269934509,0.00161,6,0.257077219263576,0.132142784065886
"mu...520",62.7103709185196,30.7745812388995,0.00162,6,0.257077221937627,0.132370822294652
"mu...521",62.706025334843,31.6406637965707,0.00161,6,0.257077201073978,0.132380000310835
"mu...522",62.6618306523718,30.9337258308018,0.00162,6,0.257077216275396,0.132473363121336
"mu...523",62.5946991007798,31.4841416233394,0.00153,6.1,0.260454028187346,0.134379248449115
"mu...524",62.7314429150301,31.0567664732941,0.00162,6,0.257077225981868,0.132326357184709
"mu...525",62.7668225780532,30.8331666379478,0.00162,6,0.257077198714668,0.132251774691863
"mu...526",62.7098461471849,30.9518692035322,0.00162,6,0.257077204663695,0.132371933866594
"mu...527",62.8620156397487,31.0951493869514,0.00153,6.1,0.260453993079606,0.133807816854509
"mu...528",62.8457653028665,30.8679766644009,0.00162,6,0.257077234128919,0.132085641267925
"mu...529",62.6933802779544,30.7242340692082,0.00162,6,0.257077208740048,0.132406699359423
"mu...530",62.6237291163813,30.7924058386586,0.00162,6,0.257077212784976,0.132553963455969
"mu...531",62.6530566148453,30.5529074906147,0.00162,6,0.257077213938568,0.132491915386417
"mu...532",62.7469167734062,31.1871725903594,0.00153,6.1,0.260454008882804,0.134053262338681
"mu...533",62.7092046958294,31.223444677672,0.00153,6.1,0.260454019738666,0.134133876908001
"mu...534",62.8282981547952,30.934323986068,0.00162,6,0.257077210857945,0.13212236789468
"mu...535",62.8023524794622,31.0261244356311,0.00162,6,0.257077236849259,0.13217694636127
"mu...536",62.7588666888343,31.431955816458,0.00161,6,0.257077225640544,0.132268534336718
"mu...537",62.8047809633808,31.4085622757736,0.00161,6,0.257077220726249,0.132171838784028
"mu...538",62.9604743134121,31.2884457465494,0.00161,6,0.257077227389363,0.131844993168577
"mu...539",62.8716667572315,31.7843197186142,0.00161,6,0.257077213473735,0.132031229582979
"mu...540",62.6144360404349,31.2353942476612,0.00162,6,0.257077237119615,0.132573631650014
"mu...541",62.9062946278967,30.9902930603448,0.00153,6.1,0.260454022342987,0.133713625195969
"mu...542",62.7824658837867,31.5902357575517,0.00161,6,0.257077205527512,0.132218820215629
"mu...543",62.7966959048561,30.9768749590968,0.00162,6,0.25707721373041,0.132188857273459
"mu...544",62.7701611325851,31.0204312281076,0.00162,6,0.257077197342132,0.132244740846754
"mu...545",62.7223180123069,30.8681848361537,0.00162,6,0.257077222228709,0.132345608913449
"mu...546",62.7698592861508,31.0754721352298,0.00162,6,0.257077213663943,0.132245373501453
"mu...547",62.7147017457968,31.0899501892854,0.00162,6,0.25707722675684,0.132361680139293
"mu...548",62.6575615714897,30.9485092023356,0.00162,6,0.257077204389111,0.132482391496547
"mu...549",62.7106524560261,30.9953442954926,0.00162,6,0.257077225797571,0.132370227243806
"mu...550",62.7978547089235,31.5158243405816,0.00161,6,0.25707722083222,0.132186416631948
"mu...551",62.6931042158017,30.9697929159697,0.00162,6,0.257077216046514,0.132407280606603
"mu...552",62.7719697070673,30.7467209540757,0.00162,6,0.257077204208197,0.132240929201328
"mu...553",62.8278250797719,30.8155027724926,0.00162,6,0.25707722061283,0.132123360500018
"mu...554",62.7011446271792,31.0419969666211,0.00162,6,0.257077211239039,0.132390302623503
"mu...555",62.6524090172757,31.0719999859422,0.00162,6,0.257077209741584,0.132493285920045
"mu...556",62.7868083146205,31.351674340599,0.00161,6,0.25707721179276,0.132209675037906
"mu...557",62.6738488916319,30.9784051042195,0.00162,6,0.257077220613018,0.132447959224544
"mu...558",62.6931117096355,30.8280835538078,0.00162,6,0.257077226067666,0.132407262846038
"mu...559",62.8821673000383,31.3873139102591,0.00161,6,0.25707722758126,0.132009179476355
"mu...560",62.8390792457839,31.2818389970373,0.00161,6,0.257077216337577,0.132099698890361
"mu...561",62.6807150526796,30.8693843081898,0.00162,6,0.257077225859635,0.132433449591199
"mu...562",62.7062628977297,31.0744303212135,0.00162,6,0.257077208882349,0.132379496774523
"mu...563",62.6830830395991,31.3640918540166,0.00153,6.1,0.260454025103484,0.134189772670025
"mu...564",62.7048514992531,31.2075226580716,0.00162,6,0.257077227705926,0.132382472730566
"mu...565",62.7245023202516,31.5576434985285,0.00161,6,0.25707720010146,0.132341004667299
"mu...566",62.7655277686539,30.8136496185037,0.00162,6,0.257077209187563,0.132254500635326
"mu...567",62.6539054612963,31.7272746333949,0.00161,6,0.257077237338961,0.1324901156948
"mu...568",62.7158846265662,31.4707751127701,0.00161,6,0.257077204146116,0.132359188588824
"mu...569",62.7457429301055,31.0712556381427,0.00162,6,0.257077197427561,0.132296205378969
"mu...570",62.7711204863368,30.9748539606878,0.00162,6,0.257077212847121,0.13224271667467
"mu...571",62.691553183497,31.2054508665913,0.00162,6,0.257077196419128,0.132410560665182
"mu...572",62.75858105623,31.1377125982303,0.00162,6,0.257077221023945,0.132269137537415
"mu...573",62.7976094194654,31.0477373032946,0.00162,6,0.257077221764081,0.132186932571353
"mu...574",62.7492421584789,30.7593310985644,0.00162,6,0.257077217172386,0.132288823507003
"mu...575",62.6015517263458,31.1627315376372,0.00162,6,0.257077221974771,0.132600920210405
"mu...576",62.7595719310829,31.47573804673,0.00161,6,0.257077220612936,0.132267049105445
"mu...577",62.7533564984029,31.1361670518709,0.00162,6,0.257077213730402,0.132280150981616
"mu...578",62.7252053515899,30.6363688785961,0.00162,6,0.257077197201153,0.132339521935198
"mu...579",62.741601212307,31.3194235151074,0.00161,6,0.257077212092279,0.132304935464119
"mu...580",62.697045335023,30.8115902396869,0.00162,6,0.257077216432484,0.132398957624681
"mu...581",62.7261846791331,31.4815914416871,0.00161,6,0.257077197570953,0.132337455852128
"mu...582",62.7362011405616,30.7121093758002,0.00162,6,0.257077211538921,0.132316324047966
"mu...583",62.7776027736963,31.7738958070848,0.00161,6,0.257077196262228,0.132229064771303
"mu...584",62.73281659287,31.4526419294083,0.00161,6,0.257077220227157,0.132323460459486
"mu...585",62.7963476210504,30.6384189862185,0.00162,6,0.25707721709158,0.132189589589431
"mu...586",62.8039458223856,30.9408488116555,0.00162,6,0.257077211677528,0.132173598265014
"mu...587",62.6915673375831,31.194033317435,0.00162,6,0.257077219122974,0.132410526040677
"mu...588",62.7133801542285,31.3974864651313,0.00161,6,0.257077209522271,0.132364473376981
"mu...589",62.7143961015357,30.9054012409324,0.00162,6,0.257077208979258,0.132362328981307
"mu...590",62.7761273258494,30.5903634181282,0.00162,6,0.257077216132323,0.132232168454055
"mu...591",62.8389729152178,30.8518431201229,0.00162,6,0.257077216337509,0.132099922417832
"mu...592",62.7368822488868,31.3869034469079,0.00161,6,0.257077203913263,0.132314889011906
"mu...593",62.7315210571967,30.8199893245696,0.00162,6,0.257077200332534,0.132326197748638
"mu...594",62.7427100369997,31.0770552553034,0.00162,6,0.257077228517303,0.132302593642049
"mu...595",62.6561827839982,30.2862093741344,0.00154,6.1,0.260454021283013,0.134247385383025
"mu...596",62.7453955973906,31.6998293428872,0.00161,6,0.257077210704847,0.132296934724143
"mu...597",62.7752686307174,31.5125703936059,0.00161,6,0.257077225640278,0.132233975172628
"mu...598",62.757985199623,30.5887197677823,0.00162,6,0.257077220331391,0.132270393419016
"mu...599",62.6530198859686,31.2818118766643,0.00162,6,0.257077237103363,0.13249198832609
"mu...600",62.7917353034182,31.2626159958081,0.00161,6,0.257077219106506,0.132199299304332
"mu...601",62.7493832764932,31.2936012289704,0.00161,6,0.257077207828122,0.132288528040996
"mu...602",62.8345138459871,31.0038880183181,0.00162,6,0.257077216275299,0.132109296909773
"mu...603",62.6913775289132,31.1752597050743,0.00162,6,0.257077227581266,0.132410925332505
"mu...604",62.6805365518084,30.6695211181295,0.00162,6,0.257077227762038,0.132433826608786
"mu...605",62.7098939374648,31.6131308629038,0.00161,6,0.257077222212427,0.132371829201435
"mu...606",62.7121202783016,31.4698804805013,0.00161,6,0.257077204643017,0.132367133654302
"mu...607",62.6117210048115,31.667339408177,0.00161,6,0.257077211126094,0.132579385726773
"mu...608",62.6662368218533,31.3110820349052,0.00153,6.1,0.260454002412703,0.134225851045266
"mu...609",62.6456971104053,31.094874025101,0.00162,6,0.257077208882365,0.132507481118497
"mu...610",62.6983931077682,30.723620462416,0.00162,6,0.25707720877758,0.1323961132567
"mu...611",62.7293789571595,31.2595584180632,0.00153,6.1,0.260453999535104,0.13409074270856
"mu...612",62.632399030655,31.3481765202587,0.00153,6.1,0.260454026534788,0.134298362825861
"mu...613",62.8639466154686,30.7160680533158,0.00162,6,0.257077204180663,0.13204744608493
"mu...614",62.6830849650215,30.9889087830848,0.00162,6,0.257077220417209,0.132428443791737
"mu...615",62.5962893027678,31.4220404271459,0.00153,6.1,0.260454026605624,0.134375834885397
"mu...616",62.8279663997426,31.0141073514214,0.00162,6,0.25707721302421,0.132123064788064
"mu...617",62.7021704472791,30.3933350779088,0.00162,6,0.257077210948194,0.132388136613131
"mu...618",62.6877542466005,30.9178770475967,0.00162,6,0.257077204409887,0.132418583221757
