"","lambda","eps","T3","L","M"
"time...369",0.0391569143921796,0.00176,6.1,0.223689760531238,0.117409034933232
"time...370",0.0409864285704265,0.00159,5.9,0.273106483296229,0.139673235741074
"time...371",0.0408555169255183,0.00158,5.9,0.27300384021097,0.140031001102958
"time...372",0.0407623725127786,0.00153,6,0.269440067288863,0.138236723557933
"time...373",0.039218952140427,0.0018,6,0.226162025887215,0.118704174134323
"time...374",0.0405818432243282,0.00157,6,0.262382942668094,0.134900267171944
"time...375",0.0395830251726608,0.00172,6,0.237101903022203,0.123812918640292
"time...376",0.0415642388000243,0.00147,5.9,0.297202484982317,0.151026570441483
"time...377",0.0396142570751568,0.00172,6,0.237120727649362,0.123732831640793
"time...378",0.0402735242055875,0.00161,6,0.255569906996704,0.13206832385377
"time...379",0.0403559043162818,0.00161,6,0.25562672252246,0.13184982549445
"time...380",0.0410183710330464,0.00159,5.9,0.273131531532909,0.139586285310877
"time...381",0.0382313880979877,0.00196,6.1,0.200533147948984,0.106787031814268
"time...382",0.0395545506056406,0.00168,6.1,0.234412924367302,0.12230193003407
"time...383",0.0391837247590706,0.00176,6.1,0.223704033170437,0.117342425519034
"time...384",0.0404826324684972,0.00157,6,0.262311256303213,0.135166942893883
"time...385",0.0405699105173132,0.00157,6,0.262374307207296,0.134932276099107
"time...386",0.0398414810572494,0.00168,6,0.242994832281321,0.126355778733793
"time...387",0.0386659752781363,0.00192,6,0.21140757715603,0.111882823249524
"time...388",0.0424876054887543,0.00142,5.8,0.330894247265205,0.166350135671499
"time...389",0.039486386043385,0.00176,6,0.231561432912538,0.1209830440366
"time...390",0.0404841692779957,0.00157,6,0.262312366674608,0.135162801996447
"time...391",0.0415617282571284,0.00147,5.9,0.297200193466731,0.151033762280453
"time...392",0.0401238814042919,0.00165,6,0.249179863796812,0.128966928710801
"time...393",0.0409981511629461,0.00159,5.9,0.273115701388586,0.139641304185684
"time...394",0.0402140283793914,0.0016,6,0.255528874950454,0.132226679170329
"time...395",0.040060047682695,0.00164,6,0.249137833526994,0.129134116976427
"time...396",0.0410142485673168,0.00159,5.9,0.273128303661674,0.13959749832368
"time...397",0.0389332676048023,0.00188,6,0.216163947404404,0.113853297633889
"time...398",0.0409404790296926,0.00158,5.9,0.273070475064201,0.139798546400886
"time...399",0.0415093937640844,0.00147,5.9,0.297152623328863,0.151183833938005
"time...400",0.0390242282719248,0.00184,6,0.221030385672421,0.116352906482177
"time...401",0.0415492662641053,0.00147,5.9,0.297188874688432,0.151069461445882
"time...402",0.042053955699773,0.0014,5.9,0.315632043020713,0.15941392379254
"time...403",0.0399357171071209,0.00169,6,0.243054157473669,0.126112152874749
"time...404",0.0394057815382662,0.00176,6,0.231514946390824,0.121186736849974
"time...405",0.0400063235414024,0.00164,6,0.249102432146921,0.129275243399455
"time...406",0.0404481706865308,0.00157,6,0.262286331034901,0.135259885203557
"time...407",0.0414045716828506,0.00151,5.9,0.288780062452556,0.1469408149477
"time...408",0.0407141816742005,0.00153,6,0.269403560224468,0.138368144778682
"time...409",0.0416781438582333,0.00147,5.9,0.297306000707547,0.150701287976823
"time...410",0.041585438657571,0.00147,5.9,0.297221747137567,0.150965895733691
"time...411",0.0409321586178264,0.00158,5.9,0.273063948170668,0.139821268853626
"time...412",0.0402984450519786,0.00161,6,0.255587109556401,0.132002128844321
"time...413",0.0410415861797891,0.00154,5.9,0.280616497698522,0.143635873776049
"time...414",0.0400174928462876,0.00164,6,0.249109808456945,0.12924586885376
"time...415",0.0423000567849947,0.00136,5.9,0.325644577626359,0.163990033455647
"time...416",0.0404193761242911,0.00148,6.1,0.265763345080462,0.13716434191694
"time...417",0.0394650941503073,0.00176,6,0.231549146165635,0.121036771109718
"time...418",0.0399234531633167,0.00169,6,0.24304644038487,0.126143793033644
"time...419",0.0412053683707751,0.00155,5.9,0.280751311830684,0.143181252444606
"time...420",0.0396744100658315,0.00172,6,0.237156961545808,0.123578940160266
"time...421",0.0408834615740829,0.00158,5.9,0.273025776627007,0.139954434671821
"time...422",0.0407477216289025,0.00153,6,0.269428959419523,0.138276647286112
"time...423",0.0408466156576002,0.00158,5.9,0.272996865830494,0.140055409191821
"time...424",0.0394750778107093,0.00176,6,0.231554906721846,0.121011571725717
"time...425",0.0403280265996582,0.00161,6,0.255607508731624,0.131923664373867
"time...426",0.0391982523257309,0.00171,6.1,0.228847386058819,0.120196194617766
"time...427",0.0387610086502589,0.00184,6.1,0.213843557721696,0.112940838734158
"time...428",0.0420353755899827,0.0014,5.9,0.315613330631133,0.15946884712821
"time...429",0.0402539181723883,0.00152,6.1,0.258900076813458,0.133871175849174
"time...430",0.0415614151234553,0.00147,5.9,0.297199905710224,0.151034660038771
"time...431",0.0398413369032581,0.00168,6,0.24299474304483,0.12635615208387
"time...432",0.041165586947547,0.00155,5.9,0.280718570763876,0.143291343814877
"time...433",0.0409630280150293,0.00158,5.9,0.273088152604606,0.139737015748946
"time...434",0.0410382914770546,0.00154,5.9,0.280613805416075,0.143645051788102
"time...435",0.0401096494093191,0.00165,6,0.24917049277658,0.129004158192914
"time...436",0.0405629190481553,0.00157,6,0.262369267693062,0.134951034631658
"time...437",0.039227125558447,0.0018,6,0.226166536960125,0.118683737619086
"time...438",0.0405172470989449,0.00157,6,0.262336262324595,0.135073753441164
"time...439",0.0394900897745351,0.00176,6,0.231563568599096,0.120973704219265
"time...440",0.0401909477436145,0.0016,6,0.255512955505168,0.132288236622274
"time...441",0.041449694495047,0.00151,5.9,0.288819064324945,0.146814149938792
"time...442",0.0393630766570856,0.00172,6.1,0.228939168287326,0.119780045205256
"time...443",0.0399321950172305,0.00169,6,0.243051952388996,0.126121235816158
"time...444",0.0419590648902308,0.00149,5.8,0.310778603338479,0.157262540556046
"time...445",0.0414502550071794,0.00151,5.9,0.288819534167645,0.146812581806509
"time...446",0.0402182568195553,0.0016,6,0.255531795389572,0.132215408216122
"time...447",0.0410696999389374,0.00154,5.9,0.280639659740395,0.14355757474761
"time...448",0.041069741299706,0.00154,5.9,0.2806396834036,0.143557461963599
"time...449",0.0393224074784887,0.00172,6.1,0.2289165239639,0.11988240524288
"time...450",0.0407862696053898,0.00153,6,0.269458193089261,0.138171663902286
"time...451",0.0410596797488791,0.00154,5.9,0.2806314078729,0.143585468738891
"time...452",0.0416463072487639,0.00147,5.9,0.297277066889068,0.150792026513366
"time...453",0.0390333686178309,0.00184,6,0.22103523036247,0.116330314436026
"time...454",0.0388501263244088,0.00188,6,0.216121742862393,0.114055911505832
"time...455",0.0405497335994022,0.00157,6,0.262359749307889,0.134986433383656
"time...456",0.0425248466652298,0.00142,5.8,0.330935259786587,0.166237823892574
"time...457",0.0400141613797526,0.00164,6,0.249107594834198,0.129254631217091
"time...458",0.0414034504031656,0.00151,5.9,0.28877909180301,0.146943966125321
"time...459",0.0407581045384852,0.00153,6,0.269436825091746,0.138248352512353
"time...460",0.0403843197848782,0.00161,6,0.255646340911884,0.131774659932125
"time...461",0.0422690656635691,0.00136,5.9,0.325611663915944,0.1640832088098
"time...462",0.0426225048214096,0.00143,5.8,0.331042725404882,0.165944263607236
"time...463",0.0408516644687694,0.00158,5.9,0.273000839802611,0.140041559511835
"time...464",0.0386366247415777,0.00183,6.1,0.213782582797097,0.113244363754213
"time...465",0.0406108673600052,0.00153,6,0.269325268814589,0.138650943704167
"time...466",0.0406456911679065,0.00153,6,0.269351649809947,0.138555463666575
"time...467",0.0409271308872947,0.00158,5.9,0.273060005996154,0.139835003352194
"time...468",0.040602133325304,0.00153,6,0.269318619661582,0.138674923614779
"time...469",0.0400134525417047,0.00164,6,0.249107127928797,0.12925649532144
"time...470",0.0402748396006863,0.00161,6,0.255570811574041,0.132064828628797
"time...471",0.0401657128744438,0.00165,6,0.249207428387889,0.128857648946853
"time...472",0.0407595936153762,0.00153,6,0.269437961184312,0.138244293840427
"time...473",0.0414283562104306,0.00151,5.9,0.288800610019971,0.146874016889759
"time...474",0.0391534170282406,0.00176,6.1,0.223687899515066,0.11741773107336
"time...475",0.0402345091349128,0.0016,6,0.25554301789976,0.132172110480419
"time...476",0.0407398585267414,0.00153,6,0.269423024244832,0.138298079989884
"time...477",0.0416524011002528,0.00147,5.9,0.297282599913078,0.150774648528826
"time...478",0.0417569337145776,0.00143,5.9,0.306115484144543,0.155250111496514
"time...479",0.0399732090295323,0.00169,6,0.243077765842602,0.126015542208543
"time...480",0.0418213742297706,0.00143,5.9,0.306177127506899,0.155062546359421
"time...481",0.0406228968400273,0.00153,6,0.26933436264965,0.138617947296265
"time...482",0.0409540138827865,0.00158,5.9,0.273081075710564,0.13976160693433
"time...483",0.0420795618259836,0.0014,5.9,0.315657879637287,0.159338299378242
"time...484",0.0398037460863176,0.00168,6,0.242971050484947,0.126453660497178
"time...485",0.0408664393183944,0.00158,5.9,0.27301242586292,0.140001059515825
"time...486",0.0411300552245941,0.00154,5.9,0.280689321329536,0.143389855272859
"time...487",0.0401176134145115,0.00165,6,0.249175746750211,0.128983320037541
"time...488",0.042540698298401,0.00142,5.8,0.330952681303419,0.166190088307537
"time...489",0.0408554210435277,0.00158,5.9,0.273003786834629,0.140031259267864
"time...490",0.0415590771683195,0.00147,5.9,0.297197790159913,0.15104135408247
"time...491",0.0406998309784862,0.00153,6,0.269392661912749,0.138407345918551
"time...492",0.0416752693868814,0.00147,5.9,0.297303408678881,0.150709470279987
"time...493",0.0405034922162671,0.00157,6,0.262326303317659,0.135110769917727
"time...494",0.0396076247306416,0.00172,6,0.237116705955807,0.123749832827268
"time...495",0.0410432306574395,0.00154,5.9,0.280617865796073,0.143631287589133
"time...496",0.0415448276967344,0.00147,5.9,0.297184851147799,0.151082179641887
"time...497",0.0414723975705601,0.00151,5.9,0.288838677738969,0.146750525919727
"time...498",0.0404472137998968,0.00157,6,0.26228563753256,0.135262468336582
"time...499",0.0397487124725161,0.00173,6,0.237201705825119,0.123389490430109
"time...500",0.0416476318162423,0.00147,5.9,0.297278291021533,0.150788243621356
"time...501",0.0391315816148828,0.00176,6.1,0.223676271715679,0.117472057673458
"time...502",0.0416359009816955,0.00147,5.9,0.297267619676672,0.150821712790695
"time...503",0.0388546350260501,0.00188,6,0.216124004884252,0.114044906646847
"time...504",0.0395930801122769,0.00172,6,0.237107951408111,0.123787123760786
"time...505",0.039469731651029,0.00176,6,0.231551817887607,0.121025065151255
"time...506",0.0408886342848632,0.00158,5.9,0.27302982751343,0.13994027512757
"time...507",0.0416129483725123,0.00147,5.9,0.29724675527241,0.150887250745344
"time...508",0.0410565343465917,0.00154,5.9,0.280628808346447,0.143594229748756
"time...509",0.0423063612502763,0.00136,5.9,0.325651273178949,0.163971095642738
"time...510",0.0421685509104851,0.0014,5.9,0.315747519966603,0.159076233005167
"time...511",0.0385846188664629,0.00188,6.1,0.209227743930905,0.110800260365191
"time...512",0.0408142286708481,0.00158,5.9,0.272971479276908,0.140144308350646
"time...513",0.0405605436808649,0.00157,6,0.262367565449832,0.134957407442118
"time...514",0.0404491007467271,0.00157,6,0.262287021344027,0.135257370672441
"time...515",0.0402568049439644,0.00152,6.1,0.258902094854766,0.133863391634293
"time...516",0.0411980128935806,0.00155,5.9,0.280745264252813,0.14320159057189
"time...517",0.0389104762274171,0.00188,6,0.216152348920245,0.113908759756707
"time...518",0.0404224694619473,0.00148,6.1,0.265765596949204,0.13715586872446
"time...519",0.0398336412682475,0.00168,6,0.242989896783143,0.126376098448553
"time...520",0.040058611975863,0.00164,6,0.249136887945392,0.129137883468413
"time...521",0.0398734450031034,0.00168,6,0.243014956697951,0.126273014862466
"time...522",0.0420268741935542,0.0014,5.9,0.315604758118204,0.159493996421048
"time...523",0.0402857707533227,0.00161,6,0.255578370312917,0.132035782572027
"time...524",0.039538408252408,0.00168,6.1,0.234403529072846,0.122343040223251
"time...525",0.0399040005601412,0.0016,6.1,0.246096378038575,0.127806837884465
"time...526",0.0414772975516535,0.00151,5.9,0.288842918178865,0.146736801407278
"time...527",0.0403180734295495,0.00161,6,0.255600639092702,0.131950053463498
"time...528",0.0410547972455111,0.00154,5.9,0.28062741063741,0.143599059875814
"time...529",0.0403229267714789,0.00161,6,0.25560397854261,0.131937186274253
"time...530",0.0414292642658253,0.00151,5.9,0.288801415751367,0.146871463357849
"time...531",0.0397912891960934,0.00168,6,0.242963212338608,0.126486010647313
"time...532",0.0405692807288277,0.00157,6,0.262373848772227,0.134933966673519
"time...533",0.0392614057728902,0.0018,6,0.226185471973841,0.118598114652747
"time...534",0.0402360608666443,0.0016,6,0.25554406986372,0.132167982576197
"time...535",0.0411195741766449,0.00154,5.9,0.28068070087808,0.143418944705582
"time...536",0.0405586002291847,0.00157,6,0.262366125619299,0.134962631943333
"time...537",0.0398853532057849,0.0016,6.1,0.246084510229043,0.127855669263677
"time...538",0.0394650909713774,0.00176,6,0.231549151842209,0.1210367776416
"time...539",0.0412874177047316,0.0016,5.8,0.284584217320079,0.14515611280105
"time...540",0.0397429803011692,0.00173,6,0.23719824233697,0.123404082946767
"time...541",0.0408665441169658,0.00158,5.9,0.273012500715223,0.140000773762249
"time...542",0.0404857088284867,0.00157,6,0.262313463547314,0.135158657525166
"time...543",0.0399465643293668,0.00169,6,0.243060994156888,0.126084181795224
"time...544",0.0411590561009742,0.00155,5.9,0.280713194187643,0.143309437781123
"time...545",0.0401780496468808,0.0016,6,0.255504047675343,0.132322669796629
"time...546",0.0393933525947627,0.00176,6,0.231507788228586,0.121218217464852
"time...547",0.040427873802945,0.00157,6,0.262271661469745,0.135314696526661
"time...548",0.0393375353236852,0.00172,6.1,0.228924950717318,0.119844305020708
"time...549",0.0397364908571161,0.00164,6.1,0.240127945796185,0.124970216483357
"time...550",0.0419924680664555,0.00149,5.8,0.310811689531425,0.157164950935954
"time...551",0.0420472568628073,0.0014,5.9,0.315625281554289,0.159433724140959
"time...552",0.0399195169209712,0.00169,6,0.243043962452906,0.126153952879456
"time...553",0.04121326642608,0.00155,5.9,0.280757786024976,0.143159426412733
"time...554",0.04211651974913,0.0014,5.9,0.315695116301277,0.159229324322173
"time...555",0.0413046149830391,0.00151,5.9,0.288693633351389,0.14722239606258
"time...556",0.0392802061048213,0.0018,6,0.226195859978441,0.11855121861441
"time...557",0.0412011662962345,0.00155,5.9,0.280747842171059,0.143192873906666
"time...558",0.0420250710100549,0.0014,5.9,0.315602946088486,0.159499330561253
"time...559",0.0421161538799369,0.0014,5.9,0.315694756120083,0.159230400035067
"time...560",0.0409019191868923,0.00158,5.9,0.273040253237645,0.139903921729916
"time...561",0.0402528875888715,0.00152,6.1,0.25889936978195,0.133873951948162
"time...562",0.0408272175468635,0.00158,5.9,0.272981670398576,0.140108635930983
"time...563",0.0405310010565504,0.00157,6,0.2623461837727,0.135036771918986
"time...564",0.039574088175023,0.00177,6,0.231611944380916,0.120762362843767
"time...565",0.0406774568701527,0.00153,6,0.269375752832254,0.138468501471286
"time...566",0.0406703529837233,0.00153,6,0.269370337880757,0.138487942651067
"time...567",0.0399290803307518,0.00169,6,0.243049981363985,0.126129273028633
"time...568",0.0414917445235299,0.00147,5.9,0.297136575129247,0.151234530610489
"time...569",0.0399842091619198,0.00164,6,0.249087862037194,0.12933344389634
"time...570",0.0401613059282225,0.00165,6,0.249204529545315,0.128869149867146
"time...571",0.0404304247980809,0.00157,6,0.26227350181306,0.135307805059729
"time...572",0.0386614399697659,0.00192,6,0.21140535896242,0.111893777654201
"time...573",0.0411623344850128,0.00155,5.9,0.280715894307353,0.143300354124339
"time...574",0.0405043741703907,0.00157,6,0.262326954419588,0.135108393218306
"time...575",0.039951208014757,0.00169,6,0.243063914229332,0.126072213129401
"time...576",0.041550937555956,0.00147,5.9,0.297190398672518,0.151064670781347
"time...577",0.0391949563598607,0.00171,6.1,0.228845542717733,0.120204552996461
"time...578",0.0399727911708012,0.00169,6,0.243077500933999,0.126016618526742
"time...579",0.0416205460779753,0.00147,5.9,0.29725367782078,0.150865544572656
"time...580",0.0393258706422221,0.00172,6.1,0.228918439895772,0.119873682931661
"time...581",0.039880688930703,0.00168,6,0.243019527578604,0.126254274527192
"time...582",0.0398168364201493,0.00168,6,0.242979291618695,0.126419685896904
"time...583",0.0407956837186403,0.00153,6,0.269465284955917,0.138146065421054
"time...584",0.0411456289400293,0.00155,5.9,0.280702149557908,0.143346654405275
"time...585",0.0416989331006046,0.00147,5.9,0.29732488825449,0.150642112518384
"time...586",0.0416841902546719,0.00147,5.9,0.297311517253965,0.150684065755611
"time...587",0.0406304931503034,0.00153,6,0.269340140024824,0.138597112724226
"time...588",0.040131419554318,0.00165,6,0.249184861660217,0.128947213354242
"time...589",0.0396550536261667,0.00172,6,0.237145298740171,0.123628410312243
"time...590",0.0402917658803684,0.00161,6,0.255582489201743,0.132019864351278
"time...591",0.0402332958118724,0.0016,6,0.255542161477621,0.132175345774719
"time...592",0.039875894513903,0.00168,6,0.243016500706633,0.126266677319453
"time...593",0.0409383050580162,0.00158,5.9,0.273068774453091,0.139804481284332
"time...594",0.0398817504598021,0.0016,6.1,0.246082213247291,0.127865109869679
"time...595",0.0394847518376652,0.00176,6,0.231560464374572,0.120987170466843
"time...596",0.0418430194835886,0.00153,5.8,0.301674921941029,0.1526852546451
"time...597",0.0408064140205876,0.00154,6,0.269473442247268,0.138116886117775
"time...598",0.0406065494521838,0.00153,6,0.269321969307393,0.138662800488124
"time...599",0.038858541717238,0.00188,6,0.216125994096373,0.114035368035228
"time...600",0.0404673966966779,0.00157,6,0.262300250912657,0.135208010782414
"time...601",0.040228785644103,0.0016,6,0.255539086061974,0.132187350391008
"time...602",0.039241408101239,0.0018,6,0.226174414239707,0.118648047989254
"time...603",0.040936098089779,0.00158,5.9,0.273067045953999,0.139810507554103
"time...604",0.03915766286604,0.00176,6.1,0.223690159717776,0.117407174266158
"time...605",0.0400070926029369,0.00164,6,0.249102942642702,0.129273219647462
"time...606",0.0415295831087789,0.00147,5.9,0.297170998459738,0.151125889956007
"time...607",0.0398965784194951,0.0016,6.1,0.246091638691072,0.127826271923725
"time...608",0.0384422535320743,0.00201,6,0.202598905006483,0.107470908540203
"time...609",0.0404565367711044,0.00157,6,0.262292363566183,0.135237311353515
"time...610",0.0399627110731172,0.00169,6,0.243071164175848,0.126042573974391
"time...611",0.0404750465806936,0.00157,6,0.262305761635059,0.135187389752653
"time...612",0.0394457144005181,0.00176,6,0.231537970318818,0.121085721852307
"time...613",0.0406143870180054,0.00153,6,0.269327905745305,0.138641292869604
"time...614",0.0386093282452287,0.00188,6.1,0.20923934871773,0.11074087990124
"time...615",0.0396693985579491,0.00172,6,0.237153939810526,0.123591743940816
"time...616",0.041576652823768,0.00147,5.9,0.297213769718397,0.150991032281513
"time...617",0.0409875833403785,0.00159,5.9,0.273107416973245,0.139670083487383
"time...618",0.0412440367186329,0.00155,5.9,0.2807831079132,0.143074450511807
"time...619",0.0400724403214575,0.00156,6.1,0.252344599768329,0.1307815171297
"time...620",0.039238957671392,0.0018,6,0.226173093473089,0.118654163515478
"time...621",0.0410360746375114,0.00154,5.9,0.280611963739658,0.143651234693927
"time...622",0.0407699090199315,0.00153,6,0.269445786424262,0.138216196459941
"time...623",0.0409123284755876,0.00158,5.9,0.273048410599089,0.139875456171447
"time...624",0.0397252764214565,0.00164,6.1,0.240121105249697,0.124999159018855
"time...625",0.038918415547836,0.00188,6,0.216156397801652,0.113889430797744
"time...626",0.0400725308843439,0.00156,6.1,0.252344671657605,0.130781274384032
"time...627",0.0409330040428784,0.00158,5.9,0.273064619565021,0.139818957763007
"time...628",0.0408656938503606,0.00158,5.9,0.273011845117554,0.140003101371296
"time...629",0.0401840596631659,0.0016,6,0.255508173964147,0.132306627716306
"time...630",0.0394745100893803,0.00176,6,0.231554577368909,0.121013004496605
"time...631",0.0398683625902706,0.00168,6,0.243011750123602,0.126286167131355
"time...632",0.0398108154636899,0.00168,6,0.242975510788112,0.126435307727973
"time...633",0.0402945382082202,0.00161,6,0.255584409169031,0.132012501728892
"time...634",0.0401364994544615,0.00165,6,0.24918820425422,0.128933936745382
"time...635",0.0411723469643562,0.00155,5.9,0.280724138225878,0.143272620178777
"time...636",0.0418844138029253,0.00144,5.9,0.306237422626165,0.154879618955166
"time...637",0.0405848605238328,0.00157,6,0.262385113068555,0.134892179346449
"time...638",0.0399535715383357,0.00169,6,0.243065403803444,0.126066121601218
"time...639",0.0417196055407986,0.00143,5.9,0.306079759740818,0.155359030841347
"time...640",0.0391479710377537,0.00176,6.1,0.223684990573835,0.117431276272135
"time...641",0.0397155971829829,0.00164,6.1,0.240115226168201,0.125024147859086
"time...642",0.0406207370385008,0.00153,6,0.269332739876831,0.138623867857654
"time...643",0.0404790232628471,0.00157,6,0.262308648628781,0.135176668789313
"time...644",0.0406777099077228,0.00153,6,0.26937594421956,0.13846780940687
"time...645",0.0405913920969584,0.00157,6,0.262389822149847,0.13487467288574
"time...646",0.0412529755970222,0.00155,5.9,0.280790462267984,0.143049789085875
"time...647",0.041259517343029,0.0015,5.9,0.288654650733971,0.147349880378087
"time...648",0.0401291839432826,0.00165,6,0.249183366389737,0.128953062325963
"time...649",0.0404022613916189,0.00156,6,0.262253151225129,0.135383939832791
"time...650",0.041328236294838,0.00151,5.9,0.288714064197844,0.147155729967066
"time...651",0.0416918859354572,0.00147,5.9,0.29731851041579,0.15066215914274
"time...652",0.0400903302444736,0.00156,6.1,0.252356546047475,0.130734001994865
"time...653",0.040523412029389,0.00157,6,0.262340708519499,0.135057174290731
"time...654",0.0408095284521056,0.00154,6,0.26947578546157,0.138108425332374
"time...655",0.040598545624292,0.00153,6,0.26931590405941,0.138684773551448
"time...656",0.0402218763620256,0.0016,6,0.255534296161787,0.132205762330363
"time...657",0.0393073812451804,0.0018,6,0.226210864807748,0.118483513125008
"time...658",0.0387968408748897,0.00184,6.1,0.21386109354234,0.112853762777974
"time...659",0.0400578608560721,0.00164,6,0.249136399116123,0.129139852939823
"time...660",0.040316060597766,0.00161,6,0.255599270250595,0.131955387186611
"time...661",0.0410828840903509,0.00154,5.9,0.280650504726454,0.143520896380802
"time...662",0.0414427479257496,0.00151,5.9,0.288813049213543,0.146833634319537
"time...663",0.0418538655810606,0.00153,5.8,0.301685090114831,0.152654247698634
"time...664",0.0377099965844609,0.00201,6.2,0.190625767024069,0.102404092564132
"time...665",0.0403633965932597,0.00161,6,0.255631898512865,0.131829995905167
"time...666",0.0417724615992351,0.00143,5.9,0.30613034264318,0.155204861256848
"time...667",0.0393920362659296,0.00176,6,0.23150701262667,0.121221555894544
"time...668",0.0423130685200331,0.00136,5.9,0.325658424725992,0.163950946928328
"time...669",0.041572558581947,0.00147,5.9,0.297210046663895,0.151002751338609
"time...670",0.0400641462303737,0.00156,6.1,0.252339106077816,0.130803551205696
"time...671",0.0387970404891412,0.00184,6.1,0.213861198214606,0.112853276787683
"time...672",0.0392482888917178,0.0018,6,0.226178222592634,0.118630860536163
"time...673",0.0422990112099892,0.00136,5.9,0.325643476195945,0.163993172248837
"time...674",0.0418530978258667,0.00153,5.8,0.301684380777666,0.152656439403531
"time...675",0.0396326394165166,0.00172,6,0.237131800709482,0.123685754140801
"time...676",0.0404487261029655,0.00157,6,0.262286711312081,0.135258390344262
"time...677",0.0394158062499061,0.00176,6,0.231520729847081,0.121161358251296
"time...678",0.0418285680967702,0.00143,5.9,0.306184010237304,0.155041643026478
"time...679",0.0403880407808747,0.00156,6,0.262242885438102,0.135422421203657
"time...680",0.0388779272347957,0.00188,6,0.21613584416328,0.113988067713299
"time...681",0.0394854315329898,0.00176,6,0.231560848231969,0.120985457593347
"time...682",0.0415751099534476,0.00147,5.9,0.297212366430202,0.150995448430483
"time...683",0.0402782431247486,0.00161,6,0.255573168550074,0.132055782332915
"time...684",0.0404628616615804,0.00157,6,0.262296953067358,0.13522024529891
"time...685",0.0401971636492243,0.0016,6,0.255517237192675,0.13227165261901
"time...686",0.0412935639146344,0.0016,5.8,0.284589447432964,0.145138994592997
"time...687",0.0390040383794832,0.00175,6.1,0.223608239029062,0.117790611510789
"time...688",0.0385451768109587,0.00196,6,0.206911465731182,0.109652000131699
"time...689",0.0413728999850017,0.00151,5.9,0.288752713438664,0.147029879653377
"time...690",0.0404075913792019,0.00148,6.1,0.265754699759013,0.137196647287124
"time...691",0.0390129226267655,0.00175,6.1,0.223612979325444,0.117768355192158
"time...692",0.0410761449747996,0.00154,5.9,0.280644949206251,0.143539644578925
"time...693",0.0396975108924053,0.00164,6.1,0.240104234909421,0.125070874076444
"time...694",0.0401797876438033,0.0016,6,0.255505250494808,0.132318028474775
"time...695",0.0393321596615327,0.00172,6.1,0.228921964584317,0.119857838847167
"time...696",0.0400665492496378,0.00156,6.1,0.252340710811371,0.130797163891497
"time...697",0.0402844401605901,0.00161,6,0.255577460515582,0.132039314857077
"time...698",0.0389536057155065,0.0018,6.1,0.218660915465545,0.115137695539
"time...699",0.0416635272329708,0.00147,5.9,0.297292720980716,0.150742928923527
"time...700",0.0414993398214805,0.00147,5.9,0.297143476847156,0.15121270918123
"time...701",0.040841040242067,0.00158,5.9,0.272992510870537,0.140070699610591
"time...702",0.0408915720384592,0.00158,5.9,0.273032119238349,0.139932237110242
"time...703",0.0406879889423215,0.00153,6,0.269383711257023,0.138439706102615
"time...704",0.040390157670422,0.00156,6,0.262244392724301,0.13541669548423
"time...705",0.0403772983618385,0.00161,6,0.255641464388773,0.131793229319682
"time...706",0.0415745338366521,0.00147,5.9,0.297211826335731,0.150997100988582
"time...707",0.0414948104719532,0.00147,5.9,0.297139345814899,0.151225724854994
"time...708",0.0415383539438238,0.00147,5.9,0.29717895332736,0.151100741302316
"time...709",0.039793402819942,0.00168,6,0.242964568220206,0.126480514865966
"time...710",0.0382470741208551,0.00196,6.1,0.20053996098486,0.106750132697441
"time...711",0.0412251487689435,0.00155,5.9,0.280767570136908,0.143126595798037
"time...712",0.0405228078315961,0.00157,6,0.262340276621014,0.135058798246842
"time...713",0.0406931372117248,0.00153,6,0.269387614259331,0.138425632728109
"time...714",0.0402934525920828,0.00161,6,0.255583654633336,0.132015385253378
"time...715",0.0393965848020036,0.00176,6,0.231509644985221,0.121210029658859
"time...716",0.0399161259733833,0.0016,6.1,0.246104074667962,0.127775113758922
"time...717",0.0398396685231741,0.00168,6,0.242993675421259,0.126360479243632
"time...718",0.0394384077003838,0.00176,6,0.231533763789313,0.121104188694285
"time...719",0.0420517845427105,0.0014,5.9,0.315629878196311,0.159420333823588
"time...720",0.0395476278600342,0.00168,6.1,0.234408893317301,0.122319557041904
"time...721",0.0404183241793746,0.00148,6.1,0.265762568333887,0.13716722572683
"time...722",0.0420012564104111,0.00149,5.8,0.310820402834502,0.157139298960524
"time...723",0.0393092958034961,0.0018,6,0.226211909721486,0.118478748897213
"time...724",0.0404487972028011,0.00157,6,0.262286783857356,0.135258193915153
"time...725",0.0400981584549079,0.00165,6,0.24916293615787,0.129034234784126
"time...726",0.0402093747225273,0.0016,6,0.255525679692416,0.132239081754098
"time...727",0.0407787639803648,0.00153,6,0.269452492750368,0.138192091252452
"time...728",0.0392589389945612,0.0018,6,0.226184115964436,0.118604269869051
"time...729",0.0409461768879282,0.00158,5.9,0.273074949842021,0.139782990228056
"time...730",0.04077491578379,0.00153,6,0.269449585278171,0.138202564479829
"time...731",0.0402353715945367,0.0016,6,0.255543619929995,0.132169812726963
"time...732",0.0414146649630898,0.00151,5.9,0.288788796377543,0.146912455770854
"time...733",0.0422078504769864,0.00136,5.9,0.325546581077442,0.164267675529901
"time...734",0.0407144802683056,0.00153,6,0.269403774058253,0.1383673318449
"time...735",0.0410233288523675,0.00159,5.9,0.273135411246575,0.139572803695617
"time...736",0.0407601966427197,0.00153,6,0.269438415644292,0.138242651374595
"time...737",0.0394413846490026,0.00176,6,0.231535468604674,0.121096665835162
