"","alpha","beta","eps","T4","L","M"
"time...132",0.184157721269439,2.11954186213963,0.01096,43.1,47.0719779299424,45.4176416024389
"time...133",0.0662245508302578,0.877195347015144,0.01065,57.6,117.46256576711,49.026396183597
"time...134",0.128669429822592,1.63545181470364,0.01098,50.5,65.7848866515553,49.0442776072329
"time...135",0.030560230202353,0.369638547419809,0.0112,60,183.280335612864,36.8671605496758
"time...136",0.0802478070484218,0.895038211325444,0.01085,46.4,102.839311671902,45.1813137233763
"time...137",0.0329889270783696,0.392911489415707,0.01073,58.5,183.046867490093,38.9060541653461
"time...138",0.0923079799513053,1.10489841504368,0.01097,49,89.8962472818509,47.1085616308322
"time...139",0.139630430675446,1.60603774336128,0.01065,44.7,64.7510236217512,48.1866196984248
"time...140",0.0456309601425991,0.524909478718583,0.0108,52.8,150.313157246871,41.1698750854268
"time...141",0.100530606042421,1.20564950542551,0.01064,48.8,85.1669641756176,48.3147661840205
"time...142",0.117575677539672,1.41826485898834,0.01093,48,73.0910100331766,48.1051023552632
"time...143",0.0768061544232962,0.878733256443615,0.0105,48.2,109.28580559934,46.9917754727381
"time...144",0.0341014624473315,0.374855761107698,0.01091,54,176.667854810388,36.9254672839202
"time...145",0.0866534078160675,1.01687565533952,0.01075,48.5,96.9124250283465,47.2728905898567
"time...146",0.0425534601073351,0.461419147435238,0.01118,50.5,151.822379807156,37.8529303849131
"time...147",0.140984307505644,1.59138972641655,0.01097,43.5,62.6519887167502,46.3677429357271
"time...148",0.0338752311557142,0.428650997207046,0.01134,61,170.676318269781,38.4181643848728
"time...149",0.0432656227324967,0.498685727632384,0.01103,53.3,151.990693851272,39.8310404367056
"time...150",0.0416331623150005,0.507184090281594,0.01079,56.8,158.684804475551,41.6173934776936
"time...151",0.128496388036218,1.72395335248286,0.01091,54,65.1371271688523,50.6365860086427
"time...152",0.0654877205333903,0.755521588006408,0.01084,49.6,118.455769152595,44.4738367386627
"time...153",0.132728355634526,1.62868875142145,0.01062,48.5,66.7462674299466,49.8267570809481
"time...154",0.0641990529375874,0.871223129681449,0.01084,59.3,117.683196697425,48.5998443932676
"time...155",0.135156964442558,1.53668627610536,0.01095,44.1,65.2388798556024,46.6876820497455
"time...156",0.0346156985243158,0.388760025575346,0.01117,54.6,171.026409183277,36.616627184599
"time...157",0.123678840546605,1.63302467453573,0.01099,53.1,67.4451215989763,49.9381143262765
"time...158",0.059152096117075,0.747432075987666,0.01075,55.5,126.73400860196,46.2485860327392
"time...159",0.14597503422299,1.57449901701346,0.01106,41.1,61.0045775339597,45.0365976664948
"time...160",0.0888403343892598,1.0485411465739,0.01066,48.7,95.6966986281162,47.9418641936155
"time...161",0.135803978296671,1.57783340091831,0.01076,45.3,64.6798535928074,47.2728593494804
"time...162",0.0157585280441995,0.179478932464913,0.01106,69.6,266.298796738021,30.5720325041352
"time...163",0.134069226866997,1.72145117634264,0.01097,50.9,63.0090210902545,49.2156287068109
"time...164",0.070286125302723,0.890710934970765,0.01089,54.2,110.655669157551,47.2138260099657
"time...165",0.104819352192908,1.24530073203661,0.01114,47.7,79.7420745766346,46.6736063595769
"time...166",0.156772542531687,1.95413264024181,0.01094,48.3,53.6599721952204,47.4224196869531
"time...167",0.19623141450252,2.18339541271283,0.01114,41,43.7188049394985,43.5896386400631
"time...168",0.065866863282208,0.740112126379666,0.01076,48.3,117.636958375159,43.6196628866826
"time...169",0.0798015602405749,0.965324263590887,0.01075,50.7,102.675560089135,47.5162795549451
"time...170",0.0428277472894959,0.51914303478108,0.01068,56.3,157.605030446894,42.219362033801
"time...171",0.127072204247849,1.82180948880136,0.011,58.7,63.9070330502479,51.8829012222384
"time...172",0.0741619902327521,0.987425333459219,0.01052,57.2,109.182543417687,50.6891792768097
"time...173",0.0053072879147796,0.0698808937828747,0.02515,112.3,344.792472671708,18.2753231148748
"time...174",0.128261014153904,1.58344485927299,0.01082,48.9,67.5801159789021,49.0952853497785
"time...175",0.0467101766149983,0.575791097263914,0.0107,56.3,148.979683112075,43.4671216181139
"time...176",0.241885172776777,3.12197301186375,0.01079,48.2,32.5333454994806,44.758039509968
"time...177",0.0215956242044085,0.282566229132757,0.01103,70.4,228.400998098425,35.9850586346324
"time...178",0.123116298055908,1.50988320259289,0.01089,48.7,69.9633146874201,48.6730794503061
"time...179",0.11998568489638,1.45347696012579,0.01052,48.4,74.4623254984036,50.0999091391665
"time...180",0.0096718538777838,0.119288458956423,0.0146,85.2,285.756128254295,23.2774375536162
"time...181",0.0941183391357855,1.20411137900746,0.01087,52.8,87.9614609766271,49.303621593725
"time...182",0.0504983410948538,0.645803684979387,0.01093,57.5,138.444054525652,44.2884177464946
"time...183",0.0515471230187433,0.642012451090796,0.01086,55.8,137.721880089861,44.0816212318026
"time...184",0.154590725874196,1.81789023634559,0.01083,45.2,57.0259714112437,47.4792506045835
"time...185",0.121084347716377,1.4800875752188,0.01075,48.7,72.0516546245036,49.2311727546196
"time...186",0.0260410528794473,0.342980761758558,0.01127,67.3,200.632021793157,37.040479185907
"time...187",0.0152692572229249,0.167003460930652,0.01159,68,259.940439620383,28.6480546859294
"time...188",0.156789083605521,1.81501016361893,0.01052,44.5,58.1885517386977,48.488356859545
"time...189",0.150835268794251,1.77684567954755,0.01102,45.3,56.5990312730711,46.114698241356
"time...190",0.0720296546204489,0.939824971512974,0.01091,55.8,107.966467323559,48.0962817745458
"time...191",0.122940955511303,1.58093170117275,0.01093,51.5,68.7792351954479,49.5911884307369
"time...192",0.149974548481269,1.84875807662856,0.01063,48.1,58.9040122680277,49.4851668245224
"time...193",0.077826831406251,0.983723486131466,0.0109,53.3,102.424314852746,47.8288619030366
"time...194",0.196031818518728,2.17080275465902,0.0111,40.8,43.3302374678634,42.9968761111022
"time...195",0.0516697528940059,0.60913484431391,0.01095,52.7,136.964818168258,42.3927122675198
"time...196",0.0769357701180815,0.905968051580428,0.0109,49.4,104.609876872618,45.9620052544112
"time...197",0.0179393206909651,0.209852514641618,0.01152,67.5,240.223044736687,30.8725262740663
"time...198",0.208577521255774,2.64281831513153,0.0109,47.8,38.6487502777291,45.4101425648295
"time...199",0.112126993932572,1.32723698622764,0.011,47.2,76.2362489898203,47.3409726301441
"time...200",0.0581485816769954,0.740784237481316,0.01106,55.9,123.055147221584,44.4771854862067
"time...201",0.07916003763589,1.11222262679263,0.01098,60.1,98.4832211999826,50.5355973820944
"time...202",0.0921236909120719,1.18855398347894,0.01081,53.5,89.8882933587207,49.7156127021312
"time...203",0.0356469930431103,0.481886509189706,0.01116,64.6,166.732864175862,40.8166416660107
"time...204",0.179112945249244,2.08277671730381,0.01091,43.8,47.844055053753,45.3410302315348
"time...205",0.00968556232745462,0.119732941765895,0.01435,85.5,290.599461930741,23.7174814085483
"time...206",0.134265642226331,1.61960514399188,0.01103,47.2,63.9072366586525,47.58148256515
"time...207",0.154579544848613,1.91312970632606,0.01088,48,55.6702075984664,48.2726724019038
"time...208",0.00984633057270613,0.115254570366968,0.0137,82.5,296.173804544442,23.9999876362277
"time...209",0.0889555339148063,1.03867694247102,0.01055,48.2,96.8304649980306,48.1920400424458
"time...210",0.0728697586287419,0.871284226703505,0.01077,50.7,109.914643898769,46.4953223079011
"time...211",0.132527200226983,1.7087290399574,0.011,51.2,63.4767911314599,49.207848420245
"time...212",0.0579331178829462,0.777706582875827,0.01085,59.4,126.626023181817,47.3061424690009
"time...213",0.136619720771665,1.59117692489348,0.01075,45.4,65.245207142729,48.0423491982287
"time...214",0.114180047131201,1.27341436980096,0.0111,44,75.5634472556167,45.6372930085322
"time...215",0.0661672131262576,0.769927337751249,0.01092,49.9,116.616456597007,44.4387251634643
"time...216",0.178432913745225,2.06646860950855,0.01109,43.5,48.0544290327212,45.2302682327035
"time...217",0.0344470574821115,0.371889943919025,0.01099,53,174.376933322777,36.3960629820756
"time...218",0.0588286395173862,0.697671270837969,0.01073,52,128.333160037549,44.6566253816853
"time...219",0.118913520097864,1.47992470830904,0.0111,49.6,70.5692831654038,48.0793587440603
"time...220",0.0373381275717755,0.493213555571173,0.01085,62.8,168.433666764074,42.298211802866
"time...221",0.142971051468366,1.7843671822372,0.01074,49,60.9431151462961,49.4333764757136
"time...222",0.135750446857982,1.71126753439303,0.01114,49.6,61.672573928081,48.0301920757437
"time...223",0.0959870494340866,1.15458617832637,0.01071,49.2,89.0817724090951,48.5499068606435
"time...224",0.133277909127135,1.59481691187948,0.01103,46.8,63.6529922928191,46.7731969825062
"time...225",0.128341880122763,1.46743702919545,0.01058,44.9,70.7926244142815,48.5022780577466
"time...226",0.0873348530269612,1.08612084039297,0.01099,51.5,93.1007212493007,47.7090032917672
"time...227",0.119618711032395,1.47046520052455,0.01074,49.1,72.8296112894672,49.4187112746914
"time...228",0.106504633154726,1.30612327882432,0.01079,49.6,80.5490165876569,48.9987647981672
"time...229",0.0228293681187664,0.275621329350228,0.01097,64.8,220.698817625582,34.9067771529064
"time...230",0.104943394098954,1.28725167897989,0.01108,49.5,79.4276436492582,47.6713177204095
"time...231",0.0686207104100592,0.789099156684362,0.01094,49,113.665649878851,44.375903542764
"time...232",0.0307885198387895,0.371132650455046,0.01109,59.8,184.288141958212,37.2293947110373
"time...233",0.160664762655373,1.90019075811143,0.01068,45.4,55.4143567845648,48.0541158940903
"time...234",0.109679124215804,1.34842540825866,0.01089,49.5,77.6934930380242,48.6528088523576
"time...235",0.032718179736278,0.351389141105352,0.01094,53.5,180.302542444963,35.9802338949965
"time...236",0.0265396923094437,0.311798514224646,0.01122,60.6,197.876890987272,34.8833335158706
"time...237",0.128613303293092,1.4267484780708,0.01089,43.2,69.282299267665,46.4853880746744
"time...238",0.0715335236515381,0.91115323538753,0.01086,54.4,108.107780273419,47.0352356172849
"time...239",0.0716521316694025,0.879928422820808,0.01092,52.2,109.294519737445,46.4019388065426
"time...240",0.140416444419902,1.78355830099756,0.01081,50.1,61.2870919110062,49.5676360516125
"time...241",0.13841363659879,1.66491749726224,0.011,46.9,62.2680395094923,47.5907055074059
"time...242",0.0652064615012664,0.864475445575411,0.01075,57.7,117.69307989434,48.4711924948445
"time...243",0.0305512663709399,0.41754016027275,0.01124,67.3,183.587740087513,39.6343868013397
"time...244",0.203351315006109,2.3169381927549,0.01094,42.1,42.2793304614583,44.437172970812
"time...245",0.0973819835515482,1.09655992225634,0.01082,45.6,88.5016235167228,46.5738319699517
"time...246",0.106930583532398,1.41875628354513,0.01092,54.3,77.6331824553323,50.362983570201
"time...247",0.123563911795949,1.53311660389151,0.01082,49.4,69.9360242315442,49.2626052481414
"time...248",0.0518694153789593,0.633637710271762,0.01092,54.6,136.601656597834,43.4078655000023
"time...249",0.103209927332462,1.27994259772592,0.01069,50.5,83.2976084776647,49.6430936394223
"time...250",0.21707169782057,2.44175811451229,0.0105,41.4,40.9940926987435,45.3626296573373
"time...251",0.103864025860132,1.21543895707408,0.01076,47.2,83.5374542802411,47.9448144071743
"time...252",0.105491963512682,1.35373099993824,0.01086,52.3,79.7251509696443,49.7672732112311
"time...253",0.100260753735918,1.27714872107844,0.01052,52.4,85.1145673735368,50.4041131589126
"time...254",0.0428748640382269,0.527076783693235,0.01089,56.9,152.556170374466,41.263773018075
"time...255",0.0149999827522077,0.178052152406977,0.0115,72.5,267.905371785773,30.1207805760279
"time...256",0.15715473188085,1.86684165598316,0.01076,45.7,56.2035886294763,47.90432270087
"time...257",0.239096420891624,3.04573988860852,0.01089,47.4,32.9498981911248,44.3318886470639
"time...258",0.204069863276359,2.23503772225081,0.01089,40.2,43.0476322472788,43.9769890770672
"time...259",0.0341761400389125,0.388714694039632,0.01113,55.4,170.838207500939,36.4446153732679
"time...260",0.0390274515769211,0.448963027110968,0.01073,54.6,166.104562390681,39.8481469932572
"time...261",0.159289474318128,1.77880891472972,0.01086,42.4,56.1975071075439,46.2077115629298
"time...262",0.116562503429778,1.55123572534957,0.01092,54,71.6431261360167,50.4954601153333
"time...263",0.0487910126321886,0.611668816219809,0.01074,56.8,144.243412380159,44.1905742162497
"time...264",0.0298314583518654,0.375145231406347,0.01097,62.7,190.007648142136,38.2872862344699
"time...265",0.12430766698757,1.59007745548826,0.01109,51,67.1766446223068,48.7354012532953
"time...266",0.199975045523391,2.48230894244686,0.01077,46.9,42.1170157484776,46.7297783346385
"time...267",0.0809542899492475,1.03860818264956,0.01081,54,99.9141912709131,48.8878908494132
"time...268",0.0739021574012518,0.862049546042077,0.01075,49.3,107.980609884647,45.4668977896711
"time...269",0.111094438037524,1.30212795200802,0.01089,46.8,76.7385460756848,46.9005811114434
"time...270",0.0573523992423068,0.713496119431591,0.01082,54.8,128.801783127285,45.2517827189167
"time...271",0.118598195496546,1.51683423941675,0.01117,51.2,69.7348853294763,48.4126121026324
"time...272",0.0676821671052383,0.772094308109775,0.0108,48.8,114.801748171419,44.0396015050723
"time...273",0.0139986685215575,0.173744006619136,0.01207,76.2,268.488115153172,29.1520112898834
"time...274",0.0931686101161247,1.19310883625519,0.0109,52.9,87.3191946565854,48.5244172766372
"time...275",0.0608598659681328,0.797575941349802,0.01076,57.5,123.68228871419,47.4829096167599
"time...276",0.158319898906111,1.99179804985402,0.01064,49,55.1530305595744,49.565634782477
"time...277",0.0973249657240432,1.24428854062505,0.0108,52.6,86.0607125134871,49.7241704088057
"time...278",0.103021994141425,1.13057948578635,0.011,43.9,83.5926598769228,45.4408265595653
"time...279",0.014367283466423,0.183221912280203,0.01236,76.8,259.283670595266,29.0746734410242
"time...280",0.0139851860610602,0.162677551897069,0.01171,73.1,271.189673529923,28.6379248521872
"time...281",0.0544412677780328,0.637846070165006,0.0108,52,134.336829044619,43.3380586582823
"time...282",0.00793778471461765,0.0979509560863715,0.01639,91.6,299.917861816949,21.0474910405465
"time...283",0.180482923632924,2.00709058009643,0.01079,41.6,49.5826460333911,45.6748946805111
"time...284",0.105822838488963,1.21097260944889,0.01081,45.9,82.2956106228686,47.2580930363732
"time...285",0.084168347196406,1.11011262776033,0.01092,55.4,94.2003156380456,48.7547507387439
"time...286",0.0663845751276483,0.818472019475854,0.01093,53,115.340206686351,45.8607769449954
"time...287",0.103383882591572,1.26298001512577,0.01102,49.4,80.9967684284151,47.8009359061743
"time...288",0.185197817451992,2.43418081188844,0.01075,50.8,44.4169098988616,48.026612082655
"time...289",0.053945362402615,0.63969160664727,0.01082,52.7,134.761669056674,43.4668606943617
"time...290",0.0944423100378827,1.18191324351575,0.0108,51.5,88.713822123928,49.0619919275706
"time...291",0.0202072786669292,0.226421512677463,0.01085,63.5,237.412650191099,32.8655618563068
"time...292",0.0385486803521135,0.492464342582086,0.0108,60.4,165.944635576932,41.9513426835338
"time...293",0.0846294557541453,1.0742340968487,0.01074,53.1,97.2763348282865,49.1752785237893
"time...294",0.0861905165263799,1.02218592067749,0.01104,48.9,94.5427848511724,46.24389116614
"time...295",0.0804684200568726,1.01784280009133,0.01078,53.2,100.917041339078,48.6004652997159
"time...296",0.075210691516997,0.86544411720319,0.01071,48.5,108.708382065381,46.0597089191595
"time...297",0.109053203912892,1.49857120791899,0.01113,56.4,73.2225013339582,49.7371906122198
"time...298",0.100207067970571,1.21464964742173,0.0108,49.3,83.9164696966987,47.8437783295866
"time...299",0.122872878533954,1.48663699944681,0.01081,48,70.8976091091677,48.7195333275861
"time...300",0.110282600744976,1.24847622571092,0.01068,45.2,80.6484566632675,47.7105825491216
"time...301",0.189028650017653,2.35102515505668,0.01124,47,43.0745943824501,45.3704223202283
"time...302",0.10469920053074,1.1630175778115,0.01049,44.7,86.2183803354833,47.9781518283682
"time...303",0.164034334414122,1.88591603157108,0.01102,43.6,53.1143590099238,45.9246316181143
"time...304",0.00827614749156679,0.101680444046837,0.01563,90.2,302.597546868022,21.8799205298008
"time...305",0.031963354627191,0.371996569509646,0.01104,57.5,181.097249805623,37.0135213760251
