"","x"
"1915",7.8
"1916",223.1
"1917",2.9
"1918",17.3
"1919",11.3
"1920",15.8
"1921",56.3
"1922",25.5
"1923",5.3
"1924",52.7
"1925",85.5
"1926",33.3
"1927",33.1
"1928",25.9
"1929",5.8
"1930",31.9
"1931",7.2
"1932",34.3
"1933",53.6
"1934",11.5
"1935",80.8
"1936",18.4
"1937",13.1
"1938",23.4
"1939",33.8
"1940",12
"1941",49.8
"1942",8.3
"1943",35.7
"1944",12.1
"1945",2
"1946",20.6
"1947",5.1
"1948",11.8
"1949",18.6
"1950",6.5
"1951",4.3
"1952",20.7
"1953",49.3
"1954",33.1
"1955",82
"1956",7.5
"1957",6.9
"1958",22.8
"1959",3.2
"1960",51.4
"1961",26.7
"1962",50.7
"1963",11.2
"1964",9.1
"1965",6.9
"1966",63.3
"1967",6.4
"1968",44.8
"1969",12.2
"1970",105.6
"1971",24.8
"1972",38.6
"1973",23.2
"1974",39.5
"1975",12.9
"1976",18
"1977",49.6
"1978",23.7
"1979",2.2
"1980",11.2
"1981",82.8
"1982",4.4
"1983",65.7
"1984",17
"1985",9.5
"1986",5.4
"1987",35.9
"1988",15.8
"1989",6.4
"1990",54.8
"1991",26.5
"1992",36.1
"1993",4.2
"1994",23.8
"1995",22.1
"1996",16.9
"1997",42.9
"1998",53.4
"1999",30.1
"2000",10.4
"2001",3.9
"2002",66.8
"2003",8.2
"2004",9.7
"2005",25.5
"2006",22.2
"2007",10.2
"2008",30.4
"2009",31.7
"2010",13.9
"2011",1.9
"2012",2.2
"2013",2.3
"2014",16.9
"2015",5.4
"2016",165.3
"2017",4.2
"2018",19.6
"2019",68.3
"2020",14.2
"2021",12.2
"2022",76.8
"2023",51.5
"2024",9.7
"2025",7.5
"2026",65.6
"2027",87.7
"2028",50.6
"2029",6.4
"2030",33.6
"2031",27.1
"2032",21.4
"2033",28.5
"2034",77.8
"2035",4.9
"2036",18.8
"2037",5.7
"2038",39.8
"2039",12.1
"2040",18.8
"2041",6.6
"2042",3.3
"2043",12.1
"2044",14.4
"2045",1.8
"2046",61.5
"2047",11.2
"2048",24.2
"2049",2
"2050",17.4
"2051",26.5
"2052",9.4
"2053",41.9
"2054",6.7
"2055",13.1
"2056",25.7
"2057",16.6
"2058",8.5
"2059",10.6
"2060",39.9
"2061",20.3
"2062",11.2
"2063",27.9
"2064",12.8
"2065",32.6
"2066",30.1
"2067",15.7
"2068",18.6
"2069",9.1
"2070",15.4
"2071",60.1
"2072",22.6
"2073",2.9
"2074",7.9
"2075",3.9
"2076",8.2
"2077",9.5
"2078",11.7
"2079",13.2
"2080",77.3
"2081",10.2
"2082",27.9
"2083",13.8
"2084",13.3
"2085",13.6
"2086",28.7
"2087",52
"2088",63.4
"2089",6.3
"2090",72.1
"2091",17
"2092",32.3
"2093",19.5
"2094",34.2
"2095",2.7
"2096",16.9
"2097",17.7
"2098",9.5
"2099",33.1
"2100",5
"2101",11.3
"2102",21.4
"2103",6.4
"2104",9.7
"2105",8.7
"2106",2.7
"2107",75.2
"2108",14.3
"2109",13.7
"2110",4.2
"2111",16.9
"2112",27.7
"2113",26.9
"2114",39.5
"2115",67
"2116",1.7
"2117",15.2
"2118",21.9
"2119",9.7
"2120",31.6
"2121",94.6
"2122",21.4
"2123",14.4
"2124",13.6
"2125",4.6
"2126",9.4
"2127",16.2
"2128",15.5
"2129",30.1
"2130",66.6
"2131",34.9
"2132",44.6
"2133",27.6
"2134",24.9
"2135",13.3
"2136",11.3
"2137",5.2
"2138",14.3
"2139",80.8
"2140",4.2
"2141",78.4
"2142",30.1
"2143",13.5
"2144",25.6
"2145",5.2
"2146",52.2
"2147",7.5
"2148",9.6
"2149",5.9
"2150",25.4
"2151",41.4
"2152",2.1
"2153",6.7
"2154",9.6
"2155",116.9
"2156",27.3
"2157",9.1
"2158",6.9
"2159",75.1
"2160",24.5
"2161",19.6
"2162",8.1
"2163",19.5
"2164",16.9
"2165",0.7
"2166",11.9
"2167",66.1
"2168",20.3
"2169",9.1
"2170",4.9
"2171",1.7
"2172",8
"2173",52.7
"2174",35.8
"2175",14.1
"2176",62.2
"2177",10.2
"2178",15.8
"2179",32.7
"2180",20.8
"2181",3.5
"2182",49.6
"2183",9.5
"2184",28.3
"2185",34.4
"2186",115.1
"2187",10.3
"2188",20.9
"2189",4.1
"2190",15.5
"2191",10.6
"2192",10.6
"2193",74
"2194",4.1
"2195",13.3
"2196",6.9
"2197",3.9
"2198",10
"2199",20.9
"2200",31.6
"2201",11.1
"2202",9.5
"2203",20.6
"2204",24.5
"2205",52.7
"2206",10.2
"2207",2.5
"2208",11.8
"2209",38.4
"2210",57
"2211",58.2
"2212",14.4
"2213",44.1
"2214",2.1
"2215",9.3
"2216",29.5
"2217",2.9
"2218",138.8
"2219",3.2
"2220",3.2
"2221",8.8
"2222",13.3
"2223",3.3
"2224",52
"2225",4.4
"2226",47.1
"2227",3.6
"2228",16.4
"2229",13.7
"2230",32
"2231",10
"2232",15.7
"2233",102
"2234",2.2
"2235",4.2
"2236",5.7
"2237",28.5
"2238",46.7
"2239",5.5
"2240",123.7
"2241",13.1
"2242",39.3
"2243",11.1
"2244",4.4
"2245",15.5
"2246",9.7
"2247",10
"2248",27.3
"2249",34.1
"2250",29.3
"2251",6.2
"2252",1.7
"2253",50.4
"2254",53.6
"2255",19.1
"2256",4
"2257",12
"2258",13.7
"2259",12
"2260",44.6
"2261",66.2
"2262",6
"2263",23.1
"2264",19.9
"2265",30.1
"2266",22.9
"2267",30.3
"2268",2.3
"2269",2
"2270",76.8
"2271",12.2
"2272",26.2
"2273",10.7
"2274",16.5
"2275",4.4
"2276",11.1
"2277",17.1
"2278",48
"2279",153.1
"2280",18.2
"2281",17
"2282",37
"2283",62
"2284",36.4
"2285",59.2
"2286",5.6
"2287",58.7
"2288",11.4
"2289",44.7
"2290",43.4
"2291",6.1
"2292",37.6
"2293",8.6
"2294",30.7
"2295",34.1
"2296",8.7
"2297",17.6
"2298",8.6
"2299",7.6
"2300",3.9
"2301",39.1
"2302",34.5
"2303",14.5
"2304",42.4
"2305",57.4
"2306",21.8
"2307",6.5
"2308",4.8
"2309",26.3
"2310",51.1
"2311",13.2
"2312",54.6
"2313",60.5
"2314",40.8
"2315",6.7
"2316",53.7
"2317",42.5
"2318",42.9
"2319",23.8
"2320",8
"2321",5.3
"2322",10.5
"2323",27.1
"2324",27.3
"2325",16.2
"2326",36.5
"2327",12.9
"2328",2.3
"2329",36.9
"2330",14.8
"2331",34.6
"2332",4.4
"2333",33.2
"2334",52.4
"2335",54.3
"2336",32.7
"2337",4
"2338",2.6
"2339",36
"2340",3.9
"2341",18.5
"2342",24
"2343",11
"2344",42.9
"2345",28.1
"2346",9
"2347",2.6
"2348",30.7
"2349",3.4
"2350",5.1
"2351",2
"2352",4.1
"2353",36.6
"2354",26.9
"2355",19.5
"2356",44.8
"2357",20.7
"2358",16.2
"2359",9.5
"2360",25.3
"2361",11.8
"2362",42.6
"2363",38.9
"2364",20
"2365",7.4
"2366",8.5
"2367",68.7
"2368",6.5
"2369",6.3
"2370",24.5
"2371",70.4
"2372",40.3
"2373",0.8
"2374",2.1
"2375",16.3
"2376",15.9
"2377",21.8
"2378",14.3
"2379",45.8
"2380",7.3
"2381",5.5
"2382",7.2
"2383",6.7
"2384",17.2
"2385",40.5
"2386",10
"2387",103.1
"2388",14.1
"2389",28.6
"2390",65.7
"2391",23.6
"2392",8.4
"2393",44.2
"2394",6.8
"2395",55.8
"2396",5
"2397",21.7
"2398",35.9
"2399",14.1
"2400",41.3
"2401",7.1
"2402",12.3
"2403",33.8
"2404",14.3
"2405",11.6
"2406",156.3
"2407",5.3
"2408",56.8
"2409",66
"2410",30.3
"2411",4.1
"2412",35.3
"2413",20
"2414",4.7
"2415",10.2
"2416",63.1
"2417",17.3
"2418",10.6
"2419",50.8
"2420",10
"2421",44.2
"2422",13.8
"2423",4
"2424",58.9
"2425",15.8
"2426",60.8
"2427",87.2
"2428",70.1
"2429",3.5
"2430",10.4
"2431",3.1
"2432",43
"2433",11.1
"2434",21.7
"2435",28.7
"2436",0.8
"2437",1.6
"2438",11.7
"2439",6.5
"2440",27.9
"2441",91.4
"2442",23.7
"2443",30.1
"2444",19.8
"2445",10.5
"2446",32.5
"2447",19.1
"2448",9.3
"2449",24.1
"2450",10.9
"2451",16.9
"2452",43.6
"2453",21.7
"2454",35.6
"2455",103.6
"2456",83.9
"2457",23.8
"2458",39.7
"2459",58.3
"2460",20.3
"2461",11.7
"2462",4.7
"2463",24.8
"2464",17.7
"2465",19.5
"2466",14.6
"2467",52.5
"2468",11.4
"2469",47.3
"2470",54.4
"2471",19
"2472",14.4
"2473",42.7
"2474",27.5
"2475",6.1
"2476",14.8
"2477",29.4
"2478",2.8
"2479",6.1
"2480",16.2
"2481",3.8
"2482",7.9
"2483",25.2
"2484",24.1
"2485",31.1
"2486",4.1
"2487",4.5
"2488",4.9
"2489",25.5
"2490",19.6
"2491",21
"2492",12.1
"2493",43.4
"2494",26.2
"2495",19.9
"2496",82.5
"2497",61.1
"2498",68.6
"2499",4.6
"2500",55.8
"2501",34.2
"2502",22.6
"2503",4.3
"2504",92.6
"2505",2.6
"2506",15.9
"2507",2.5
"2508",18.1
"2509",0.9
"2510",71.6
"2511",7.2
"2512",71
"2513",3.2
"2514",13.6
"2515",50.9
"2516",74.2
"2517",70.2
"2518",7.9
"2519",31.2
"2520",12.5
"2521",122.8
"2522",36.6
"2523",19.7
"2524",171
"2525",38.2
"2526",54.3
"2527",15.8
"2528",4.5
"2529",36.1
"2530",14.4
"2531",27
"2532",38.1
"2533",9.5
"2534",6.4
"2535",54.2
"2536",27.6
"2537",48.1
"2538",7.2
"2539",9.9
"2540",12.6
"2541",49.2
"2542",8.6
"2543",12.4
"2544",7.5
"2545",1.5
"2546",6.8
"2547",1.8
"2548",15.8
"2549",26.8
"2550",19.3
"2551",16.5
"2552",83.7
"2553",25.2
"2554",18.3
"2555",5.8
"2556",10.6
"2557",7.4
"2558",36.6
"2559",6.1
"2560",37.2
"2561",59
"2562",49.1
"2563",68.9
"2564",20.8
"2565",5.5
"2566",10.5
"2567",40.9
"2568",41.6
"2569",66.4
"2570",20.8
"2571",17.4
"2572",81.7
"2573",2.1
"2574",4.4
"2575",17
"2576",44
"2577",28.1
"2578",33.3
"2579",154.5
"2580",31.1
"2581",6.5
"2582",31.3
"2583",9.2
"2584",11.1
"2585",5.9
"2586",22
"2587",20.6
"2588",50.1
"2589",28.6
"2590",40.4
"2591",59
"2592",2.1
"2593",11.4
"2594",31.5
"2595",44.1
"2596",171.7
"2597",1.9
"2598",16.9
"2599",18.8
"2600",14.3
"2601",19
"2602",42
"2603",13.8
"2604",63.1
"2605",37.5
"2606",18.2
"2607",29.1
"2608",40
"2609",72.7
"2610",14.2
"2611",60
"2612",51.3
"2613",28.1
"2614",5.4
"2615",5.7
"2616",35.3
"2617",11.7
"2618",26.5
"2619",23.9
"2620",51.2
"2621",48.6
"2622",56.4
"2623",10
"2624",3.3
"2625",10.6
"2626",15.9
"2627",66.2
"2628",26
"2629",47.8
"2630",107.3
"2631",22.5
"2632",24.1
"2633",42.2
"2634",19
"2635",24.4
"2636",25.5
"2637",18.8
"2638",71.7
"2639",4.2
"2640",14.1
"2641",11.1
"2642",17.9
"2643",2
"2644",3.5
"2645",31.9
"2646",26.3
"2647",5.8
"2648",40.8
"2649",17.2
"2650",3.5
"2651",17.8
"2652",20.9
"2653",17.1
"2654",57.5
"2655",21.2
"2656",8.3
"2657",0.6
"2658",20.3
"2659",37.8
"2660",42.4
"2661",2.7
"2662",18.7
"2663",17.2
"2664",49.9
"2665",51.7
"2666",77.2
"2667",39.7
"2668",40.5
"2669",94.8
"2670",25.8
"2671",10.9
"2672",5.7
"2673",64.2
"2674",29.9
"2675",5.2
"2676",58.2
"2677",4.3
"2678",23.8
"2679",40.9
"2680",36.4
"2681",4.4
"2682",23.6
"2683",27.9
"2684",21.8
"2685",85.1
"2686",10.7
"2687",56.4
"2688",41.8
"2689",3.1
"2690",4
"2691",18
"2692",2.9
"2693",25.6
"2694",58
"2695",3.6
"2696",47.1
"2697",16.5
"2698",22.7
"2699",119.3
"2700",32.4
"2701",11.8
"2702",53.3
"2703",30.7
"2704",40
"2705",5.1
"2706",12.1
"2707",22
"2708",15.2
"2709",12.1
"2710",21.7
"2711",11.6
"2712",41.2
"2713",9.2
"2714",28.3
"2715",3
"2716",42.6
"2717",13.4
"2718",3.7
"2719",10
"2720",26.9
"2721",30.2
"2722",41.7
"2723",6.3
"2724",36.5
"2725",17.9
"2726",8.5
"2727",95.5
"2728",2.3
"2729",5
"2730",29.1
"2731",10.6
"2732",39.3
"2733",67.4
"2734",37.1
"2735",27.4
"2736",5.9
"2737",18
"2738",21
"2739",7.2
"2740",3.1
"2741",21.9
"2742",36.8
"2743",10.1
"2744",24.8
"2745",16.6
"2746",27.6
"2747",16.9
"2748",9.6
"2749",16.2
"2750",14.7
"2751",15.5
"2752",33.7
"2753",23.1
"2754",89.4
"2755",48.2
"2756",40.1
"2757",20
"2758",18.9
"2759",27.5
"2760",13.4
"2761",16.9
"2762",14.5
"2763",34.2
"2764",18.3
"2765",66.3
"2766",26.4
"2767",35.2
"2768",18.1
"2769",17.5
"2770",20.1
"2771",25.2
"2772",2.1
"2773",67.1
"2774",10.8
"2775",63.3
"2776",57.9
"2777",13
"2778",33
"2779",2.2
"2780",81.9
"2781",26.6
"2782",59.2
"2783",9.7
"2784",1.7
"2785",16.2
"2786",67.8
"2787",37.5
"2788",63.4
"2789",32.2
"2790",49.7
"2791",21.9
"2792",12.6
"2793",3.1
"2794",12
"2795",20.2
"2796",10
"2797",30.9
"2798",50.1
"2799",6.4
"2800",21.7
"2801",5.9
"2802",13
"2803",23.7
"2804",2.9
"2805",11.1
"2806",29.1
"2807",37.2
"2808",10.1
"2809",16.3
"2810",3.7
"2811",18.2
"2812",23.1
"2813",29.3
"2814",34.2
"2815",33.5
"2816",3.1
"2817",75.4
"2818",36.2
"2819",23.5
"2820",45.1
"2821",12.7
"2822",66.3
"2823",1.7
"2824",1.5
"2825",22.1
"2826",20.7
"2827",12.3
"2828",59
"2829",10.5
"2830",5.7
"2831",76.4
"2832",55.2
"2833",23.6
"2834",9.1
"2835",19.1
"2836",34.8
"2837",19.8
"2838",7.9
"2839",18.7
"2840",57.7
"2841",13.1
"2842",5.4
"2843",42.5
"2844",95.2
"2845",33.8
"2846",4
"2847",13.7
"2848",26.2
"2849",9
"2850",9.1
"2851",5.3
"2852",36
"2853",9.5
"2854",2.6
"2855",14.7
"2856",38.2
"2857",33.7
"2858",23.2
"2859",32.9
"2860",1.9
"2861",28.4
"2862",19.1
"2863",52.9
"2864",47.3
"2865",55.1
"2866",2.3
"2867",38
"2868",31.8
"2869",5.8
"2870",12.8
"2871",10.9
"2872",3
"2873",11.5
"2874",15.2
"2875",37.6
"2876",43.5
"2877",39.7
"2878",16.8
"2879",5.1
"2880",22.5
"2881",36.1
"2882",39.8
"2883",10.5
"2884",2.5
"2885",6.3
"2886",7.5
"2887",29.7
"2888",91.3
"2889",2.3
"2890",1.7
"2891",3.3
"2892",66.5
"2893",29.7
"2894",10.1
"2895",8.2
"2896",1
"2897",4.9
"2898",14.3
"2899",33.9
"2900",24.3
"2901",69.3
"2902",28.7
"2903",36
"2904",15.8
"2905",17.1
"2906",16
"2907",23.3
"2908",16
"2909",13.7
"2910",55.8
"2911",55.7
"2912",21.3
"2913",43.3
"2914",1
"2915",37.9
"2916",57.9
"2917",80.4
"2918",27.7
"2919",105.2
"2920",3.6
"2921",106.4
"2922",58.6
"2923",70.6
"2924",41.5
"2925",80.4
"2926",8.2
"2927",20.1
"2928",13.3
"2929",4
"2930",11.2
"2931",39.2
"2932",4.8
"2933",18
"2934",20.2
"2935",11.3
"2936",35.8
"2937",20.7
"2938",9.4
"2939",5.9
"2940",7.6
"2941",31.5
"2942",10.3
"2943",39.3
"2944",71.8
"2945",2.3
"2946",38.3
"2947",23.8
"2948",3.1
"2949",14
"2950",10
"2951",21.9
"2952",10.8
"2953",63.1
"2954",6.9
"2955",5.3
"2956",18.9
"2957",2
"2958",30.4
"2959",10.1
"2960",26.3
"2961",48.8
"2962",7.9
"2963",20.5
"2964",10.5
"2965",6.6
"2966",20.1
"2967",35
"2968",1.6
"2969",21.9
"2970",20.3
"2971",27.4
"2972",69
"2973",4.8
"2974",52.8
"2975",5
"2976",16.1
"2977",13.5
"2978",8.1
"2979",3.8
"2980",18.1
"2981",75.1
"2982",10.5
"2983",4.1
"2984",28.1
"2985",54.4
"2986",0.6
"2987",7.5
"2988",1.6
"2989",11.8
"2990",4.4
"2991",15.7
"2992",35.2
"2993",19.3
"2994",17.1
"2995",21.5
"2996",11.7
"2997",2.7
"2998",6.6
"2999",29.9
"3000",38.8
"3001",7.2
"3002",3.4
"3003",11
"3004",24.5
"3005",8.4
"3006",78.8
"3007",33
"3008",45.1
"3009",3.2
"3010",28.5
"3011",101.6
"3012",30.7
"3013",4.2
"3014",0.9
"3015",6.4
"3016",15.7
"3017",17
"3018",50.9
"3019",26.3
"3020",12.1
"3021",54.3
"3022",13.9
"3023",51.6
"3024",33.5
"3025",31.6
"3026",44.4
"3027",16.4
"3028",58.1
"3029",8.4
"3030",19.9
"3031",36.4
"3032",55.2
"3033",5.7
"3034",101.2
"3035",20.2
"3036",48.7
"3037",27.4
"3038",32.8
"3039",12
"3040",19.1
"3041",16.5
"3042",25.4
"3043",26.1
"3044",16.9
"3045",5.3
"3046",12
"3047",55.9
"3048",61.6
"3049",69.1
"3050",19.8
"3051",7.8
"3052",5
"3053",13.3
"3054",9.9
"3055",67
"3056",7.7
"3057",0.7
"3058",8.9
"3059",71.8
"3060",38.3
"3061",42
"3062",24.9
"3063",120.7
"3064",36.4
"3065",4.8
"3066",23.7
"3067",61.2
"3068",51.4
"3069",3.4
"3070",13.1
"3071",33.7
"3072",8.2
"3073",71.6
"3074",5.1
"3075",15.3
"3076",45.6
"3077",7.1
"3078",11.2
"3079",51.4
"3080",7.4
"3081",34.6
"3082",14.2
"3083",44.3
"3084",1.7
"3085",8.9
"3086",1.9
"3087",0.9
"3088",13.3
"3089",8.9
"3090",6.4
"3091",2.2
"3092",18.1
"3093",2.9
"3094",46.9
"3095",9.5
"3096",76.5
"3097",23
"3098",86.9
"3099",81.8
"3100",47.6
"3101",7.1
"3102",4.3
"3103",30.4
"3104",20.8
"3105",5.1
"3106",9.6
"3107",7.8
"3108",3.6
"3109",10.9
"3110",13.6
"3111",56.1
"3112",7.3
"3113",18.6
"3114",27.6
"3115",8.4
"3116",44.8
"3117",46.3
"3118",39.9
"3119",9.6
"3120",62.2
"3121",16.3
"3122",40.6
"3123",19.4
"3124",4.6
"3125",61
"3126",7.3
"3127",64.6
"3128",13
"3129",16.8
"3130",14.7
"3131",2.2
"3132",46.6
"3133",41.2
"3134",6.3
"3135",7
"3136",45.2
"3137",15.2
"3138",8.9
"3139",10.1
"3140",42.7
"3141",40.1
"3142",12.7
"3143",15.6
"3144",16.2
"3145",17.1
"3146",2.5
"3147",62.6
"3148",4.4
"3149",12.9
"3150",10
"3151",26.1
"3152",38.9
"3153",39.5
"3154",1.8
"3155",23.6
"3156",57.1
"3157",42
"3158",6.9
"3159",57
"3160",65.5
"3161",10.6
"3162",22.1
"3163",6
"3164",16.2
"3165",41
"3166",27.4
"3167",19.8
"3168",26.2
"3169",3.5
"3170",20.4
"3171",2.2
"3172",44.1
"3173",54.2
"3174",100.9
"3175",92.2
"3176",52.4
"3177",18.8
"3178",9.8
"3179",21.3
"3180",5.7
"3181",5.5
"3182",1
"3183",26.5
"3184",39.7
"3185",3.8
"3186",8.9
"3187",4.4
"3188",6.6
"3189",3.1
"3190",40.4
"3191",2.6
"3192",15.8
"3193",28.3
"3194",4.9
"3195",10
"3196",10.7
"3197",11.4
"3198",7.2
"3199",28.1
"3200",25.3
"3201",25.2
"3202",57.2
"3203",44.4
"3204",29.8
"3205",12.1
"3206",8.3
"3207",22.7
"3208",26.9
"3209",43.7
"3210",79.3
"3211",3
"3212",31.9
"3213",4
"3214",5.3
"3215",51.2
"3216",104.5
"3217",20.5
"3218",7.8
"3219",29.1
"3220",28.7
"3221",6.9
"3222",7.1
"3223",2.1
"3224",9.3
"3225",33.9
"3226",49.7
"3227",6.6
"3228",8.3
"3229",26.3
"3230",2.9
"3231",11.2
"3232",9.5
"3233",14.9
"3234",38
"3235",50
"3236",35.6
"3237",3.8
"3238",68.7
"3239",29.7
"3240",12.4
"3241",5
"3242",41.1
"3243",16.2
"3244",115.8
"3245",19.9
"3246",21.9
"3247",20.6
"3248",57.3
"3249",37.4
"3250",23.5
"3251",17.1
"3252",7.6
"3253",74.8
"3254",4.1
"3255",33.7
"3256",16.2
"3257",6.5
"3258",43.5
"3259",41.2
"3260",15.2
"3261",1.3
"3262",28.8
"3263",20.2
"3264",56.7
"3265",40.7
"3266",6.6
"3267",33.2
"3268",15.1
"3269",2.5
"3270",22.3
"3271",59.6
"3272",9.8
"3273",22.5
"3274",12
"3275",33.3
"3276",3.7
"3277",45.6
"3278",18.2
"3279",27.7
"3280",6.9
"3281",2.8
"3282",10
"3283",8.5
"3284",42.1
"3285",17.2
"3286",13
"3287",3.5
"3288",7.8
"3289",1.6
"3290",56.9
"3291",6.4
"3292",13.1
"3293",96.8
"3294",32.1
"3295",44.2
"3296",93.6
"3297",5.7
"3298",11.7
"3299",17.2
"3300",6
"3301",46.5
"3302",4
"3303",5.5
"3304",27.3
"3305",1.9
"3306",76
"3307",33.2
"3308",17.8
"3309",40
"3310",13.3
"3311",19.8
"3312",3.4
"3313",3.3
"3314",23.5
"3315",25.1
"3316",94.2
"3317",24.4
"3318",12.5
"3319",5.1
"3320",30.3
"3321",56.5
"3322",11
"3323",24.7
"3324",13.1
"3325",7.3
"3326",4.3
"3327",79.8
"3328",22.3
"3329",26.3
"3330",56.5
"3331",6.2
"3332",8.8
"3333",33
"3334",8.1
"3335",6.4
"3336",36.9
"3337",17.5
"3338",20.4
"3339",6.2
"3340",25.2
"3341",16.2
"3342",57.7
"3343",23.3
"3344",10.5
"3345",28.2
"3346",13.2
"3347",15
"3348",23.6
"3349",6.9
"3350",10.2
"3351",77.4
"3352",153.9
"3353",10
"3354",17.5
"3355",2.6
"3356",14.7
"3357",4
"3358",3.4
"3359",4.2
"3360",21.8
"3361",44.2
"3362",31.3
"3363",9.6
"3364",4.2
"3365",12.1
"3366",24.1
"3367",4.4
"3368",8.5
"3369",22.5
"3370",14.8
"3371",33.1
"3372",21.6
"3373",27.5
"3374",62.3
"3375",25.4
"3376",12.9
"3377",20.9
"3378",9.6
"3379",2.7
"3380",12.6
"3381",15.9
"3382",16.4
"3383",27.9
"3384",8.4
"3385",20.2
"3386",28.9
"3387",2.5
"3388",9
"3389",19.3
"3390",4.4
"3391",31.5
"3392",95.1
"3393",25.4
"3394",23.5
"3395",51.4
"3396",49.1
"3397",120.9
"3398",3.1
"3399",21.3
"3400",13.8
"3401",0.5
"3402",85.7
"3403",9
"3404",1.5
"3405",8
"3406",9.3
"3407",5.4
"3408",33.2
"3409",42.7
"3410",19.7
"3411",19.3
"3412",35.9
"3413",8.4
"3414",4.5
"3415",4.8
"3416",25.9
"3417",57.9
"3418",55.3
"3419",13.9
"3420",2.3
"3421",55.1
"3422",12.6
"3423",37
"3424",15.9
"3425",42.5
"3426",59.5
"3427",1.2
"3428",17.4
"3429",10.1
"3430",20
"3431",4.2
"3432",16.3
"3433",30.7
"3434",12.3
"3435",10.3
"3436",29.9
"3437",8
"3438",5.8
"3439",34.7
"3440",22
"3441",20.3
"3442",19.3
"3443",18.2
"3444",6.1
"3445",11.7
"3446",38.6
"3447",16.1
"3448",5.7
"3449",40.3
"3450",53.1
"3451",9
"3452",10.7
"3453",70.1
"3454",59.5
"3455",88.4
"3456",35
"3457",3.5
"3458",1.1
"3459",18.2
"3460",7.4
"3461",67.6
"3462",40.5
"3463",9.5
"3464",2.4
"3465",79.8
"3466",12.8
"3467",20.9
"3468",4
"3469",68.5
"3470",2.3
"3471",9.1
"3472",14.7
"3473",79.8
"3474",56.9
"3475",20.7
"3476",3.3
"3477",9.2
"3478",7.7
"3479",24.8
"3480",17.2
"3481",57.7
"3482",12.9
"3483",43
"3484",4.5
"3485",8.3
"3486",27.8
"3487",5.9
"3488",12.7
"3489",26.6
"3490",7.4
"3491",3.8
"3492",44.3
"3493",16.3
"3494",14.6
"3495",11.5
"3496",54.6
"3497",2.8
"3498",19.2
"3499",39.7
"3500",34.4
"3501",3.9
"3502",48.1
"3503",17.2
"3504",62
"3505",15.9
"3506",27.6
"3507",16.2
"3508",3
"3509",23.2
"3510",56.1
"3511",17.3
"3512",57.8
"3513",31.5
"3514",4.5
"3515",7.1
"3516",23
"3517",10
"3518",23.4
"3519",78.2
"3520",2.6
"3521",8.4
"3522",23.1
"3523",81.8
"3524",1.7
"3525",98.2
"3526",42.9
"3527",15.5
"3528",118.9
"3529",10.5
"3530",13.3
"3531",2.4
"3532",11.6
"3533",21.3
"3534",5.6
"3535",39.4
"3536",8.3
"3537",18
"3538",52.7
"3539",28.5
"3540",18.6
"3541",29.1
"3542",7.5
"3543",17.3
"3544",3.8
"3545",96.1
"3546",15.7
"3547",29.3
"3548",34.5
"3549",31.5
"3550",46.7
"3551",12.7
"3552",32.9
"3553",29.9
"3554",31.6
"3555",10.3
"3556",47.4
"3557",25.8
"3558",72.1
"3559",12.1
"3560",2.3
"3561",10.8
"3562",24.7
"3563",6.7
"3564",43.7
"3565",61.9
"3566",2.5
"3567",4
"3568",25.9
"3569",25.2
"3570",35.8
"3571",8.3
"3572",18
"3573",13.2
"3574",8.4
"3575",1.6
"3576",27.9
"3577",30.5
"3578",22
"3579",69.1
"3580",20.1
"3581",10.9
"3582",23.7
"3583",1.3
"3584",57.1
"3585",20.3
"3586",49
"3587",21.3
"3588",4.2
"3589",62.3
"3590",0.9
"3591",19.7
"3592",3.5
"3593",59
"3594",80.3
"3595",20.6
"3596",21.1
"3597",6.9
"3598",11.6
"3599",17.2
"3600",38.9
"3601",12.4
"3602",4.9
"3603",38.3
"3604",17.3
"3605",7
"3606",114
"3607",43.9
"3608",87.9
"3609",19
"3610",15.4
"3611",13.7
"3612",42.7
"3613",15.9
"3614",5.7
"3615",16.9
"3616",98.3
"3617",35.3
"3618",80.9
"3619",2.6
"3620",39.4
"3621",22.4
"3622",65.6
"3623",17.5
"3624",24.2
"3625",65.7
"3626",34
"3627",13.8
"3628",10.8
"3629",12.9
"3630",30.1
"3631",94.9
"3632",16.2
"3633",3
"3634",38
"3635",65.3
"3636",15.3
"3637",34.3
"3638",19.4
"3639",61.9
"3640",27.9
"3641",9.5
"3642",56.4
"3643",6
"3644",75.9
"3645",13.8
"3646",103
"3647",134.4
"3648",18.1
"3649",12.6
"3650",5.8
"3651",10.9
"3652",16.9
"3653",99
"3654",53.8
"3655",20.7
"3656",20.6
"3657",2.4
"3658",10.5
"3659",65.4
"3660",15.5
"3661",2.9
"3662",6.4
"3663",63.1
"3664",59.9
"3665",12
"3666",1.4
"3667",2.9
"3668",31.3
"3669",43.3
"3670",14.7
"3671",5.2
"3672",12.8
"3673",34
"3674",54.3
"3675",46.5
"3676",20.6
"3677",27.5
"3678",3.5
"3679",19.2
"3680",45.1
"3681",93.4
"3682",42.3
"3683",22
"3684",9.8
"3685",6.5
"3686",18.1
"3687",3.2
"3688",15.5
"3689",6.5
"3690",25.4
"3691",7
"3692",21.4
"3693",85.7
"3694",12.3
"3695",24.5
"3696",3.3
"3697",52.6
"3698",10.3
"3699",20.4
"3700",16.5
"3701",24
"3702",11.4
"3703",2.2
"3704",43
"3705",7.4
