"","V1"
"224",1.90416823653648
"225",9.38230902493494
"226",6.09920196482189
"227",10.8128228574271
"228",31.3277576394143
"229",68.9154491525928
"230",8.06202213787232
"231",11.3389455634911
"232",32.5043745109641
"233",13.0151252024151
"234",6.65592655292047
"235",33.1290609173202
"236",22.7522857436012
"237",8.07492888762643
"238",42.2044671409857
"239",29.847810442282
"240",84.5190573042078
"241",111.830066514725
"242",42.4539355145332
"243",18.4976644638266
"244",20.8760103686254
"245",50.9689626595767
"246",35.4711534320374
"247",17.1038867222161
"248",7.65670632820053
"249",24.7073698360079
"250",19.2108183182629
"251",12.7516887027829
"252",8.71850378509046
"253",41.9296081007986
"254",56.2309394004816
"255",71.2595200408326
"256",53.2628252932237
"257",5.5868815904481
"258",76.4104739316581
"259",75.0394217234063
"260",10.8473202084367
"261",1.87761361898969
"262",40.0287130177246
"263",12.2987334195592
"264",6.91710898185613
"265",26.6626959132479
"266",5.35408078102867
"267",17.9569561007632
"268",20.4509539312786
"269",28.6748005918433
"270",26.2180315091394
"271",23.3868646185104
"272",13.9413599671213
"273",33.5657804628489
"274",1.86021767866281
"275",11.8369211918596
"276",15.7608343905918
"277",56.9141103615231
"278",7.68549469233515
"279",39.4338541966686
"280",3.19141709252742
"281",26.3997033322294
"282",37.5437444704977
"283",39.3385653631822
"284",7.60591333816333
"285",22.1617011608655
"286",10.0991541665476
"287",11.9408734772341
"288",24.6778465412082
"289",27.1461346645672
"290",13.0006200550592
"291",5.16635851326936
"292",18.5436380261034
"293",69.453307133938
"294",23.4279240462008
"295",39.2585176273436
"296",45.3131246468596
"297",20.6703912514605
"298",10.6852083569103
"299",4.60933999575507
"300",163.649702267073
"301",63.3244755751438
"302",81.0143952419704
"303",33.646506075631
"304",23.6646187593758
"305",9.79591131900652
"306",35.6654869608534
"307",12.0478684797701
"308",23.7379820675726
"309",62.4356308779528
"310",34.1831775025438
"311",10.3291387315998
"312",2.79305752683549
"313",2.09781050946753
"314",17.208880132669
"315",17.1909900629063
"316",31.889438776742
"317",13.9209196738598
"318",79.4033286697362
"319",12.4332229377417
"320",18.5362521333284
"321",1.20395703280494
"322",102.348218526863
"323",13.5997183439746
"324",7.37198699628064
"325",63.7792905967928
"326",17.2998497618271
"327",27.2725994774837
"328",15.2382709489932
"329",6.86479681945376
"330",6.85316734299248
"331",50.6905525531482
"332",7.40616811794991
"333",39.8356322584598
"334",26.9132316070919
"335",56.523094749642
"336",65.7284993533383
"337",14.971558741362
"338",80.2931228558346
"339",7.96586743420289
"340",38.1298447952321
"341",42.0689424342399
"342",40.0939343542645
"343",23.187755815773
"344",2.67010083320968
"345",2.95972428630388
"346",2.18831297509514
"347",9.925421430933
"348",17.0015633203258
"349",14.1903387605244
"350",24.2415958880701
"351",38.0898592392034
"352",11.6004602945234
"353",19.4715965473924
"354",1.17139739307085
"355",41.8074301058456
"356",24.9874083784411
"357",50.7850071236291
"358",35.2982946214796
"359",5.46233750197719
"360",19.3611928431451
"361",8.46749292778189
"362",90.785163978088
"363",50.8450023111753
"364",9.15555900328823
"365",31.9633144914925
"366",13.7143697571175
"367",16.8666177236068
"368",11.3409644129657
"369",37.0459476956695
"370",26.8801346220952
"371",4.52195539859869
"372",8.82743053352741
"373",92.5809302948288
"374",6.14241970656121
"375",21.4157243944939
"376",39.2124543304477
"377",4.3789183774122
"378",32.4743469821603
"379",18.8782495073116
"380",99.0350960572896
"381",5.24498998150259
"382",12.8809129268566
"383",24.342075970474
"384",32.5755669956859
"385",73.8564383255945
"386",44.4844301089385
"387",58.4643911072371
"388",33.6830745545553
"389",17.5512411125399
"390",6.41356363134534
"391",19.3442690839154
"392",7.31195015351737
"393",22.7434688405425
"394",27.0058753736509
"395",2.85956513906535
"396",22.5019872186099
"397",12.397378871181
"398",1.95513906755851
"399",50.2469143797562
"400",40.4285727838349
"401",37.5700044309573
"402",43.6490778784724
"403",29.6176130174979
"404",22.4463708881181
"405",20.2764149554851
"406",6.92192894209636
"407",15.7890045627919
"408",15.3463140948729
"409",14.9310912475913
"410",33.9773125985971
"411",8.54761687969543
"412",3.40811098804871
"413",7.99453711206801
"414",5.47863736959645
"415",29.8045831201311
"416",3.69932264058284
"417",6.12283096166894
"418",12.4828086201599
"419",13.4318074651269
"420",72.9324226361126
"421",50.8609706521189
"422",19.9023692128883
"423",1.76353438940159
"424",17.6307042805803
"425",8.84080831241945
"426",13.5338159969963
"427",13.5414138521672
"428",23.3719151491241
"429",101.463188971473
"430",23.4460104817023
"431",41.689552685537
"432",80.6787518114777
"433",10.980569210616
"434",21.1502040821727
"435",5.93502563629319
"436",8.34065319804808
"437",26.2987562732524
"438",49.5289421644846
"439",49.2226773379679
"440",16.8580817438367
"441",11.4112735974349
"442",17.8321221975226
"443",9.07161780863871
"444",67.4724424344019
"445",5.21492188101692
"446",3.53893805521525
