"","V1"
"225",86.0371344190456
"226",69.7154935631802
"227",197.881181939168
"228",94.9949828912529
"229",107.312132003296
"230",85.4718906513826
"231",82.6751118538627
"232",103.437349118233
"233",95.2177319292239
"234",76.0865937592783
"235",165.453936354922
"236",89.4989092325244
"237",77.836018921539
"238",65.4637395778605
"239",102.040427855166
"240",125.466791197117
"241",136.473337622764
"242",95.315594273778
"243",134.313138529808
"244",114.756311172295
"245",131.297644472193
"246",142.601625098304
"247",203.770589096388
"248",74.6136420564645
"249",104.570647419018
"250",83.2450437023518
"251",141.159295305964
"252",141.346979831607
"253",148.951481339652
"254",81.339333197075
"255",82.7433900194832
"256",75.1326588123157
"257",67.2747528040291
"258",88.8692767313638
"259",90.3167624764265
"260",112.989183750604
"261",98.8432134185048
"262",74.0103130899059
"263",89.9290104600242
"264",78.2304211745288
"265",86.4387415604446
"266",80.2092149690963
"267",89.1124861881883
"268",173.671473427064
"269",83.5997540597279
"270",74.918806689848
"271",84.6643591427605
"272",79.7161072200121
"273",87.1010629772063
"274",80.1343019858694
"275",117.593409319426
"276",95.334429649268
"277",70.9564308571711
"278",78.5061872655695
"279",76.3480869277022
"280",77.0078685419381
"281",156.277584321271
"282",87.7270403049311
"283",132.986317101998
"284",68.7625365813921
"285",106.327253336434
"286",100.316046097358
"287",91.946905150213
"288",78.7699874605306
"289",103.598558357603
"290",80.7506074329961
"291",64.8683379245137
"292",87.0148816447752
"293",112.097395928822
"294",73.4647508329345
"295",84.9957679620459
"296",99.7784683733274
"297",134.386424207724
"298",78.8785378244977
"299",84.8870012725001
"300",80.727016996415
"301",118.093393414509
"302",131.765602361218
"303",91.7920237709633
"304",116.304926315883
"305",130.052885111143
"306",103.215731126354
"307",71.3872872411573
"308",89.0582436946548
"309",92.4038648966766
"310",87.0025972953698
"311",93.5383405906502
"312",60.9187076687601
"313",89.5718342178617
"314",72.1267573776001
"315",65.5462898991568
"316",126.11135900819
"317",115.761048363532
"318",70.6060428738725
"319",108.722187319839
"320",65.2421354359007
"321",79.5053526391061
"322",143.757238449145
"323",106.984566139636
"324",131.522475735994
"325",106.733004540747
"326",90.1377466271766
"327",63.1449947422224
"328",86.6342100824699
"329",99.1344560863987
"330",83.8924689395642
"331",114.597393509349
"332",156.07598608433
"333",72.4909406558721
"334",93.4173244414845
"335",70.3202223936132
"336",95.6384468316433
"337",70.2195762666768
"338",79.95567221566
"339",80.4069206899705
"340",119.051468535436
"341",122.045673971838
"342",63.9740461541825
"343",116.143968628318
"344",108.347375749896
"345",77.8599000141956
"346",98.7115226728588
"347",98.3248005938768
"348",73.7385345082869
"349",83.1922712257163
"350",120.003475426501
"351",108.386253277786
"352",133.255781414022
"353",94.3338599204416
"354",67.3522036162618
"355",109.400161766355
"356",169.009912350503
"357",71.0199109186688
"358",96.6925049435922
"359",64.5833886708067
"360",84.4778417559497
"361",88.1251007469817
"362",67.4692374300467
"363",64.2497683831001
"364",69.5608563760995
"365",88.8143747622867
"366",76.4071336118578
"367",125.810425392277
"368",102.116729349637
"369",100.984115976026
"370",67.9964770187583
"371",97.1105524671159
"372",77.358214337549
"373",152.545821481296
"374",121.321989376363
"375",73.1636625816476
"376",75.9827770770511
"377",76.8749325098361
"378",73.9912335727193
"379",143.175536365723
"380",77.9339156497245
"381",80.1436564823095
"382",63.7094634640827
"383",115.575131805885
"384",80.2833166188484
"385",90.7295686109071
"386",107.491526937334
"387",129.389918892196
"388",139.887003968536
"389",110.837042053035
"390",121.159169382145
"391",131.967489470485
"392",102.298713879786
"393",92.499502315285
"394",106.01360530177
"395",94.6075576132021
"396",115.685940809097
"397",117.753424336505
"398",102.772003589899
"399",134.469943376043
"400",100.886330939211
"401",67.3295847513116
"402",114.46819878997
"403",83.8427950238914
"404",87.1192650820374
"405",70.5452062619476
"406",129.046601689942
"407",127.462719097917
"408",85.042098079438
"409",102.958626741281
"410",98.5746248015027
"411",67.6181398801864
"412",86.5634110057966
"413",89.9135751280323
"414",74.1398327957469
"415",79.2560291004087
"416",104.289466275607
"417",113.264800654465
"418",89.8564779023828
"419",85.5763803817249
"420",73.2447782028112
"421",91.3547117554462
"422",75.5775090546996
"423",142.782630198103
"424",96.2237552715462
"425",72.9758985822056
"426",65.7212545210809
"427",113.779607857177
"428",97.2135776085889
"429",80.5018065856581
"430",98.1935981583923
"431",103.50131544423
"432",106.656215592367
"433",66.2000558424853
"434",142.842746499866
"435",84.62924916403
"436",106.130289210522
"437",91.0969385800937
"438",62.3983667384947
"439",96.3998781262905
"440",109.872053459915
