"","x"
"1",104.425268828938
"2",88.590890008013
"3",65.8860819840231
"4",76.1895914619147
"5",85.1085839825774
"6",149.774545976778
"7",114.075746938857
"8",109.107757235499
"9",109.668486961067
"10",81.543043547536
"11",79.1501701316065
"12",96.5322673646098
"13",137.004545876953
"14",110.135889553454
"15",204.782790393643
"16",64.2548678719907
"17",85.8953826436423
"18",93.1653677187507
"19",101.692174701897
"20",156.8568178875
"21",90.2873473273802
"22",84.009270794399
"23",76.8615388011788
"24",111.091283471604
"25",68.4537171110213
"26",72.8370077554375
"27",89.6836738632836
"28",66.6781238440452
"29",82.281304897487
"30",159.667485544143
"31",83.5109447326366
"32",134.19567466287
"33",131.560568368055
"34",65.4308336259618
"35",95.0764756134886
"36",90.2899154194435
"37",87.4442377089162
"38",137.038378426129
"39",83.9048474416697
"40",92.4931828924432
"41",62.6409131742321
"42",78.0695609542359
"43",75.5679949368693
"44",103.337325517661
"45",148.221265701888
"46",64.0932491529197
"47",67.6453924751235
"48",97.0636732599115
"49",75.4886062330211
"50",60.29982458651
"51",70.5198216276486
"52",70.2898814409022
"53",74.0817322446515
"54",75.1043384333078
"55",87.0222090416535
"56",63.7679514110783
"57",76.6187802088751
"58",102.964352258463
"59",109.241517437719
"60",73.0996904567773
"61",76.8722757962116
"62",86.3692222982119
"63",140.713285534658
"64",123.776347682032
"65",126.430939964678
"66",88.1047262706014
"67",96.857072704975
"68",68.9134333310805
"69",81.7330918825663
"70",88.463107178651
"71",69.4850735294414
"72",139.286981154551
"73",92.9987405111105
"74",117.366313875684
"75",69.1360817941553
"76",84.4121084909602
"77",103.912690173103
"78",72.9860043763506
"79",85.8854762898927
"80",66.0747975113776
"81",78.900932090486
"82",73.2823661457364
"83",85.0936477073701
"84",88.4848249200441
"85",171.576863621251
"86",83.3518149112423
"87",87.081324927112
"88",108.936556538731
"89",94.0555637419918
"90",132.14036084052
"91",103.02133571915
"92",111.194562646778
"93",97.8031185389399
"94",82.2763808969203
"95",180.472476692284
"96",103.262622932099
"97",74.1372537550868
"98",119.592835146646
"99",147.598839254636
"100",144.077443507309
"101",70.9619915744784
"102",94.163047369584
"103",78.2145359983526
"104",96.3687002307076
"105",74.9329440565777
"106",101.056218578501
"107",66.7264924669361
"108",76.0024430998653
"109",116.718368279168
"110",72.5393583808383
"111",67.9754745289756
"112",111.697914370443
"113",90.593317888525
"114",87.8472576550998
"115",73.2415365022246
"116",104.394352258463
"117",104.167622302226
"118",82.1795829637674
"119",103.617177797554
"120",175.877917867818
"121",96.4190118419594
"122",84.4635098361323
"123",98.5914178868265
"124",81.0796917312796
"125",106.298108225114
"126",95.1130983285849
"127",103.311992926848
"128",111.314191411438
"129",62.9694388113925
"130",71.8779611801083
"131",128.262470105566
"132",118.042668165283
"133",89.9631828924432
"134",73.5062287744182
"135",85.2864921764825
"136",100.925759626239
"137",194.408481977789
"138",97.1284739577896
"139",75.5587082958275
"140",88.3836324524599
"141",85.8655891610471
"142",72.4033700999941
"143",136.784926556981
"144",100.652067066899
"145",103.756771765816
"146",93.7266900516797
"147",62.0092305337542
"148",73.2948767491988
"149",56.9902295178642
"150",96.4335759970896
"151",84.0691872603702
"152",105.071881559653
"153",64.1485624977989
"154",79.1927228294993
"155",95.7019771620504
"156",123.91919210263
"157",101.889407036843
"158",138.667914392855
"159",111.327024800147
"160",96.7163224631043
"161",78.4284112223194
"162",110.025071936733
"163",86.2134750430721
"164",78.8761004450738
"165",68.0931616333226
"166",127.74927880597
"167",92.2095573490651
"168",132.499701535689
"169",83.9577297340796
"170",71.2689600980093
"171",92.8518846473231
"172",80.9743090471889
"173",104.50303365774
"174",78.3631409075207
"175",155.620023438951
"176",79.2078560729789
"177",109.626931572726
"178",102.171565958346
"179",124.099805321083
"180",110.082838317455
"181",65.0484638062435
"182",70.1682078095183
"183",67.38541155707
"184",103.075622305402
"185",129.297890825537
"186",87.6673021028321
"187",64.6416084145245
"188",110.699776204141
"189",72.5476765574829
"190",125.181903837178
"191",125.636137771505
"192",77.1971564799819
"193",161.834135314779
"194",89.793671192353
"195",71.8449447361092
"196",133.439352527534
"197",82.0294096277587
"198",86.4656464041446
"199",69.2581795720169
"200",118.115658105833
"201",99.9433487913515
"202",75.3706238776753
"203",108.964831371918
"204",112.69403834474
"205",90.1879506220588
"206",81.4314881785482
"207",101.257684045369
"208",68.7418638627929
"209",120.125100426151
"210",105.335985182686
"211",101.872371998236
"212",120.359546642523
"213",77.93282193291
"214",93.1747486264151
"215",74.4586818521895
"216",67.1782739873029
"217",97.4077493799804
"218",118.069435328604
"219",70.4219247812212
"220",67.0253702628008
"221",96.1050849061904
"222",65.0847727525062
"223",97.7874327561074
"224",120.498094561923
"225",72.5515411268324
"226",65.7122451657954
"227",125.43921408511
"228",80.4150691400739
"229",84.2048028257533
"230",72.7714434957091
"231",74.5398884400331
"232",103.72502694218
"233",113.229320268108
"234",75.4441497294203
"235",83.5858780517487
"236",64.0524416849235
"237",131.542365104257
"238",68.8468502776622
"239",85.9687777340085
"240",129.37393259162
"241",101.173340280042
"242",131.237651563528
"243",77.9554024666666
"244",91.1296613595114
"245",66.4134670248597
"246",93.5964092519103
"247",97.1891431068812
"248",109.71638844564
"249",103.015081010385
"250",87.699867476262
"251",101.009625978621
"252",92.5761395087475
"253",73.5409039511943
"254",164.854960643788
"255",97.1950863691737
"256",106.321576990245
"257",75.6897230363101
"258",78.3366856285791
"259",93.1180642948544
"260",73.6332603011314
"261",80.520847453173
"262",109.423059487101
"263",153.240655258721
"264",114.055450869923
"265",108.648511990658
"266",88.3405630857291
"267",105.366546206319
"268",102.693666488698
"269",122.773714516208
"270",109.457344126803
"271",98.3736597191855
"272",125.059302121087
"273",62.0380901957274
"274",83.6062362922821
"275",81.629237973051
"276",96.2581198879212
"277",124.573714516208
"278",79.2589400394954
"279",120.841578345689
"280",107.012997296054
"281",92.3680827663824
"282",62.0329665373905
"283",83.5944092663434
"284",74.2060756633217
"285",109.782987886518
"286",96.8023376748304
"287",183.781975375734
"288",93.9738809070672
"289",90.0900257062375
"290",71.7798807511242
"291",75.852626794914
"292",87.2486395288037
"293",162.271456622885
"294",117.863035591163
"295",184.277442869179
"296",82.8115478969989
"297",68.4006200987894
"298",127.611641166672
"299",92.4107050912945
"300",75.9408449057304
"301",148.248948273242
"302",121.201580085286
"303",78.414734064261
"304",139.234784782031
"305",106.815594270349
"306",120.572383151155
"307",118.420378794605
"308",74.4747190034811
"309",109.555166973642
"310",76.0983155079054
"311",87.0852799147216
"312",62.3212327842006
