"","x"
"1345",30.6
"1346",57.1
"1347",43.1
"1348",29.2
"1349",25.4
"1350",42.5
"1351",69.7
"1352",38.1
"1353",32
"1354",40.1
"1355",47
"1356",41.7
"1357",26.3
"1358",31.5
"1359",48.1
"1360",64.8
"1361",57.6
"1362",33.6
"1363",36.9
"1364",48.9
"1365",88.7
"1366",40.9
"1367",27.9
"1368",75.5
"1369",57.1
"1370",54.7
"1371",59
"1372",125.6
"1373",13.8
"1374",26.6
"1375",47.7
"1376",17.3
"1377",32
"1378",54.9
"1379",23.7
"1380",77
"1381",38
"1382",29.2
"1383",55.1
"1384",58.5
"1385",62.8
"1386",49
"1387",23.5
"1388",44.9
"1389",22.1
"1390",34.8
"1391",24.9
"1392",52.7
"1393",14.6
"1394",98.5
"1395",134.3
"1396",32.4
"1397",53.5
"1398",32.7
"1399",113.9
"1400",37.6
"1401",14.1
"1402",31.8
"1403",21.6
"1404",32.6
"1405",24.4
"1406",44.9
"1407",26.8
"1408",31.6
"1409",39.4
"1410",50
"1411",36.1
"1412",26.5
"1413",72.5
"1414",81.3
"1415",19.7
"1416",53.6
"1417",49
"1418",26.5
"1419",62.2
"1420",53.6
"1421",25.1
"1422",26.9
"1423",89
"1424",25.7
"1425",18.4
"1426",39.6
"1427",17.6
"1428",243.9
"1429",110.4
"1430",45.5
"1431",41.1
"1432",26.8
"1433",39.9
"1434",37.4
"1435",28
"1436",57.5
"1437",66.5
"1438",54.7
"1439",25.1
"1440",41
"1441",29.8
"1442",25.6
"1443",30.9
"1444",32.9
"1445",17.1
"1446",15.8
"1447",23
"1448",41.7
"1449",63.9
"1450",37.5
"1451",33.8
"1452",12.2
"1453",76.1
"1454",43
"1455",17.8
"1456",79.2
"1457",23
"1458",46.2
"1459",67.9
"1460",49.4
"1461",41
"1462",37.3
"1463",22.7
"1464",41
"1465",21.8
"1466",58.7
"1467",58.4
"1468",24.6
"1469",71.9
"1470",43.6
"1471",120.7
"1472",49.3
"1473",14.9
"1474",23.5
"1475",44.3
"1476",47.3
"1477",27.9
"1478",40.9
"1479",8.8
"1480",85.1
"1481",100
"1482",46.6
"1483",27.4
"1484",13
"1485",83
"1486",89.9
"1487",66.2
"1488",41.1
"1489",26.8
"1490",42.5
"1491",22.4
"1492",45.1
"1493",46
"1494",63.2
"1495",33.1
"1496",31
"1497",14.4
"1498",101.7
"1499",41.7
"1500",52.1
"1501",45.7
"1502",86.1
"1503",27.9
"1504",27.4
"1505",42.4
"1506",21.6
"1507",41.7
"1508",41.3
"1509",38.8
"1510",11
"1511",38.8
"1512",66.9
"1513",34
"1514",26.1
"1515",41.5
"1516",26.9
"1517",101
"1518",18
"1519",25.2
"1520",26.1
"1521",30.7
"1522",30
"1523",47.1
"1524",44.9
"1525",22.4
"1526",70.4
"1527",76.3
"1528",43.8
"1529",96.1
"1530",52.8
"1531",43.9
"1532",14.8
"1533",23.6
"1534",64.3
"1535",42.1
"1536",64.2
"1537",37.1
"1538",47.1
"1539",108.4
"1540",72.2
"1541",53
"1542",29.2
"1543",84.2
"1544",54.2
"1545",57.5
"1546",38.3
"1547",37.6
"1548",74.3
"1549",27.6
"1550",21.1
"1551",163.3
"1552",33.5
"1553",130.2
"1554",47.5
"1555",23.7
"1556",34.7
"1557",54.7
"1558",98.4
"1559",54.1
"1560",26.1
"1561",129.7
"1562",13.1
"1563",19.9
"1564",32.6
"1565",82.6
"1566",54.7
"1567",11
"1568",11.1
"1569",73.7
"1570",40.9
"1571",43
"1572",23.9
"1573",10.7
"1574",18.7
"1575",95.4
"1576",18.1
"1577",74.1
"1578",32.1
"1579",34.6
"1580",65.4
"1581",18.2
"1582",44.7
"1583",110.3
"1584",87.3
"1585",67.1
"1586",60.4
"1587",91
"1588",42.4
"1589",10
"1590",79.5
"1591",31.7
"1592",58
"1593",28.2
"1594",31.3
"1595",76.9
"1596",129.7
"1597",47.5
"1598",81.3
"1599",27.2
"1600",35.7
"1601",17
"1602",32.4
"1603",28.3
"1604",46.5
"1605",23.8
"1606",37.6
"1607",50.6
"1608",88.5
"1609",26.9
"1610",54.5
"1611",18
"1612",58.2
"1613",71.8
"1614",30.1
"1615",26.5
"1616",66.6
"1617",18.7
"1618",60.8
"1619",70
"1620",58.4
"1621",85.5
"1622",62.4
"1623",46.5
"1624",15.5
"1625",24.6
"1626",17.4
"1627",40.8
"1628",36
"1629",22.9
"1630",42.2
"1631",70.6
"1632",21.3
"1633",97.3
"1634",119.1
"1635",23.5
"1636",13.3
"1637",69.5
"1638",8.2
"1639",15.8
"1640",36.5
"1641",43.4
"1642",56.7
"1643",46.2
"1644",99.3
"1645",62.2
"1646",39.2
"1647",43.5
"1648",47.1
"1649",54.9
"1650",15.4
"1651",57.1
"1652",16.2
"1653",79.1
"1654",12.4
"1655",27.7
"1656",94
"1657",21.4
"1658",52
"1659",39.4
"1660",17.8
"1661",46.4
"1662",26.8
"1663",51.9
"1664",53.9
"1665",53.9
"1666",47.5
"1667",52
"1668",10.7
"1669",20.1
"1670",59.1
"1671",77.9
"1672",52.7
"1673",60.7
"1674",30.4
"1675",25
"1676",30
"1677",77.6
"1678",102.6
"1679",31.1
"1680",43.2
"1681",50.7
"1682",15.6
"1683",22.6
"1684",26.6
"1685",27.8
"1686",51.5
"1687",44.8
"1688",36.3
"1689",30.2
"1690",88.1
"1691",26.7
"1692",27
"1693",27.9
"1694",31.4
"1695",44.9
"1696",19.7
"1697",21.1
"1698",109.7
"1699",32.3
"1700",46.5
"1701",38.8
"1702",75.8
"1703",34.7
"1704",27.6
"1705",76.2
"1706",53.7
"1707",48.2
"1708",57
"1709",79.3
"1710",30.9
"1711",27.8
"1712",102.2
"1713",19.6
"1714",67.9
"1715",28.2
"1716",30
"1717",52.7
"1718",21.7
"1719",41.6
"1720",80.8
"1721",52.9
"1722",36
"1723",80.6
"1724",73.5
"1725",86.1
"1726",54.9
"1727",33
"1728",72.2
"1729",55.8
"1730",99.7
"1731",26.1
"1732",67.3
"1733",18.1
"1734",60.4
"1735",37.4
"1736",49.3
"1737",50.9
"1738",35.9
"1739",24.4
"1740",29.1
"1741",13.5
"1742",65.7
"1743",18.2
"1744",38.3
"1745",41.7
"1746",92.4
"1747",37.1
"1748",33.1
"1749",19.4
"1750",14.3
"1751",115
"1752",26.1
"1753",17.4
"1754",37.2
"1755",27.1
"1756",68.4
"1757",53.5
"1758",54.3
"1759",29.9
"1760",34.5
"1761",22
"1762",81.1
"1763",53.4
"1764",31.3
"1765",83.9
"1766",32.4
"1767",31.5
"1768",21.4
"1769",29.6
"1770",36.9
"1771",17.9
"1772",101.5
"1773",70.7
"1774",23
"1775",48.7
"1776",40.9
"1777",20.5
"1778",30.2
"1779",52.6
"1780",87.6
"1781",33.8
"1782",41.8
"1783",71.7
"1784",56.2
"1785",71.1
"1786",112
"1787",51.4
"1788",21.4
"1789",66.8
"1790",8.4
"1791",30.9
"1792",183.5
"1793",24.9
"1794",38.8
"1795",70.7
"1796",36.6
"1797",67.8
"1798",50.8
"1799",42.8
"1800",32
"1801",39.5
"1802",16
"1803",20.8
"1804",48.6
"1805",35.2
"1806",83.9
"1807",36.9
"1808",18.7
"1809",44
"1810",17.9
"1811",39.6
"1812",33.9
"1813",17.1
"1814",24.7
"1815",139.2
"1816",64.1
"1817",58.6
"1818",55.3
"1819",14.5
"1820",45.9
"1821",17.9
"1822",30.4
"1823",29.7
"1824",44.1
"1825",71.5
"1826",35.1
"1827",21.4
"1828",65.3
"1829",82.2
"1830",51.6
"1831",49.2
"1832",31.4
"1833",44.1
"1834",21.2
"1835",35.1
"1836",54.6
"1837",27.7
"1838",37.6
"1839",134.7
"1840",30.2
"1841",36.2
"1842",32.8
"1843",74.4
"1844",18.1
"1845",45.1
"1846",43.4
"1847",105.1
"1848",66.4
"1849",46.3
"1850",83.1
"1851",51.3
"1852",132
"1853",22.5
"1854",45.7
"1855",44.9
"1856",27.5
"1857",105.5
"1858",94
"1859",41.8
"1860",42.6
"1861",43
"1862",26.4
"1863",30.3
"1864",32.4
"1865",44.1
"1866",29.5
"1867",196
"1868",19.6
"1869",85.7
"1870",40.7
"1871",43.1
"1872",55.8
"1873",83.3
"1874",16.3
"1875",25.6
"1876",48.9
"1877",98.8
"1878",95.5
"1879",16.8
"1880",41.6
"1881",68.6
"1882",12.6
"1883",12.4
"1884",78.6
"1885",30.2
"1886",49.5
"1887",44.2
"1888",19.8
"1889",26.9
"1890",99.7
"1891",74.3
"1892",27.8
"1893",44.6
"1894",89.2
"1895",24.7
"1896",23.5
"1897",49.6
"1898",47
"1899",57
"1900",13.5
"1901",47.7
"1902",74.7
"1903",46.5
"1904",65.9
"1905",17.1
"1906",25
"1907",36.2
"1908",25.1
"1909",49.4
"1910",81
"1911",38.4
"1912",55.4
"1913",19.5
"1914",70.7
"1915",87.4
"1916",68.3
"1917",64.2
"1918",60.2
"1919",18.5
"1920",20.7
"1921",43.4
"1922",15
"1923",37.2
