"","x"
"1",44.9964835650065
"2",44.9109368687696
"3",45.7410431961913
"4",43.8143415802188
"5",51.9524806602801
"6",37.7795320479411
"7",66.98900538634
"8",51.1815656082278
"9",63.8929420525187
"10",16.9124685314688
"11",53.0342153195977
"12",71.0858741838118
"13",83.3247839226169
"14",73.3372255769471
"15",18.6231304594528
"16",38.8670587784878
"17",72.2814199287382
"18",40.6824501020529
"19",24.863132427842
"20",18.8489897747432
"21",57.8300184918158
"22",53.9519652601699
"23",36.7292518324372
"24",76.9029292801016
"25",28.2547838920422
"26",44.8424009219917
"27",63.0496455389324
"28",32.7221054717338
"29",116.52290791752
"30",48.1153968148999
"31",24.9733691366122
"32",18.3470500165258
"33",21.9716353744349
"34",25.4767276349416
"35",39.3329723394747
"36",25.4330683803572
"37",35.9914137539425
"38",37.9341523873476
"39",48.1292124654427
"40",58.2384560470406
"41",29.9759337163971
"42",19.8116089731818
"43",37.8779445131891
"44",46.2821790330654
"45",31.1001832388114
"46",29.7488887533205
"47",39.4047074831455
"48",48.0116406709199
"49",22.7883262536347
"50",12.5325872391481
"51",48.347748368657
"52",60.9522908784276
"53",73.1692373416025
"54",27.307626410709
"55",54.8430703692432
"56",30.081332191303
"57",18.4115988363645
"58",68.2123127637851
"59",25.1354535577337
"60",68.6665334053401
"61",46.2159175147829
"62",60.0283507813937
"63",63.6772361961381
"64",100.174608998126
"65",42.6591409370286
"66",40.2677625546346
"67",40.2800421554351
"68",48.5393066480065
"69",28.5377385651405
"70",81.6987444039838
"71",100.730050594027
"72",62.37764799885
"73",24.3036015530433
"74",17.5831170603654
"75",104.399243443797
"76",69.4631599890311
"77",55.0253192883411
"78",69.6229555336738
"79",48.7554403528481
"80",45.1778430891717
"81",34.1208407530598
"82",63.4239433632658
"83",50.4201309460921
"84",74.0594032441268
"85",66.3488231707442
"86",59.8091437115271
"87",24.5060810480801
"88",40.2809804026867
"89",24.9454674667265
"90",38.293270316901
"91",66.1600493925773
"92",121.780256362135
"93",29.3863152438642
"94",75.4672750690976
"95",21.8344027341724
"96",30.3314400718417
"97",13.3876150808823
"98",17.2025457612074
"99",59.9107360867138
"100",55.8670564824204
"101",45.6539162713691
"102",66.6864407407929
"103",42.0762164985639
"104",95.0591014596003
"105",24.15991110936
"106",51.7117226160993
"107",58.0660786693428
"108",32.992967887552
"109",39.6433991134822
"110",43.2934679503249
"111",69.7618420671711
"112",21.6962404961858
"113",129.677050520444
"114",25.754755117365
"115",81.8708562356917
"116",22.5117092580358
"117",52.1895716383726
"118",88.0794480605508
"119",31.5207204453642
"120",23.8227772594319
"121",56.7709726821692
"122",40.7289949970786
"123",51.7878127338003
"124",43.878907344341
"125",31.024673535371
"126",41.3218777231622
"127",35.6762747311387
"128",46.016702383145
"129",76.4659531283984
"130",28.6009136752118
"131",39.0615425736047
"132",30.4680801629198
"133",26.5441112344031
"134",48.5085515823787
"135",44.6145344149031
"136",40.4830626991871
"137",81.5590340266832
"138",45.782949643322
"139",32.6279189232091
"140",37.4635821178627
"141",89.7694480678148
"142",35.9386450605395
"143",34.0447153905901
"144",28.1939171864139
"145",68.100122635374
"146",24.2508155519343
"147",42.8930190635147
"148",56.1442228296452
"149",25.6943359129412
"150",23.5372176402088
"151",23.3394692238737
"152",126.269767790409
"153",88.6718151437689
"154",16.6402885181097
"155",31.1126829671721
"156",34.5018230713977
"157",74.1069209452781
"158",18.5423028887459
"159",42.2645750889521
"160",19.1440456160357
"161",71.611123777797
"162",77.0139691966639
"163",28.8931152685871
"164",45.6730202695887
"165",57.1354334720617
"166",164.071810484235
"167",49.9559220911424
"168",46.8052058512628
"169",48.5051758928843
"170",24.1246863987535
"171",29.2810533593077
"172",54.8509231224224
"173",45.6881243871737
"174",49.8715769815008
"175",60.6562483288621
"176",30.1855616480688
"177",43.9424784543513
"178",57.963461870706
"179",23.6547464497506
"180",93.6954029600374
"181",42.7462938271274
"182",119.995674234578
"183",57.4749350946471
"184",77.4999874292834
"185",71.3391427224517
"186",47.5186309430587
"187",26.4987403529325
"188",150.10663790289
"189",16.7802620061804
"190",48.9818886350496
"191",19.6046847799414
"192",14.8245962971306
"193",106.004031871521
"194",50.1417393512947
"195",57.0834113881282
"196",45.7904760873636
"197",48.9047072627604
"198",76.514387302642
"199",59.4574318892117
"200",24.10446461566
"201",28.1327043688241
"202",27.7338663340742
"203",109.92674302059
"204",87.0073942635033
"205",26.5886388832192
"206",37.3639638870816
"207",39.4953953019627
"208",44.2599056627318
"209",67.2590309348735
"210",62.2984573681958
"211",30.2378944475353
"212",23.3442443091646
"213",31.2020647329015
"214",24.6316754615176
"215",66.0823913246835
"216",30.9102094824069
"217",43.7119106564611
"218",44.0777044460063
"219",99.4989536621778
"220",76.7162328538649
"221",40.6567300405225
"222",15.2173496637698
"223",32.9105676302733
"224",22.7848003732604
"225",66.5793383379929
"226",36.8786849657579
"227",29.9852515716422
"228",20.3883437252878
"229",26.796998656956
"230",35.013593700578
"231",66.0464415850957
"232",112.627000852628
"233",58.2393021223172
"234",32.3579355449013
"235",17.6726841641716
"236",54.2749393614474
"237",76.5875269840154
"238",61.3547784516086
"239",64.5893900797013
"240",16.6461537135072
"241",21.5090502556512
"242",76.7796378210742
"243",38.9512937071282
"244",119.528665472124
"245",104.170433112025
"246",39.6383735568673
"247",70.0001451041972
"248",63.9847880460734
"249",28.8795905944135
"250",25.8271233996225
"251",17.3931059058673
"252",36.687152524043
"253",30.6519315989225
"254",32.3555281532275
"255",43.1546532630403
"256",48.8074729049806
"257",99.8532840429972
"258",63.5897177474494
"259",22.5405140699818
"260",54.1605840788193
"261",50.0653338007926
"262",52.3958201009075
"263",35.3124047521864
"264",82.5683897637536
"265",51.0565768557599
"266",29.8014274063212
"267",25.9017086541649
"268",19.1159433224073
"269",69.6029293883415
"270",41.5489927302901
"271",76.161259281792
"272",49.7103246322727
"273",23.4634554078913
"274",38.6896717589101
"275",17.1424062199927
"276",28.655280680209
"277",36.8087255851451
"278",63.4896516108981
"279",39.3576634504579
"280",84.8503257854324
"281",50.0757996731154
"282",28.4291053165084
"283",28.4321117085068
"284",76.434810189852
"285",32.2924903938215
"286",40.8019164622116
"287",110.833161402402
"288",70.773785964988
"289",30.9757945566284
"290",43.4889843414103
"291",52.0501525176657
"292",214.0858715045
"293",28.1603610501094
"294",124.473214806809
"295",63.8928459923524
"296",29.7437409063392
"297",47.7096016452007
"298",47.7831426310037
"299",92.4873932856595
"300",38.8509146197037
"301",86.2015271332082
"302",40.7765324770016
"303",73.4160334132186
"304",41.4423799938257
"305",30.3074440739526
"306",89.4507754450067
"307",40.7915008947644
"308",28.6261341945196
"309",69.1543605933561
"310",64.3229432484225
"311",108.05332271836
"312",27.5651917381547
"313",80.5070436066627
"314",54.8249388350387
"315",48.4853323956178
"316",35.2166830320525
"317",44.3897799549632
"318",49.8569334729148
"319",59.1024458143999
"320",20.8406463015537
"321",53.4236382572274
"322",73.3311860185448
"323",31.8805531033131
"324",110.526163387118
"325",48.1713833228502
"326",43.4421397982404
"327",25.9518469045439
"328",52.9472079119885
"329",28.584736055018
"330",36.1221489246907
"331",83.1450987310995
"332",92.4593010537969
"333",57.3648360158405
"334",18.8768173669853
"335",62.4707886167152
"336",45.5559872415777
"337",16.777361216307
"338",15.8238391055789
"339",131.559448415384
"340",30.7411953935714
"341",79.314584339307
"342",44.2451155553665
"343",25.3576377722376
"344",38.4404517798139
"345",38.0713027991957
"346",22.115352975961
"347",19.7051049673503
"348",35.2936346922111
"349",66.4148805562774
"350",56.3924484026683
"351",70.9268886882255
"352",39.2475781096259
"353",23.6305055711483
"354",60.8818817591322
"355",56.1419245355206
"356",72.046795051762
"357",108.578955032146
"358",31.4291346635679
"359",76.7775300084834
"360",31.1466288872573
"361",103.902946403164
"362",27.3724791641059
"363",59.8290079079977
"364",65.399160805325
"365",54.1509467292604
"366",50.0120906001223
"367",39.6072557855772
"368",22.1514101504858
"369",75.7062768089868
"370",115.411155512538
"371",82.4998104340434
"372",28.8004956781047
"373",27.7541830583303
"374",36.0057732284153
"375",54.6193235624721
"376",38.2804778565073
"377",71.8016572004426
"378",29.4987238286813
"379",80.0264088736708
"380",49.3595398975229
"381",48.507862439428
"382",73.7359251819077
"383",55.0175733674063
"384",24.2064587295711
"385",34.2452090948427
"386",67.1624077050406
"387",26.2629771268425
"388",52.5993084562057
"389",20.8653537707633
"390",44.1817708064403
"391",84.9614146446509
"392",75.6843376951156
"393",29.7612564254872
"394",95.9900426752417
"395",58.6289309696414
"396",38.8108480093408
"397",65.4468716712536
"398",57.1542662907239
"399",47.1127290735156
"400",43.5642999066549
"401",130.29909665939
"402",34.2421677945222
"403",32.8309913549092
"404",40.2749675732516
"405",35.7700494877317
"406",20.20955180013
"407",135.6599918177
"408",70.7886716379306
"409",39.8031358872207
"410",35.9263975680789
"411",26.273347418459
