"","x"
"177",139.3
"178",53.1
"179",32.9
"180",47
"181",53.1
"182",142.2
"183",26.4
"184",98.4
"185",31.4
"186",37.7
"187",76.4
"188",15.6
"189",49.3
"190",95.5
"191",55.9
"192",70.4
"193",48.3
"194",61.9
"195",56.6
"196",32.2
"197",31
"198",59.6
"199",156.9
"200",24.1
"201",41
"202",46.7
"203",32.9
"204",32.9
"205",77.9
"206",67.8
"207",128.6
"208",58.8
"209",103.8
"210",47.6
"211",27.1
"212",39
"213",72.2
"214",25.8
"215",54.1
"216",32.5
"217",39.8
"218",40.8
"219",35.9
"220",39.9
"221",66.2
"222",79.5
"223",45.5
"224",38.2
"225",25.3
"226",30.8
"227",42.6
"228",32.5
"229",16.6
"230",42
"231",33.4
"232",57.3
"233",41.2
"234",47.1
"235",79
"236",42.4
"237",50.4
"238",43.5
"239",33.3
"240",31.3
"241",32.6
"242",46.1
"243",39.2
"244",9.8
"245",75
"246",63.2
"247",65.1
"248",41.8
"249",26.4
"250",53.7
"251",60.9
"252",58.1
"253",51.3
"254",73.1
"255",83.5
"256",24.7
"257",41.6
"258",80.2
"259",101.3
"260",53.8
"261",25.5
"262",66.3
"263",36.7
"264",34.8
"265",25.3
"266",86.7
"267",49.8
"268",22.5
"269",44.4
"270",74.6
"271",26.7
"272",54.8
"273",35.2
"274",37.7
"275",61.1
"276",32
"277",58.2
"278",70.8
"279",31.7
"280",166.9
"281",21.2
"282",135.5
"283",38.2
"284",17.6
"285",16.3
"286",96.5
"287",26.6
"288",13
"289",39.1
"290",42.8
"291",33.1
"292",26.1
"293",14.3
"294",43.6
"295",28.4
"296",61.4
"297",71.4
"298",109.7
"299",42.7
"300",72.2
"301",42.6
"302",44.7
"303",49
"304",32.7
"305",75.5
"306",42.7
"307",27.9
"308",66.9
"309",40.7
"310",27.9
"311",41.5
"312",46.1
"313",48.3
"314",72.3
"315",61.9
"316",26.6
"317",44.4
"318",51.1
"319",14.6
"320",40.2
"321",44.2
"322",44
"323",107.8
"324",43.5
"325",72.9
"326",28
"327",32.9
"328",120.8
"329",54.1
"330",31.7
"331",45.9
"332",33.7
"333",49.4
"334",36.8
"335",27.8
"336",36
"337",22.7
"338",35.9
"339",67.8
"340",20.9
"341",31.1
"342",41.7
"343",65.5
"344",34.5
"345",33.1
"346",56.9
"347",16.1
"348",57.4
"349",121.2
"350",98.1
"351",63.5
"352",88
"353",27
"354",154.5
"355",28.3
"356",98.9
"357",93.2
"358",24.2
"359",57.8
"360",34.7
"361",64.3
"362",76.2
"363",38.7
"364",51.9
"365",57.3
"366",28.2
"367",78.8
"368",51.5
"369",40.7
"370",59.9
"371",38.2
"372",80.7
"373",46.8
"374",53.2
"375",64.1
"376",48.1
"377",51
"378",79.3
"379",35.8
"380",69.9
"381",79.4
"382",26.8
"383",73.2
"384",24.8
"385",27.4
"386",50.8
"387",40.1
"388",30
"389",68.9
"390",51.7
"391",53.4
"392",52.3
"393",51.9
"394",49.2
"395",32.2
"396",41.2
"397",49.9
"398",68
"399",25.1
"400",31.3
"401",82
"402",53.7
"403",75.2
"404",27.3
"405",41.1
"406",41
"407",115.5
"408",48.8
"409",44.5
"410",36.8
"411",39
"412",26.6
"413",40.3
"414",39.4
"415",47.1
"416",27.5
"417",68
"418",40.7
"419",40
"420",40.6
"421",144.7
"422",100
"423",60.4
"424",77.5
"425",28.8
"426",130.9
"427",40.2
"428",35.4
"429",89.5
"430",26.1
"431",20.1
"432",73.3
"433",38.7
"434",38.5
"435",68.3
"436",11.8
"437",59.2
"438",82.5
"439",15.4
"440",19.1
"441",38.1
"442",34.1
"443",24.9
"444",39.1
"445",16.7
"446",87.2
"447",27.5
"448",9.6
"449",69
"450",31.1
"451",19.8
"452",22.3
"453",143.7
"454",64.8
"455",48.9
"456",24.9
"457",46.6
"458",52.1
"459",121
"460",33.5
"461",46.1
"462",31.7
"463",115.3
"464",62.1
"465",38.8
"466",86.3
"467",59.9
"468",62.7
"469",33.4
"470",145.4
"471",21.7
"472",59.7
"473",99.1
"474",56
"475",38.3
"476",16.2
"477",36.5
"478",42.3
"479",29.3
"480",23.5
"481",55.5
"482",30.3
"483",33.9
"484",31.2
"485",94.2
"486",90.2
"487",28.8
"488",66.5
"489",28.2
"490",20.6
"491",48.1
"492",75.8
"493",43.2
"494",43.7
"495",58
"496",22.6
"497",84.1
"498",60.8
"499",30.1
"500",30.4
"501",16.1
"502",36.2
"503",24.9
"504",38.3
"505",38.9
"506",69.1
"507",46.1
"508",30.5
"509",48.9
"510",50.9
"511",58.7
"512",28.7
"513",24.7
"514",69.5
"515",38.6
"516",60.5
"517",79.1
"518",48.1
"519",24.3
"520",71.7
"521",77.7
"522",55.7
"523",38.9
"524",66.6
"525",45
"526",38.5
"527",35.7
"528",45.3
"529",71.4
"530",59.7
"531",27.7
"532",41
"533",14.9
"534",35.7
"535",39.3
"536",58.2
"537",70.3
"538",66
"539",36.8
"540",40.7
"541",36.3
"542",68
"543",67.3
"544",56
"545",39.2
"546",44.2
"547",38.8
"548",91
"549",66.6
"550",112.3
"551",54.5
"552",45.1
"553",61.5
"554",29.9
"555",31.8
"556",37
"557",63.2
"558",44.8
"559",45.7
"560",62.4
"561",29.9
"562",35.2
"563",27.5
"564",66
"565",34.8
"566",165.3
"567",35.4
"568",46.8
"569",25.7
"570",45.5
"571",65.4
"572",33.5
"573",84.4
"574",64.5
"575",32.6
"576",69.6
"577",44.6
"578",49.7
"579",33.7
"580",41.9
"581",43.1
"582",31.7
"583",19.4
"584",60.1
"585",15.3
"586",83.9
"587",25.7
"588",54.3
"589",64
"590",24.8
"591",38.6
"592",39.4
"593",127
"594",40.1
"595",49.8
"596",55.3
"597",31.4
"598",26.6
"599",30.3
"600",24.7
"601",47
"602",119.3
"603",83.7
"604",113.1
"605",57
"606",30.6
"607",11.4
"608",58.9
"609",36.5
"610",39.8
"611",50.5
"612",80.9
"613",35.9
"614",43.4
"615",19.3
"616",57.8
"617",67.6
"618",34.3
"619",40.6
"620",119.6
"621",102.8
"622",56.6
"623",33
"624",21.9
"625",27.9
"626",127.2
"627",42.1
"628",35
"629",37.8
"630",28.7
"631",27.2
"632",37.7
"633",62.1
"634",37.6
"635",18
"636",33.4
"637",50.2
"638",20.2
"639",51.7
"640",81.1
"641",57.8
"642",49.6
"643",32.1
"644",38.3
"645",46
"646",74.2
"647",23.8
"648",40.8
"649",20.3
"650",72.1
"651",22.3
"652",92.1
"653",79.8
"654",36.6
"655",106.3
"656",46.6
"657",34
"658",78
"659",41
"660",28.6
"661",79
"662",29.9
"663",45.8
"664",22.1
"665",52.7
"666",57.3
"667",34.3
"668",33.1
"669",46.5
"670",59.6
"671",55.1
"672",40.1
"673",19.1
"674",50.5
"675",121.1
"676",31.3
"677",79.5
"678",36.7
"679",66.8
"680",51.7
"681",59.8
"682",29.6
"683",44.7
"684",67.4
"685",65.7
"686",34.9
"687",21.7
"688",43.3
"689",55.2
"690",21.5
"691",40.6
"692",25.4
"693",84.3
"694",37.6
"695",22
"696",97.5
"697",25.5
"698",40.6
"699",47.4
"700",23.3
"701",14.5
"702",16.3
"703",35.2
"704",49.9
"705",33.1
"706",35.8
"707",44.8
"708",53.2
"709",64.3
"710",75.7
"711",52.7
"712",92.9
"713",26.9
"714",51.3
"715",40.6
"716",27.8
"717",84.4
"718",41
"719",25.7
"720",48.1
"721",21.3
"722",38.7
"723",73.3
"724",27.2
"725",38
"726",40.8
"727",73.5
"728",69.1
"729",27.5
"730",41.7
"731",92.7
"732",105.1
"733",28
"734",50.5
"735",40
"736",30.2
"737",64
"738",92
"739",12.5
"740",133.3
"741",34
"742",39.1
"743",41.3
"744",73.4
"745",16.2
"746",19.8
"747",49.1
"748",39.7
"749",53.4
"750",28.9
"751",33.5
"752",38
"753",31.5
"754",42.4
"755",19.1
"756",53.5
"757",30.1
"758",30.6
"759",47.2
"760",63.6
"761",31.5
"762",76.8
"763",21.5
"764",59.9
"765",38.1
"766",26.9
"767",30.5
"768",44.5
"769",53.3
"770",42.1
"771",35.6
"772",43.1
"773",27.5
"774",36.6
"775",43.1
"776",15.8
"777",74.7
"778",38.7
"779",39
"780",47.3
"781",46.6
"782",45.3
"783",36.2
"784",26.2
"785",32.3
"786",58.6
"787",39.3
"788",155.8
"789",56.2
"790",51.4
"791",78.7
"792",22.1
"793",47.3
"794",67.8
"795",18.9
"796",24.4
"797",113.3
"798",20.2
"799",62
"800",50.2
"801",23.6
"802",63.3
"803",79.7
"804",30.5
"805",63.3
"806",110.9
"807",71.4
"808",47.2
"809",27.9
"810",66.9
"811",37.4
"812",48.1
"813",61.2
"814",65.3
"815",111.4
"816",100.4
"817",35.2
"818",72.3
"819",49.3
"820",46.7
"821",50.6
"822",31.8
"823",45.2
"824",88.1
"825",48.9
"826",56
"827",43.3
"828",106.1
"829",69.7
"830",34.5
"831",52.9
"832",62.1
"833",38.1
"834",51
"835",29.9
"836",41.5
"837",26.4
"838",87.8
"839",59
"840",27.6
"841",74.9
"842",31.9
"843",20.8
"844",46.1
"845",20.1
"846",23.4
"847",65.9
"848",23.6
"849",26.2
"850",57.1
"851",45.5
"852",37.5
"853",52.5
"854",40.2
"855",111.1
"856",33.1
"857",84.6
"858",34.4
"859",23.5
"860",40.3
"861",36
"862",30.7
"863",67.1
"864",44.8
"865",46.3
"866",13.8
"867",72.9
"868",17.3
"869",43.9
"870",20.8
"871",17.3
"872",195
"873",124.7
"874",37.5
"875",36.3
"876",45.6
"877",44.9
"878",92.8
"879",46
"880",169
"881",26.5
"882",28.3
"883",63.7
"884",33.4
"885",56.9
"886",90.3
"887",92.8
"888",12.9
"889",44.4
"890",47.1
"891",59
"892",36.8
"893",30.6
"894",59.3
"895",40.8
"896",65.4
"897",37.2
"898",55.8
"899",53
"900",24.6
"901",35.1
"902",43.1
"903",137.3
"904",61.3
"905",44.7
"906",113.7
"907",44.3
"908",75.3
"909",71.1
"910",65.3
"911",17.1
"912",22.6
"913",59.4
"914",45.7
"915",41.6
"916",54.3
"917",24.6
"918",28.9
"919",70.4
"920",30.4
"921",50.9
"922",45.3
"923",58.5
"924",22.3
"925",162.4
"926",30.2
"927",30.3
"928",69.4
"929",35.8
"930",20.2
"931",25.4
"932",44.4
"933",42
"934",36.7
"935",54.7
"936",32.5
"937",54.1
"938",23.7
"939",49.2
"940",74
"941",56.7
"942",140.3
"943",28.8
"944",37.6
"945",79.6
"946",88.5
"947",38.5
"948",89.4
"949",31.1
"950",52.7
"951",60.8
"952",33.5
"953",61.1
"954",48.4
"955",24.1
"956",158.4
"957",34.8
"958",55.1
"959",20.7
"960",54.5
"961",56.5
"962",29.5
"963",18.7
"964",33.4
"965",64.4
"966",54.1
"967",46.4
"968",58.6
"969",98.5
"970",87.2
"971",59.5
"972",25.7
"973",46.9
"974",53.1
"975",28.6
"976",53.2
"977",61
"978",113.3
"979",77.7
"980",95.5
"981",51.8
"982",147.8
"983",25
"984",30.1
"985",71.8
"986",56.3
"987",88.4
"988",34.9
"989",36
"990",85.7
"991",28.3
"992",75.6
"993",46.1
"994",86.1
"995",40.5
"996",73.5
"997",33
"998",43.9
"999",54.8
"1000",51.1
"1001",16.2
"1002",36.7
"1003",34.6
"1004",55.7
"1005",21.2
"1006",45.5
"1007",59.8
"1008",44.2
"1009",59.6
"1010",30.6
"1011",44.3
"1012",41.3
"1013",32
"1014",43.1
"1015",45.9
"1016",130.5
"1017",29.9
"1018",41.6
"1019",28.3
"1020",38.8
"1021",76
"1022",24.9
"1023",66.3
"1024",97.5
"1025",87.9
"1026",20.2
"1027",65.8
"1028",81.6
"1029",19.4
"1030",37.3
"1031",86.4
"1032",42.6
"1033",63.4
"1034",23.8
"1035",28.7
"1036",35
"1037",42.5
"1038",47.4
"1039",17.9
"1040",45.8
"1041",84.4
"1042",46.4
"1043",37.7
"1044",22.1
"1045",36.5
"1046",113.2
"1047",42.1
"1048",47.3
"1049",26.4
"1050",57
"1051",53.7
"1052",20.4
"1053",23.7
"1054",61.6
"1055",47.9
"1056",20.4
"1057",152.5
"1058",26.1
"1059",59.6
"1060",14
"1061",54.5
"1062",48.4
"1063",84.3
"1064",52
"1065",76
"1066",58.9
"1067",48.8
"1068",44.2
"1069",73.7
"1070",113.7
"1071",34.5
"1072",42.6
"1073",108.6
"1074",37
"1075",22.2
"1076",32.3
"1077",73.1
"1078",55
"1079",52.1
"1080",36.4
"1081",22.5
"1082",22.3
"1083",33.5
"1084",26.2
"1085",88.8
"1086",69.7
"1087",13.5
"1088",29.5
"1089",43.7
"1090",81.5
"1091",80.3
"1092",58.9
"1093",38.6
"1094",62.7
"1095",42.8
"1096",11.4
"1097",68.7
"1098",33.7
"1099",39.7
"1100",97.3
"1101",61.5
"1102",40.1
"1103",22.1
"1104",139.5
"1105",36.4
"1106",75.1
"1107",33.2
"1108",39.2
"1109",57.9
"1110",116.6
"1111",16.7
"1112",24.4
"1113",65.1
"1114",65.1
"1115",23.4
"1116",44.6
"1117",19.6
"1118",59.2
"1119",38.5
"1120",34.6
"1121",30.7
"1122",19.8
"1123",71.8
"1124",47.2
"1125",57.8
"1126",63
"1127",16.9
"1128",14.4
"1129",49.1
"1130",29.8
"1131",30.9
"1132",26.9
"1133",34.7
"1134",34.2
"1135",95.2
"1136",24.8
"1137",19.2
"1138",20.4
"1139",46.6
"1140",44.9
"1141",44.2
"1142",56.7
"1143",41
"1144",21.3
"1145",37.1
"1146",41.8
"1147",53.3
"1148",20.4
"1149",88.3
"1150",45
"1151",48.9
"1152",33.8
"1153",14.6
"1154",79.1
"1155",59.5
"1156",42.4
"1157",83.2
"1158",93
"1159",44.7
"1160",21.3
"1161",35
"1162",84.3
"1163",44.5
"1164",69.6
"1165",56.9
"1166",32.3
"1167",85.2
"1168",34.9
"1169",28.4
"1170",77.9
"1171",57.1
"1172",18.2
"1173",29.5
"1174",149.7
"1175",33.3
"1176",25.2
"1177",183.8
"1178",97.2
"1179",32.5
"1180",48.4
"1181",111.7
"1182",37.4
"1183",57
"1184",57.2
"1185",47.5
"1186",39.1
"1187",25.5
"1188",36.5
"1189",34.1
"1190",29.4
"1191",111.1
"1192",110.4
"1193",46.7
"1194",50.2
"1195",66.4
"1196",88.8
"1197",120.1
"1198",47.8
"1199",21.1
"1200",40
"1201",32.7
"1202",40.5
"1203",31.9
"1204",62.6
"1205",25.1
"1206",50.5
"1207",38.2
"1208",64.8
"1209",40.2
"1210",27
"1211",25.6
"1212",64.2
"1213",120.6
"1214",40.2
"1215",41
"1216",27.8
"1217",72.4
"1218",38
"1219",21.4
"1220",50.3
"1221",54.4
"1222",83.1
"1223",21.6
"1224",94.9
"1225",140.9
"1226",71.5
"1227",73.1
"1228",42.6
"1229",41.6
"1230",20.1
"1231",20.5
"1232",52.3
"1233",63.9
"1234",43.1
"1235",37.6
"1236",53.7
"1237",70.1
"1238",55.4
"1239",81.5
"1240",44.1
"1241",85.2
"1242",28.5
"1243",42.7
"1244",36.3
"1245",71.6
"1246",13.8
"1247",22.2
"1248",90.7
"1249",53
"1250",116.8
"1251",50.9
"1252",60.8
"1253",218.9
"1254",37
"1255",62.2
"1256",41.4
"1257",19.6
"1258",16.8
"1259",52.6
"1260",82.8
"1261",24.9
"1262",35.5
"1263",46.9
"1264",49.4
"1265",84.5
"1266",71.4
"1267",34
"1268",20.1
"1269",19.1
"1270",45.9
"1271",20.9
"1272",49.8
"1273",41.3
"1274",23.3
"1275",36.5
"1276",52
"1277",42.5
"1278",39.7
"1279",40.2
"1280",51.9
"1281",18.5
"1282",23
"1283",23.6
"1284",70.5
"1285",22.8
"1286",28.3
"1287",46.2
"1288",38.7
"1289",119.3
"1290",94.1
"1291",33.6
"1292",83.4
"1293",139.6
"1294",23.5
"1295",28.6
"1296",31
"1297",37.4
"1298",78.2
"1299",30.7
"1300",82.7
"1301",28.8
"1302",56.7
"1303",81.4
"1304",72.2
"1305",15.3
"1306",74.1
"1307",30.3
"1308",34.7
"1309",44.9
"1310",65.8
"1311",50.3
"1312",29.5
"1313",81.1
"1314",48.9
"1315",54.6
"1316",46.7
"1317",53.5
"1318",23.7
"1319",17.9
"1320",9.9
"1321",24.3
"1322",46.8
"1323",59.8
"1324",45
"1325",29.5
"1326",56.9
"1327",20.5
"1328",30.2
"1329",54.8
"1330",63
"1331",28.7
"1332",42.5
"1333",54.5
"1334",71.9
"1335",55.2
"1336",21.4
"1337",22.8
"1338",19
"1339",68.7
"1340",36.3
"1341",40.1
"1342",22.1
"1343",25.6
"1344",32.9
"1345",30.2
"1346",25.4
"1347",35.7
"1348",41.2
"1349",83.8
"1350",71.1
"1351",26
"1352",43.6
"1353",90.9
"1354",95.8
"1355",29.3
"1356",15.7
"1357",78.5
"1358",21.7
"1359",31.2
"1360",35.1
"1361",41
"1362",32.5
"1363",20
"1364",87.3
"1365",66.5
"1366",41.2
"1367",25.3
"1368",45.1
"1369",85.3
"1370",83.4
"1371",19.8
"1372",72
"1373",71.9
"1374",37.8
"1375",51.5
"1376",83.2
"1377",44.8
"1378",64.2
"1379",38.6
"1380",118.2
"1381",30.6
"1382",38.8
"1383",43.5
"1384",57.6
"1385",36.5
"1386",32.9
"1387",23.8
"1388",19
"1389",27.3
"1390",63.5
"1391",93.5
"1392",88.2
"1393",21.1
"1394",33.3
"1395",27.7
"1396",24.9
"1397",51.5
"1398",47.2
"1399",48.5
"1400",50.9
"1401",30.5
"1402",74.4
"1403",35.9
"1404",64.3
"1405",30.5
"1406",23.3
"1407",26.1
"1408",28.5
"1409",57.5
"1410",64.8
"1411",42.1
"1412",60.9
"1413",187.4
"1414",32
"1415",36.6
"1416",13.7
"1417",62.5
"1418",27.1
"1419",75.5
"1420",23.5
"1421",40.3
"1422",28.8
"1423",25.1
"1424",39.9
"1425",20.8
"1426",52.6
"1427",28.1
"1428",99.1
"1429",47
"1430",26
"1431",83.9
"1432",58.2
"1433",23.3
"1434",78.7
"1435",32.6
"1436",39.3
"1437",41.8
"1438",16.3
"1439",25.9
"1440",21.7
"1441",41.6
"1442",22.6
"1443",13.2
"1444",18.4
"1445",58
"1446",33.1
"1447",12.7
"1448",12.2
"1449",37.4
"1450",57.5
"1451",43
"1452",38.1
"1453",32
"1454",32.2
"1455",40.6
"1456",71.1
"1457",119.3
"1458",64.1
"1459",56.7
"1460",48
"1461",42.1
"1462",34.3
"1463",41.6
"1464",20.4
"1465",18.8
"1466",38.2
"1467",60.1
"1468",33.2
"1469",77.4
"1470",30.1
"1471",38.9
"1472",41.7
"1473",52.2
"1474",28.1
"1475",12.8
"1476",56.5
"1477",33.5
"1478",36.1
"1479",48.6
"1480",22.8
"1481",98.2
"1482",62
"1483",37
"1484",20.1
"1485",136
"1486",38.9
"1487",66.1
"1488",77.2
"1489",37.5
"1490",34.9
"1491",16.2
"1492",94.6
"1493",46.4
"1494",35.6
"1495",42.9
"1496",44.2
"1497",60.8
"1498",37.9
"1499",26.3
"1500",31.8
"1501",74.4
"1502",52.9
"1503",49.9
"1504",15.1
"1505",41.6
"1506",39.2
"1507",40.4
"1508",35.7
"1509",48.2
"1510",72.8
"1511",56.2
"1512",40.5
"1513",29
"1514",66.9
"1515",107.2
"1516",16.1
"1517",25.1
"1518",27
"1519",43.6
"1520",25.1
"1521",62.2
"1522",75.6
"1523",46.7
"1524",36.8
"1525",19.1
"1526",45.4
"1527",41.3
"1528",27.7
"1529",38.8
"1530",83.9
"1531",19.4
"1532",17.2
"1533",22.7
"1534",103.2
"1535",24.7
"1536",21.8
"1537",22.4
"1538",74.3
"1539",28.3
"1540",63.7
"1541",28.6
"1542",32
"1543",18.5
"1544",30.7
"1545",107.7
"1546",19.8
"1547",39.2
"1548",33.1
"1549",115.4
"1550",50.9
"1551",38.2
"1552",53.3
"1553",34.7
"1554",61.2
"1555",28.6
"1556",100.9
"1557",31.7
"1558",18.3
"1559",29.3
"1560",24.4
"1561",24.5
"1562",66.5
"1563",37.7
"1564",30.5
"1565",46.9
"1566",22.3
"1567",29.8
"1568",52.9
"1569",53.5
"1570",24.1
"1571",61.8
"1572",40.7
"1573",26.5
"1574",187.3
"1575",48.8
"1576",76.2
"1577",69.2
"1578",27.2
"1579",53.8
"1580",47
"1581",52.8
"1582",37.1
"1583",76
"1584",64.1
"1585",21.4
"1586",21.1
"1587",66.8
"1588",38.8
"1589",40.4
"1590",25.3
"1591",90.3
"1592",29.6
"1593",87.4
"1594",36.9
"1595",69.2
"1596",19.1
"1597",37.3
"1598",76.8
"1599",55.9
"1600",69.1
"1601",31.6
"1602",19.9
"1603",121.2
"1604",50.2
"1605",50.7
"1606",81.5
"1607",37.9
"1608",41.8
"1609",74.5
"1610",45.8
"1611",43.3
"1612",20.4
"1613",66
"1614",39.2
"1615",36.7
"1616",82.9
"1617",34
"1618",76.8
"1619",36
"1620",70.7
"1621",30.6
"1622",17.8
"1623",51
"1624",34.2
"1625",154.3
"1626",17
"1627",37.4
"1628",65.3
"1629",30.8
"1630",36.7
"1631",21.9
"1632",44.9
"1633",82.6
"1634",17.6
"1635",43.4
"1636",23.4
"1637",19.5
"1638",110.4
"1639",10.5
"1640",30.5
"1641",26.7
"1642",41.2
"1643",41.4
"1644",39.4
"1645",41.4
"1646",44.4
"1647",65.1
"1648",23.2
"1649",53
"1650",90.5
"1651",122.4
"1652",70.6
"1653",61.1
"1654",54.9
"1655",101.6
"1656",73.3
"1657",46
"1658",36.6
"1659",24.1
"1660",49.1
"1661",52.7
"1662",42.3
"1663",47.2
"1664",44.3
"1665",79.3
"1666",47.6
"1667",17.8
"1668",119.3
"1669",26.2
"1670",34.4
"1671",40.5
"1672",59.6
"1673",144.9
"1674",28.5
"1675",44.5
"1676",23.4
"1677",53.5
"1678",27.1
"1679",73.1
"1680",46.3
"1681",92.8
"1682",37.4
"1683",28.9
"1684",57.7
"1685",100.8
"1686",44.3
"1687",35.1
"1688",60.5
"1689",27.2
"1690",27
"1691",21.2
"1692",30.9
"1693",29.6
"1694",67.3
"1695",55.4
"1696",69.4
"1697",41.1
"1698",30.2
"1699",39.5
"1700",28.6
"1701",54.7
"1702",62.1
"1703",40
"1704",36.5
"1705",90.6
"1706",34.8
"1707",34.5
"1708",67.3
"1709",38.7
"1710",46.6
"1711",48.9
"1712",43.1
"1713",65.8
"1714",15.2
"1715",48.6
"1716",93.2
"1717",36.7
"1718",44.9
"1719",45.7
"1720",74.1
"1721",16.9
"1722",72.7
"1723",113
"1724",22.7
"1725",59.8
"1726",31.4
"1727",38.8
"1728",31.7
"1729",95.3
"1730",43
"1731",61.8
"1732",116.1
"1733",32.4
"1734",42.7
"1735",32.3
"1736",71.8
"1737",104.2
"1738",32
"1739",48.5
"1740",99.7
"1741",28.8
"1742",45.1
"1743",65.9
"1744",14.3
"1745",48
"1746",158.7
"1747",30.7
"1748",71.9
"1749",110.1
"1750",124.9
"1751",24
"1752",20.5
"1753",88.7
"1754",73.2
"1755",48.3
"1756",44.4
"1757",35.5
"1758",21.7
"1759",132.7
"1760",71.7
"1761",86.2
"1762",35.9
"1763",51.3
"1764",35.8
"1765",58.3
"1766",43.9
"1767",35.3
"1768",34
"1769",29.7
"1770",114.4
"1771",56.9
"1772",55.8
"1773",51.9
"1774",24.4
"1775",75.1
"1776",142.4
"1777",44.9
"1778",22.9
"1779",54.8
"1780",64.4
"1781",30.3
"1782",41.4
"1783",43
"1784",30.3
"1785",50.4
"1786",32.2
"1787",95
"1788",27.9
"1789",25
"1790",101.8
"1791",45.3
"1792",145.7
"1793",64.9
"1794",45.2
"1795",168.5
"1796",90.9
"1797",19.1
"1798",62.3
"1799",31
"1800",29.2
"1801",52.5
"1802",52
"1803",57.7
"1804",92.9
"1805",59.9
"1806",31.5
"1807",34.7
"1808",21.1
"1809",45.9
"1810",49.6
"1811",56.2
"1812",75.5
"1813",87.5
"1814",19.5
"1815",105.2
"1816",34.2
"1817",24.9
"1818",30.6
"1819",36.1
"1820",53.7
"1821",32.9
"1822",90.1
"1823",52.6
"1824",73.4
"1825",65.9
"1826",15.8
"1827",38.6
"1828",23
"1829",23.6
"1830",48.5
"1831",85.8
"1832",39
"1833",64.7
"1834",23.6
"1835",37.4
"1836",22.4
"1837",133.7
"1838",17.5
"1839",262.6
"1840",37.8
"1841",56.2
"1842",28.9
"1843",50.6
"1844",26.7
"1845",36.4
"1846",21.4
"1847",46
"1848",32.9
"1849",77.4
"1850",101.9
"1851",33.6
"1852",50.8
"1853",16
"1854",24.6
"1855",79.1
"1856",25.7
"1857",40.9
"1858",71.4
"1859",26.9
"1860",84.1
"1861",90.3
"1862",30.7
"1863",33.4
"1864",25.8
"1865",59.5
"1866",35.6
"1867",76.5
"1868",28.1
"1869",66.2
"1870",74.6
"1871",28.7
"1872",20.2
"1873",51.6
"1874",21.9
"1875",43.2
"1876",73.6
"1877",101.3
"1878",61.5
"1879",43.8
"1880",61.1
"1881",129.9
"1882",27.7
"1883",71.7
"1884",28.6
"1885",46.4
"1886",22.7
"1887",14.9
"1888",107.2
"1889",49.6
"1890",59.2
"1891",64.6
"1892",100.1
"1893",38
"1894",37.9
"1895",87.8
"1896",41.2
"1897",82
"1898",63.3
"1899",39.3
"1900",33.8
"1901",90
"1902",40.7
"1903",70.5
"1904",42.3
"1905",20
"1906",25.9
"1907",40.8
"1908",18.1
"1909",33.5
"1910",16.6
"1911",32.2
"1912",43.7
"1913",41.9
"1914",85.8
"1915",25.5
"1916",69.2
